n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
211 39077612 38972653 39093040 39081907 39095345 39091300 39082062 39093540 39099856 39082830 39101077 39099667 39085776 39090201 39087549 39085427 39089419 39084856 39090006 39089631 39085231 39079575 39099875 39095433 39095714 39089906 39081175 39089065 39106599 39088122 39098910 39080018 
212 39080865 38968559 39101583 39081712 39085741 39100695 39091364 39091471 39098969 39094612 39097161 39101053 39087271 39078285 39100258 39080882 39084786 39100173 39091158 39083430 39083002 39084397 39097727 39087492 39091678 39088369 39099836 39088247 39084516 39086625 39087852 39082274 
213 39087303 38967411 39100563 39096124 39100697 39094298 39098282 39090494 39090227 39102057 39097953 39086348 39090504 39099029 39101092 39079393 39090632 39096807 39087679 39090176 39084743 39095595 39093465 39090537 39097067 39094704 39090563 39094923 39090884 39081234 39094458 39089675 
214 39089329 38968259 39094795 39115085 39097384 39102966 39101936 39106459 39097767 39089202 39099187 39105163 39096173 39091742 39095604 39088740 39094330 39088633 39088037 39094386 39092839 39106154 39090240 39086969 39094436 39097497 39093325 39089837 39095231 39093057 39079883 39087042 
215 39090086 38962694 39108071 39092665 39089729 39095321 39084768 39105978 39097142 39093914 39092269 39100383 39097942 39103539 39086187 39087233 39093012 39090809 39088080 39104156 39098173 39101028 39096853 39096324 39097460 39088456 39085615 39095792 39096275 39082642 39096389 39078376 
216 39078036 38965142 39098224 39102108 39092413 39087672 39086192 39108156 39088944 39085297 39097730 39088496 39107535 39093833 39096329 39090131 39094112 39095589 39097746 39102842 39106221 39095206 39100482 39087546 39100528 39088402 39086299 39094162 39080550 39091693 39080028 39085830 
217 39080432 38967625 39102590 39101850 39098428 39097558 39102344 39103492 39088242 39097729 39092561 39080929 39100237 39105986 39092051 39090014 39097501 39094652 39098959 39089353 39103528 39095674 39099000 39105338 39092488 39098176 39088423 39093111 39092020 39096270 39103104 39085118 
218 39075681 38972161 39104254 39093022 39094811 39104419 39092614 39096280 39097509 39084182 39104550 39087584 39095033 39091227 39097571 39101248 39094562 39096859 39093999 39092829 39097851 39086391 39089619 39093580 39099002 39087803 39090390 39097982 39094261 39106310 39091003 39083690 
219 39070155 38971439 39116297 39097529 39103391 39103782 39093272 39103762 39106724 39100027 39099432 39104405 39105160 39082540 39085539 39092998 39095497 39099221 39101254 39092164 39093752 39097085 39092645 39104666 39101485 39098023 39094941 39099665 39100450 39092995 39103349 39085748 
220 39079918 38967020 39100431 39096273 39100852 39101030 39096801 39100464 39106669 39094487 39100839 39104464 39096828 39103489 39088486 39086189 39095254 39101499 39100321 39102056 39091534 39103381 39099310 39085630 39096269 39090917 39088980 39100259 39089277 39094912 39075576 39092948 
221 39070744 38973872 39105687 39091593 39100152 39107374 39089675 39093696 39100492 39097388 39101534 39094857 39088757 39100828 39106821 39088188 39093101 39107108 39089833 39096199 39093504 39105365 39091709 39098041 39107612 39092748 39090275 39091259 39091814 39097076 39111580 39091104 
222 39062906 38975868 39096270 39105682 39113929 39110631 39096515 39100939 39108312 39100206 39105389 39096578 39103091 39102273 39110814 39089700 39105956 39094534 39107080 39090428 39111442 39089751 39096385 39087613 39089551 39098386 39100068 39110578 39094461 39095492 39098575 39077708 
223 39056546 38970831 39106505 39106348 39108101 39118014 39105746 39107855 39110783 39091679 39109688 39101918 39102550 39097758 39100315 39087578 39097627 39092493 39088792 39095166 39100120 39108363 39107892 39095009 39092618 39108320 39106747 39112295 39093845 39093107 39087221 39100598 
224 39067017 38969053 39110654 39112593 39094023 39107447 39101037 39100573 39095408 39101706 39103994 39089390 39103675 39089695 39114857 39089605 39107156 39098306 39104945 39107683 39103397 39101251 39106043 39093640 39092233 39106323 39103586 39102012 39097506 39102708 39083161 40004086 
225 39040237 38995228 39104826 39096712 39100119 39109852 39098261 39093373 39104757 39099938 39092985 39104645 39102053 39109051 39105888 39114077 39110205 39113841 39100198 39103031 39099731 39097174 39101432 39095201 39098817 39097019 39104228 39105135 39102950 39096147 39085712 39104547 
226 39063061 38974098 39105823 39095884 39100659 39098092 39109987 39105302 39108103 39088692 39106950 39104228 39103524 39105369 39104275 39092427 39104384 39093149 39095578 39106948 39097090 39095813 39105248 39100806 39093365 39086221 39097326 39094507 39098491 39109385 39090993 39119367 
227 39077414 38984255 39097075 39112710 39104552 39110471 39112820 39110070 39106946 39103329 39104830 39103552 39104917 39111629 39106951 39094165 39104499 39106417 39096870 39104628 39099770 39102300 39102964 39088339 39104359 39105219 39091289 39097898 39094994 39100320 39099152 39092753 
228 39049377 38971028 39095316 39111637 39108044 39107813 39104001 39097440 39099845 39102035 39100174 39111873 39115719 39104775 39094918 39104831 39093379 39096634 39101423 39101665 39091561 39114758 39100941 39102838 39093568 39091372 39088155 39101622 39102642 39092846 39088467 39106760 
229 39042118 38963928 39093791 39120899 39106627 39112738 39108528 39115130 39097474 39111105 39101969 39091157 39112313 39106827 39103237 39098650 39096122 39095501 39101499 39110483 39091655 39097143 39089379 39106424 39107759 39085644 39111229 39105767 39098452 39094868 39099664 39116829 
230 39035576 38972901 39110727 39105642 39108519 39096715 39110193 39102726 39104118 39098748 39104130 39103318 39106570 39114176 39105659 39091920 39102971 39110171 39103467 39096934 39112793 39102938 39119957 39109513 39098468 39104447 39112942 39096507 39098546 39101369 39091509 39109478 
231 39056223 38979221 39111265 39101888 39102146 39114200 39095564 39092677 39107886 39101915 39094641 39116586 39107290 39111807 39111797 39111409 39109444 39103651 39095499 39108201 39101878 39102401 39103108 39099745 39101457 39107887 39091760 39093159 39097650 39107151 39090872 39094272 
232 39049550 38976327 39108372 39106895 39102569 39097090 39109053 39121819 39114324 39111353 39119707 39096480 39091119 39112099 39129280 39107438 39105552 39103538 39113100 39096913 39103320 39101677 39115407 39095954 39093899 39106604 39101775 39092460 39101574 39094920 39095160 39104589 
233 39033783 38968947 39112037 39106910 39103485 39106530 39118968 39112133 39108079 39105978 39108386 39115726 39093039 39105997 39100369 39091389 39110434 39097610 39101122 39108687 39114595 39103061 39105834 39116355 39106284 39100314 39101887 39111255 39110262 39117448 39100557 39102962 
234 39043003 38971795 39115362 39118537 39104121 39103243 39109094 39099353 39102442 39099279 39105913 39111461 39117299 39103959 39111573 39105268 39102509 39111185 39116521 39107860 39092197 39107944 39103390 39086845 39102335 39104898 39099670 39104078 39098647 39111468 39088516 39115513 
235 39040244 38969460 39106579 39091685 39100570 39099193 39105381 39101550 39103507 39125593 39099349 39106862 39111630 39108375 39109199 39108904 39110174 39099813 39097464 39123950 39107977 39113664 39106891 39118789 39113848 39107476 39110912 39109651 39095196 39112921 39101068 39097370 
236 39031502 38969327 39110919 39102842 39114200 39114857 39098396 39101007 39119719 39126473 39105305 39116758 39110920 39108299 39107916 39102446 39113490 39113195 39111728 39116454 39107190 39109055 39118293 39105509 39097535 39110701 39112540 39111145 39115928 39104304 39104043 39108667 
237 39026404 38966351 39116604 39113453 39114042 39120582 39113990 39102025 39100191 39112127 39111539 39116797 39102785 39104954 39105808 39105827 39099881 39104194 39124528 39112188 39105429 39113244 39108383 39111498 39109019 39110888 39112350 39100061 39111843 39107709 39096589 39096605 
238 39028344 38980226 39114169 39114332 39097548 39121957 39113412 39112621 39097965 39108000 39114293 39108938 39106205 39107117 39116415 39098277 39116626 39113823 39111540 39112638 39104959 39109822 39110372 39114569 39112485 39100341 39105090 39094321 39103665 39105768 39101607 39105289 
239 39018217 38967835 39117123 39113995 39110326 39110929 39113909 39113618 39109253 39107545 39104700 39106285 39128745 39116356 39098614 39096681 39112603 39114795 39114947 39101861 39114713 39101403 39101337 39116610 39109173 39123649 39114016 39108587 39112156 39111007 39109684 39104585 
240 39032249 38988327 39119718 39114681 39109464 39119901 39118994 39120516 39117818 39113439 39122314 39115062 39114657 39110298 39103244 40456368 39121841 39097022 39111198 39112513 39109936 39108293 39115674 39111953 39111835 39119121 39101686 39118493 39101259 39115641 39102564 39107262 
241 38983735 38992826 39113301 39110428 39115114 39108574 39103949 39109365 39105998 39102286 39119483 39113273 39115708 39114236 39112808 39119552 39108802 39110117 39105571 39108510 39121412 39103952 39121206 39112335 39100387 39083053 39111757 39114323 39112101 39112334 39105149 39122005 
242 39017164 38968343 39115957 39122912 39113085 39116559 39129617 39112840 39109319 39113341 39112752 39100133 39122459 39112568 39114717 39110105 39112478 39105658 39109532 39119635 39099939 39111932 39109345 39114580 39113496 39116520 39116524 39119851 39099182 39121521 39109980 39103234 
243 39010466 38980608 39122342 39115798 39108333 39113109 39125072 39118261 39111821 39115220 39120832 39122644 39124900 39123261 39113645 39116557 39113331 39134789 39116593 39112860 39114898 39116813 39108240 39099529 39102004 39101335 39110531 39118562 39110746 39106473 39111033 39108221 
244 39007626 38972442 39110967 39107760 39109199 39114177 39114898 39128348 39109364 39113085 39119166 39106393 39121995 39104775 39106461 39114590 39111099 39126297 39102106 39112614 39113458 39116890 39121445 39113823 39108911 39104454 39108153 39122069 39106532 39119922 39116161 39106949 
245 39018685 38972124 39111205 39111746 39114301 39115707 39120127 39125998 39112717 39114372 39117622 39123449 39112455 39116154 39113097 39119810 39111854 39115820 39115301 39128961 39104090 39117226 39115374 39113333 39115122 39109041 39121631 39108389 39118082 39108033 39111147 39117537 
246 38990024 38975702 39127302 39107584 39123785 39116837 39118271 39119702 39121664 39128186 39116139 39110146 39112480 39102670 39116279 39116698 39126701 39107600 39119893 39107772 39112496 39121666 39110433 39122611 39124639 39114123 39111568 39113975 39112170 39118261 39106004 39125509 
247 39003538 38991769 39123859 39126026 39113977 39118808 39112641 39124262 39118016 39126776 39114925 39119119 39109421 39107043 39116020 39129328 39119750 39119638 39117535 39112323 39116470 39119221 39109480 39113209 39116817 39114337 39123817 39110947 39111486 39115735 39121285 39111856 
248 38998264 38970638 39125962 39120217 39125258 39124102 39111580 39114774 39123381 39124936 39129295 39119767 39131781 39125542 39123203 39118610 39113644 39120332 39120582 39116956 39116757 39112654 39118146 39112705 39115761 39105006 39118938 39110788 39109936 39123875 39107129 39121960 
249 38986667 38996998 39121478 39118068 39122221 39129462 39121084 39130480 39113199 39132234 39116099 39117659 39117352 39122828 39117831 39135060 39119348 39106696 39129919 39128655 39119556 39116457 39118126 39128793 39104580 39108253 39125014 39117290 39126483 39118954 39123393 39116377 
250 38991617 38975263 39132036 39113695 39124363 39119172 39133094 39122112 39131644 39121660 39120966 39121744 39122061 39122742 39124553 39120262 39113173 39113025 39119926 39123503 39120716 39124590 39107844 39110577 39115257 39120404 39115412 39100901 39115290 39113911 39118218 39117209 
251 38970594 38976272 39111136 39134944 39126419 39124053 39121624 39126275 39114170 39114483 39130359 39128441 39115621 39114964 39125467 39120391 39120728 39123313 39130633 39129354 39109556 39123523 39125364 39127206 39113696 39125103 39115182 39121063 39123121 39112759 39124619 39110659 
252 38986652 38990395 39133093 39110173 39123156 39121073 39123933 39128395 39119761 39127100 39124756 39112409 39118229 39123754 39113624 39122537 39122415 39123234 39110719 39112598 39111279 39123191 39120734 39132086 39123747 39111259 39114072 39119974 39119051 39127651 39112004 39116870 
253 38968863 38979395 39128268 39127603 39119385 39138193 39123344 39125699 39129739 39126182 39120602 39123002 39119201 39118537 39124725 39129588 39124302 39119123 39122772 39117894 39116482 39116712 39116695 39120455 39113291 39126546 39118179 39119684 39119435 39123639 39115006 39117253 
254 38972584 38998880 39130762 39124252 39134725 39134693 39122609 39133242 39116821 39114121 39117171 39119504 39128141 39123791 39123459 39130393 39132103 39120951 39119895 39126720 39120917 39120708 39116196 39118260 39104217 39117305 39117115 39113377 39118320 39121794 39118824 39122912 
255 38962325 38983758 39127994 39128232 39132301 39128575 39143101 39123727 39113798 39142605 39122136 39133677 39121209 39123781 39121020 39122364 39117057 39120828 39124088 39136022 39121944 39121397 39123305 39125216 39128700 39118022 39124350 39127528 39122923 39126206 39129144 39110680 
