n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
206 42995346 42873053 43004435 42997732 42998181 42998436 42995802 42995047 42996309 43013261 42993360 42997966 43014436 42983462 42992749 42985639 43006969 43002389 43000610 42990510 42985673 43008670 43002702 42984828 42996684 42991342 42998409 42992879 42987260 43002415 -702207462 1764215505 
207 43001201 42847687 42993321 42996139 43015789 42995298 42990355 43005724 43002989 42988656 43006110 42998274 43008938 43000145 42990877 42989708 43005981 42992960 43009952 43004140 43013709 42995580 42992010 43009283 43003822 43000975 43003639 42999872 42990116 42991066 49980190 -361741226 
208 43011834 42872342 43004512 42992827 42995658 42989827 42993157 42993331 43018336 42990459 43012275 43006645 43001927 42998642 42993996 43001527 42995368 43013243 42992727 43000730 43001566 42995728 42998743 43006415 42995138 42991355 42987371 43003027 42996749 42990938 49967734 42992692 
209 42986076 42877348 43008146 43007854 43000208 43011874 43016905 43005206 42999833 42997809 43007736 43013417 43003426 42999056 42993359 42998000 43011158 43001075 43011847 43001020 43002741 42997505 42991302 43002455 42992097 43006523 42993901 42995768 42988940 43008297 49980654 -12979995 
210 42995206 42859630 43003958 43010374 43002598 43015382 43004881 43005146 43016861 42999559 42993538 43000349 43007761 42986979 43004049 42986531 43010105 42993173 43009389 42997943 43011220 43002181 42996257 42999625 43005644 43002977 43012656 43005186 42998018 42995243 43184601 -838558658 
211 42986717 42870134 43009830 42999057 42999335 43003947 43004046 42991118 43005330 42995075 43002887 43001900 42994434 43010573 42985334 42984173 43003470 43004052 43003584 42998593 42999630 42996140 42997257 42998488 43003845 43000980 42994715 43004522 43011453 42995517 43202014 -12700688 
212 42985314 42859891 43004882 42982708 43001699 43004284 43004257 43005611 42999681 43002591 43013688 43000580 42992232 42999682 43007580 42996651 42998984 43012787 43005392 43004930 42987547 42997465 42999816 43000761 42998184 42994780 42995164 43001096 42999025 42997601 42991592 -787050067 
213 42990143 42867545 43003987 43008614 43016565 43009705 43007460 43009368 43017414 43004113 42998900 42999697 42992080 43009324 43003643 42980851 43001062 43004908 42987043 43002217 42995231 42997651 43012263 43003362 42997172 43000235 42999997 43007969 43004027 42998518 -702188999 1717893274 
214 43005907 42871551 43014597 43008991 43010510 43000047 43013081 43018032 43013276 42993124 43007154 43008399 43011152 42997396 43001722 43005227 43007640 43001520 43001824 43017082 43010722 43014304 42993369 43000889 43002757 43008187 43001578 42993696 42997584 43001112 42999709 -12711100 
215 42998902 42865103 43015576 43000248 43000727 43010032 42992890 43002256 42993973 42987679 42993880 43003614 43015818 43020338 42992829 42999507 43013365 43003972 43001384 43004775 43001521 43010063 43002174 43005913 43006524 42997521 42999262 42991976 43002552 43000823 43002851 1360000913 
216 42994146 42847047 43008317 43006759 43007732 43004014 43001587 43000825 43003923 43003911 43003893 42998395 43014402 43008639 43000379 42995809 43001598 42992374 42994634 43010157 43003625 43012980 42997997 43000983 43008907 42997013 43010313 42990354 42998018 43007600 42995398 43011039 
217 42992488 42861100 43008577 43001350 42995441 43003333 43006262 43014488 43005291 43006578 43013414 42998552 43009247 43009236 43012348 42996945 43003401 43012654 43003028 43006398 43015666 43000442 42997422 43011590 42992309 42996091 43003962 43002824 43007451 43005541 43008250 1764355321 
218 42986247 42871963 43007859 43007220 43016233 43008098 43007998 43014966 43013782 42998827 43006811 43006116 43014029 42989554 43004390 43004544 43002636 43012340 42999877 42995929 43005588 43000629 43008748 43001228 42996068 43003914 42996273 43015429 43000061 43008916 42992811 1772339772 
219 42982647 42869017 43016317 43019441 43014880 43012900 43003979 43004310 43002448 43013904 43004845 43003710 43005556 43011014 43004165 42998863 43004453 43013625 42996679 43002828 43010402 43005078 42995103 43003522 43011843 42990323 43001168 43011741 43004845 42999468 43023299 45069138 
220 42972573 42852678 43011845 43005974 43005148 43012124 42993373 43024701 43005674 43010799 43004671 43013277 43005888 43010654 43007464 42992225 43008617 43014476 43019457 43011634 43005141 43003789 43003065 43009474 42995670 43009853 42992528 43007944 43002351 43005676 -702196285 -783949895 
221 42995847 42871443 43015523 43007330 43014902 43007350 43014637 43005370 43015825 43006312 43000355 43018627 43000732 43011359 43010609 42991413 43005547 43013163 43015188 43019960 42997704 43008118 43004566 43015827 42993753 42999883 43009457 43007789 43004083 43010035 54912940 44083236 
222 42977545 42886472 43004879 43010795 43019042 43006798 43000174 43004139 43009797 43003741 43003721 43013160 43021919 43003735 43012113 43008809 43007303 43005473 43015095 43001991 43016053 43007326 43000159 43016841 43013222 43011244 43005637 43007237 43003594 43001471 -2092586153 42997001 
223 42962366 42858466 43020524 43014590 43017676 43009603 43016069 43021618 43008726 43007951 43023669 43016677 43009826 42998317 42998314 43010250 43008097 43007555 43004141 43002310 43002426 43012975 43005212 43008303 42999872 43008464 43012070 43013904 43018007 42999701 -2092576980 45148011 
224 42970575 42864281 43024255 43017203 43011272 43001347 43018126 43004015 43009504 43017896 43025480 43010878 43012264 43010083 43018542 43008451 43014112 43017368 43013744 43013929 43009412 43010344 43011364 43010916 43003533 43008141 43000478 43008836 43007631 43005926 43686830 -832119963 
225 42943022 42888077 43017154 43013760 43015257 43017749 43007962 43015099 43011116 43014080 43009350 43010768 42999517 43016765 43013168 43013983 43014341 43019951 43013529 43005852 43006553 43012315 43020293 43007069 43011930 43012393 43013388 43014352 43012636 43009761 43680687 -12497688 
226 42967262 42864965 43006813 43007622 43012401 43018971 43012510 43009143 43014027 43010395 43003895 43015391 43015881 43027273 43014786 43003122 43022143 43016395 43021754 43011912 43014093 43010616 43021668 43013416 43009402 43001045 43010891 43014200 43006128 43015022 43012925 -12532849 
227 42974593 42875579 43006066 43015797 43013288 43017655 43011196 43012609 43017421 43007113 43019886 43019968 43010448 43026688 43015933 43001509 43009829 43002714 43005054 43006606 43020871 43016286 43018768 43004743 43018838 43004123 43005191 43001940 43015612 43004587 43010090 1764378278 
228 42966881 42869055 43011341 43020637 43015028 43027899 43010163 43006415 43020774 43013842 43015115 43030847 43024660 43013205 43011783 43012985 43017780 43003304 43010570 43004385 42997585 43031085 43009472 43005451 43000995 43007529 43004663 43014449 42994451 43020366 43000744 43021401 
229 42947396 42865186 43015028 43035275 43003506 43021547 43018705 43011334 43010894 43017689 43010268 43005235 43006162 43012901 43012643 43004412 43014232 43010514 43003268 43017191 43009620 43005051 43018173 43011147 43011538 43012428 43025100 43015383 43008652 43008167 -333032027 1894051111 
230 42949311 42874611 43017826 43022378 43009057 43025832 43019835 43012907 43021929 43008678 43010586 43008209 43013741 43018439 43016649 42995567 43007651 43024513 43022253 43007470 43020067 43013372 43022952 43018262 43010062 43016938 43027124 43004558 43009315 43017052 -13343559 1893172937 
231 42951454 42876478 43013204 43019802 43031187 43020384 43009459 43014124 43029075 43015815 43010620 43021627 43023925 43019556 43018628 43009271 43006530 43018935 43009581 43023978 43015487 43022597 43008235 43021298 43012594 43010436 43011516 43005581 43008283 43018148 -13360081 -361325792 
232 42950385 42864703 43016767 43019925 43019575 43023516 43016789 43021390 43016078 43013670 43021152 43021974 43016687 43014866 43029031 42995860 43015420 43022566 43016353 43013764 43010685 43016762 43024149 43007926 43011149 43022154 43013132 43012011 43020514 43009790 -526670420 43013422 
233 42937723 42863372 43014678 43008624 43026274 43026482 43019841 43038051 43008172 43012958 43022618 43021191 43015692 43019003 43018639 43016276 43012619 43015552 43014853 43017641 43023284 43015714 43013632 43014932 43007323 43009354 43011839 43009252 43021294 43012517 -1192631671 1764380092 
234 42940560 42868511 43022888 43019384 43016143 43025086 43017435 43005605 43012052 43018893 43012055 43010302 43029073 43017679 43023293 43002955 43017359 43021170 43023239 43014566 43016260 43012629 43008190 43007573 43020354 43010568 43021456 43027314 43025851 43026180 -1192667440 43025060 
235 42929926 42876256 43017178 43018236 43015889 43022324 43019569 43021529 43025029 43032875 43025368 43022280 43018163 43017723 43014865 43020231 43023699 43001917 43017624 43023901 43014116 43016842 43010620 43018086 43019390 43017231 43012584 43011780 43003858 43007414 -542203667 42999497 
236 42924875 42863392 43010926 43024868 43016503 43026174 43028880 43015419 43021151 43031023 43014644 43014053 43026875 43017906 43024308 43010496 43032612 43010698 43024332 43023894 43027241 43012577 43014155 43011934 43003698 43024574 43010128 43016114 43013734 43013099 43037172 43025161 
237 42926766 42881037 43024267 43029053 43023794 43024187 43020933 43018475 43016069 43023456 43030375 43031486 43020814 43020456 43017787 43009512 43021443 43017229 43014887 43021421 43018122 43014946 43016383 43009614 43017038 43007514 43006320 43018275 43012091 43030116 43008479 1893164583 
238 42914538 42881430 43030836 43029062 43001272 43021156 43015914 43035543 43014055 43023543 43025225 43033638 43023610 43013010 43014018 43011797 43019447 43021889 43016779 43022621 43016329 43025405 43023888 43026674 43022944 43007344 43017431 43011078 43013361 43016820 1184540987 -12638301 
239 42922465 42863870 43030374 43023945 43025757 43022634 43029713 43023743 43021346 43021843 43029681 43023998 43031989 43025950 43010068 43015208 43021054 43015570 43018001 43019704 43015054 43013411 43015619 43021451 43014859 43024536 43027995 43009259 43023000 43007322 43032673 -1044854912 
240 42932490 42879729 43028674 43027508 43020786 43034867 43032901 43023554 43028493 43024614 43020678 43013894 43021000 43021307 43024460 44504729 43042118 43013925 43032946 43025446 43029776 43022036 43014075 43021049 43023430 43016807 43019968 43029739 43027348 43016690 43034070 43013843 
241 42888759 42885095 43022740 43021425 43022274 43028654 43012328 43021942 43017691 43015526 43029400 43025218 43024105 43025339 43020052 43034196 43017291 43029203 43023063 43021427 43017724 43024090 43017274 43030959 43020887 43014271 43026008 43018196 43035464 43017845 43049010 43034630 
242 42918169 42874383 43029103 43023497 43019602 43013309 43030841 43017322 43024040 43018689 43024848 43019143 43030727 43035880 43026372 43030855 43023476 43028078 43020846 43026696 43025005 43025878 43023241 43020980 43035789 43022262 43021943 43024699 43013031 43033397 -14517848 43022747 
243 42907782 42867166 43024195 43021253 43025588 43033388 43023470 43025208 43022739 43036280 43029878 43036469 43037210 43023212 43030557 43035074 43020384 43032494 43017201 43020772 43017779 43025197 43033913 43022096 43005053 43022000 43015064 43021198 43026017 43017561 43015765 1894047511 
244 42896062 42870609 43029775 43022255 43035065 43031917 43026783 43037579 43034727 43034200 43034171 43019122 43029534 43019191 43021816 43036963 43022758 43024717 43022393 43029267 43034129 43037045 43021609 43031314 43024914 43022518 43023747 43029310 43022001 43032481 43024999 -12657900 
245 42906980 42878091 43022329 43024822 43034030 43029245 43039203 43028545 43025054 43024117 43021353 43023070 43034558 43022574 43021855 43032977 43019997 43026881 43020261 43040818 43019989 43025402 43025467 43024165 43020348 43029936 43025847 43027993 43018690 43023262 -14599724 -12679600 
246 42896443 42875059 43033678 43028659 43036590 43039430 43038550 43032633 43029437 43034477 43034752 43022070 43019940 43020088 43024456 43041733 43032775 43030001 43017802 43020821 43023703 43034152 43028935 43033554 43029901 43029929 43026760 43017474 43027564 43036999 43019299 -137787647 
247 42903355 42882588 43042286 43032319 43032433 43023732 43024491 43038462 43024413 43037131 43033997 43025814 43034559 43017947 43026496 43033948 43041677 43024033 43016429 43029983 43037823 43022835 43012313 43021186 43029960 43017049 43028041 43017037 43022390 43030753 43059499 45096552 
248 42894829 42879371 43037265 43037784 43034156 43033390 43024860 43032844 43036831 43032917 43028744 43037433 43037535 43038416 43031342 43029444 43029192 43027805 43022098 43027685 43024642 43021728 43022490 43033279 43031261 43029899 43029952 43019050 43031137 43017319 43059650 43021344 
249 42884227 42877507 43023478 43024214 43032917 43038096 43049937 43045883 43036339 43032143 43032033 43026381 43025314 43044302 43027578 43038195 43020874 43027350 43034192 43036613 43022547 43026180 43029661 43050441 43024176 43009994 43020746 43027253 43027809 43033784 43030939 -335894165 
250 42877892 42875484 43043232 43028004 43045452 43037979 43045154 43033689 43044944 43027892 43030213 43034900 43040116 43027516 43029407 43027129 43036546 43024375 43030604 43028677 43022185 43033434 43030242 43031763 43020088 43032093 43026119 43011401 43022297 43020759 43037927 -787006562 
251 42875336 42878739 43029656 43036171 43037745 43044647 43040260 43040621 43028516 43034024 43048566 43019995 43028052 43030039 43044083 43036279 43033308 43035576 43034019 43029876 43030476 43033277 43038431 43029304 43031756 43027443 43027008 43029391 43039533 43023087 43036776 1772354844 
252 42890993 42878776 43042336 43034381 43031120 43034891 43038505 43034055 43033823 43033686 43038757 43042836 43031471 43037481 43027876 43038060 43022913 43032822 43022550 43027731 43027943 43025387 43026231 43030907 43032347 43031197 43010427 43019304 43034310 43031087 43078231 43041434 
253 42871778 42884636 43040539 43042209 43032320 43046851 43039661 43049864 43028772 43037366 43027968 43032775 43033127 43034276 43027038 43047799 43031838 43023980 43038252 43024696 43024592 43030509 43024216 43043574 43024234 43034246 43038313 43023740 43044009 43038092 43027957 -12525653 
254 42867255 42901208 43050913 43030806 43024786 43034130 43047184 43046300 43034847 43038927 43034603 43040890 43039004 43037913 43030470 43036314 43042400 43045596 43041318 43037916 43031497 43026991 43025561 43026389 43015250 43037962 43035652 43018950 43037830 43039805 43038813 43035395 
255 42853751 42886440 43041344 43048859 43039986 43033494 43028784 43023101 43031023 43040182 43034780 43034818 43045125 43035360 43030511 43043712 43021652 43030559 43037111 43032898 43031359 43038659 43033065 43032053 43036250 43035621 43047529 43034841 43046430 43035409 -13387332 53385115 
