n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39046383 38894179 39045666 39047928 39040579 39056296 39047846 39048477 39037386 39038796 39058296 39041420 39041784 39046761 39045435 39039546 39047196 39045605 39035919 39042386 39045609 39049748 39048248 39042508 39043208 39050309 39044310 39040718 39045744 39047255 39049058 39040377 
106 39030016 38900832 39042694 39042888 39044562 39039918 39040311 39047333 39046305 39053014 39039713 39047445 39048466 39040695 39041775 39042201 39048481 39053221 39061080 39050140 39037415 39049663 39048990 39049325 39045022 39042190 39033185 39049491 39047164 39050745 39039581 39037425 
107 39050632 38898525 39047080 39051240 39046072 39022838 39043682 39042377 39041738 39040066 39059022 39053408 39045966 39042836 39045957 39055137 39052086 39052130 39047266 39050593 39032724 39048449 39042313 39039573 39047104 39038490 39049080 39055605 39051314 39045926 39060469 39035325 
108 39055918 38898518 39057234 39046965 39050785 39040684 39044961 39039273 39043429 39051310 39039713 39036769 39050309 39046362 39050110 39031513 39053869 39044503 39042371 39047648 39051932 39045637 39045659 39049183 39041840 39041998 39035576 39047187 39050810 39040010 39041952 39032326 
109 39034107 38907014 39054824 39044216 39048350 39044313 39051081 39049060 39044987 39042457 39045988 39053222 39051516 39039877 39050358 39046309 39043880 39050251 39047819 39042721 39052205 39046026 39053284 39052963 39061165 39047284 39033354 39052706 39049197 39052055 39041225 39030811 
110 39053046 38899477 39050766 39046946 39045954 39048178 39053346 39044755 39048788 39051883 39039646 39052037 39043339 39033792 39049454 39036047 39041778 39040105 39041158 39046815 39056404 39047645 39061239 39044537 39046316 39046453 39036398 39035694 39046605 39039544 39040989 39046206 
111 39046714 38904381 39038276 39060089 39051921 39037331 39045222 39043349 39042010 39049119 39037257 39049581 39047629 39047239 39060629 39043125 39048003 39047853 39046911 39046850 39054726 39040899 39041364 39043346 39057272 39043200 39049410 39052002 39053938 39054078 39059679 39046222 
112 39052074 38904499 39045941 39043834 39053515 39052018 39053406 39049510 39057304 39043405 39045011 39044984 39042005 39046534 39054897 39032372 39047359 39053519 39049619 39037070 39043759 39049228 39055617 39050727 39060860 39040094 39046063 39048213 39057053 39043724 39041176 39042938 
113 39046217 38908113 39051533 39053975 39046506 39064181 39043912 39048442 39044663 39045966 39046286 39041066 39057440 39044051 39058220 39045971 39050372 39048989 39042734 39045823 39048236 39050142 39050827 39054360 39053105 39047845 39043531 39049800 39054079 39044419 39054309 39049726 
114 39040170 38912339 39044750 39055907 39049144 39044794 39030172 39049233 39053881 39053554 39057484 39060020 39045764 39048580 39051064 39041345 39045774 39052023 39043347 39047408 39061607 39046522 39057816 39044967 39046141 39046854 39050098 39047554 39058493 39041014 39047021 39056770 
115 39052793 38899181 39058819 39060693 39057475 39055340 39046604 39041835 39050913 39054433 39046892 39051199 39049734 39043075 39043300 39050391 39047167 39048622 39043710 39057050 39048149 39052108 39050784 39047234 39049416 39051855 39044412 39046620 39056661 39044512 39044597 39046652 
116 39052717 38893745 39057503 39039231 39045752 39048321 39062108 39068872 39054944 39046592 39060871 39035035 39042494 39056564 39050478 39046962 39048125 39048838 39053857 39053611 39041476 39045641 39053222 39047508 39053237 39045352 39054683 39055889 39053865 39064080 39032800 39041368 
117 39050548 38905966 39049383 39046856 39064177 39050667 39053324 39046085 39034502 39042770 39050535 39051445 39047045 39049649 39043954 39039632 39045061 39056533 39048658 39050907 39042320 39049856 39039873 39039510 39033818 39059193 39041326 39060862 39050951 39053793 39057788 39048354 
118 39053360 38912874 39060772 39045946 39051474 39057093 39041199 39046146 39049101 39056336 39049911 39033051 39055157 39047137 39043559 39041216 39036208 39036225 39051126 39055069 39052223 39053532 39054212 39043416 39047452 39054279 39055408 39045286 39048017 39056370 39037224 39049975 
119 39055824 38895149 39044297 39058981 39052979 39041254 39053085 39067622 39055155 39042129 39060673 39052851 39047436 39052109 39047975 39034676 39053107 39041153 39045466 39042359 39055493 39049835 39049371 39047894 39064979 39043672 39044238 39051178 39051422 39056571 39060826 39045103 
120 39055964 38907627 39046891 39044450 39049040 39040109 39056066 39049443 39054070 39046528 39041850 39052775 39062638 39047573 39046058 39039399 39049490 39046286 39045414 39069487 39029736 39051151 39055067 39052898 39050181 39050649 39035376 39043721 39041473 39049721 39036190 39045057 
121 39063277 38900360 39054919 39053588 39049741 39052947 39052339 39051004 39056224 39047213 39044022 39067835 39049920 39044706 39049832 39052772 39050255 39041447 39051930 39053816 39048893 39053670 39041672 39050032 39051548 39057305 39053027 39060478 39051084 39048754 39055332 39047608 
122 39045012 38907569 39047569 39059824 39052159 39049840 39053384 39052200 39040770 39045103 39040984 39047259 39053281 39052772 39065214 39039201 39050283 39055854 39051645 39051966 39046787 39059968 39054411 39048280 39047915 39050015 39050302 39036971 39045080 39055802 39050862 39046028 
123 39058681 38902201 39047215 39051184 39044598 39048464 39056679 39045879 39048535 39054931 39049145 39048286 39055820 39055287 39052934 39045134 39050003 39044987 39043467 39049699 39049868 39042979 39047575 39051092 39047022 39054824 39058716 39045286 39051405 39057603 39053646 39048429 
124 39060605 38900512 39054261 39042715 39055041 39052801 39041401 39057411 39051461 39058624 39046741 39050156 39054935 39059299 39049734 39036941 39057178 39046091 39048525 39058284 39057393 39056966 39050439 39048448 39055789 39054360 39052453 39047261 39048959 39048828 39050070 39053492 
125 39059896 38899593 39056313 39047080 39050101 39051374 39054067 39048428 39063295 39051595 39048364 39044005 39058588 39066648 39039291 39054948 39048183 39058788 39058134 39049486 39055520 39056476 39049461 39055064 39047374 39059057 39052100 39055903 39049520 39059036 39055629 39034722 
126 39069193 38908709 39048618 39052960 39051558 39041219 39057758 39062022 39048321 39051416 39057888 39051874 39050746 39036423 39058900 39035393 39063690 39045745 39053944 39063794 39043723 39048812 39050127 39046680 39050959 39043785 39061436 39045841 39045470 39056796 39046818 39050309 
127 39034067 38897844 39050632 39043299 39065464 39057517 39049390 39050564 39053564 39064359 39058816 39051183 39033944 39059085 39043286 39047234 39048379 39051542 39047858 39051808 39060440 39054485 39058003 39053116 39057226 39062424 39056127 39052407 39052873 39055132 39067572 39042200 
128 39039126 38911680 39058149 39055804 39055197 39052714 39055735 39057529 39059459 39061577 39046874 39047718 39054957 39055956 39057684 39045700 39056018 39056304 39060635 39057238 39055637 39059147 39059432 39048721 39052162 39067253 39046005 39048022 39049737 39058547 39050686 39057018 
129 38802349 38783490 39043598 39055275 39051407 39066102 39052585 39063055 39056130 39052926 39058099 39049892 39063603 39057094 39049006 39050290 39058344 39043875 39060631 39060786 39055240 39057612 39056955 39048181 39050678 39043108 39034956 39060712 39048622 39053039 39055250 39053158 
130 39122288 38908645 39043542 39049746 39060554 39060088 39057233 39051193 39057161 39049043 39057515 39061060 39053780 39055616 39052466 39043316 39056325 39056597 39058664 39049659 39044522 39041150 39033269 39051333 39055911 39052942 39058639 39052980 39055123 39051714 39043574 39043750 
131 39139432 38914891 39215603 39054021 39057737 39055098 39051326 39052009 39053355 39050299 39046234 39061471 39045311 39046828 39045173 39051881 39060192 39051323 39053886 39052663 39051380 39054406 39057290 39043404 39055832 39047714 39069788 39037253 39042692 39059447 39057566 39045645 
132 39123135 38909511 39042240 39060787 39046735 39053109 39054771 39045453 39059916 39055259 39051750 39055653 39044156 39052958 39067054 39061407 39050290 39050212 39057334 39050357 39051867 39057078 39043837 39062361 39061565 39049944 39052092 39053647 39054811 39045831 39057693 39056747 
133 39131002 38922246 39055978 39050070 39048984 39065126 39050435 39052278 39068508 39061766 39056768 39067466 39058683 39044533 39045792 39039837 39047327 39057075 39057907 39052202 39053210 39049952 39060480 39057285 39061218 39050978 39052257 39045245 39056243 39046879 39070781 39042115 
134 39122158 38907108 39057992 39050856 39060224 39050283 39050893 39057705 39055329 39058928 39054543 39056640 39061857 39063462 39050762 39041239 39062302 39072356 39050384 39047348 39056579 39059179 39062861 39063479 39063083 39061344 39058957 39052432 39051373 39067019 39058714 39041573 
135 39116869 38921047 39062279 39058444 39060892 39056672 39059552 39060111 39065517 39063423 39066159 39056099 39055191 39056714 39047889 39033306 39054053 39052163 39057350 39052590 39056526 39050137 39064018 39063175 39046378 39065152 39061300 39065570 39053743 39054506 39069422 39055088 
136 39127078 38917829 39062038 39052981 39063417 39061366 39062538 39054155 39058026 39055170 39039976 39061175 39057506 39056054 39063166 39040257 39061481 39053917 39061825 39060561 39050739 39044047 39059012 39057284 39052304 39046385 39049906 39055065 39056872 39056661 39043597 39044350 
137 39115957 38922133 39056358 39058156 39046765 39050899 39058429 39060671 39062032 39054932 39057909 39054268 39057050 39060484 39050577 39059935 39059641 39053237 39049667 39050656 39050664 39055079 39057921 39047707 39057903 39049657 39063031 39055867 39057117 39066983 39063639 39047321 
138 39121431 38914167 39058446 39067136 39065518 39047098 39058506 39058853 39051358 39059540 39058403 39046380 39058135 39055275 39044291 39046847 39058366 39051161 39067031 39041534 39058095 39042620 39066307 39045269 39057458 39059698 39050130 39057161 39057948 39055614 39055441 39047580 
139 39112212 38926196 39048333 39055377 39061559 39054515 39065390 39057607 39057963 39066042 39055966 39069106 39057757 39061214 39063005 39056643 39057992 39055351 39055224 39053264 39048205 39057983 39051145 39058189 39058296 39067037 39049709 39064113 39053120 39053328 39059087 39052053 
140 39124418 38924997 39061530 39055218 39047593 39062774 39055625 39065773 39063593 39050273 39059953 39062961 39066684 39064574 39055174 39050366 39057969 39051801 39062565 39054187 39057228 39045683 39060638 39062638 39065512 39060687 39058530 39069664 39051484 39044587 39054589 39047320 
141 39123361 38922723 39057479 39059891 39058549 39061005 39062581 39060699 39059683 39060624 39057915 39061653 39055983 39063035 39057212 39049379 39052710 39053599 39043352 39061695 39062722 39053231 39062574 39053206 39060336 39058049 39057344 39054848 39059375 39042874 39056600 39043277 
142 39132052 38927906 39060940 39061015 39048836 39058057 39057397 39066437 39058938 39067177 39063541 39058759 39065020 39058196 39056009 39053982 39069848 39076500 39052773 39064820 39056121 39047235 39055127 39054727 39053197 39066381 39054639 39050621 39069667 39050661 39053720 39047546 
143 39129353 38928302 39052433 39060954 39072654 39061717 39063740 39059663 39056125 39050676 39050338 39067302 39055262 39046400 39056028 39056916 39062136 39065063 39056913 39060092 39057301 39053937 39057762 39059963 39061224 39060120 39058867 39042454 39055673 39062489 39070039 39055625 
144 39149200 38926497 39063170 39050978 39056614 39067146 39065103 39054983 39059855 39048157 39059471 39057187 39069581 39051829 39067300 39047415 39061981 39048120 39054461 39060023 39056331 39060143 39053228 39056131 39055529 39059286 39055971 39066537 39052643 39048735 39059943 39052856 
145 39105560 38934813 39054818 39064697 39062887 39062051 39059549 39065571 39065758 39063624 39055529 39057197 39058035 39055427 39068340 39058066 39061080 39060292 39051645 39059697 39054727 39073214 39058416 39052751 39054507 39064034 39057881 39065954 39070863 39059337 39064520 39054063 
146 39118522 38920534 39061783 39063777 39062704 39072484 39056576 39073097 39055702 39063779 39061314 39061751 39056001 39063387 39049399 39052717 39057468 39044637 39050872 39050984 39054811 39054142 39062376 39060989 39057685 39066513 39060141 39055684 39054190 39048795 39054722 39048958 
147 39134283 38920421 39066671 39063231 39070506 39056903 39066147 39055676 39052727 39066426 39053968 39055590 39062673 39054742 39065756 39057703 39057978 39052697 39057735 39065176 39065005 39072001 39054769 39056809 39060917 39060175 39054178 39067230 39067459 39062080 39065506 39046652 
148 39124044 38919531 39059669 39057053 39058728 39050455 39056478 39059199 39071081 39051285 39060892 39063572 39066653 39059377 39064413 39049394 39053185 39055473 39053641 39068451 39068524 39061471 39065742 39070022 39072396 39071877 39060142 39061744 39062867 39048631 39056865 39052658 
149 39128728 38927799 39072123 39069231 39059590 39068738 39064778 39069078 39057585 39063633 39071571 39064709 39056230 39075566 39072332 39053171 39045010 39070752 39068711 39062382 39054156 39062692 39055826 39068640 39057614 39067955 39064235 39060299 39052338 39048735 39063650 39055052 
150 39116474 38936708 39068977 39072685 39056811 39056316 39067445 39049193 39056008 39064161 39060607 39059216 39063325 39060750 39068768 39052286 39056433 39054030 39068856 39058540 39057165 39070396 39054361 39061664 39067231 39063402 39047979 39062482 39063250 39069088 39068171 39061972 
151 39132373 38925291 39065088 39074453 39064435 39066172 39059615 39050715 39069668 39068799 39054661 39055243 39058443 39050363 39058185 39049134 39073134 39058810 39062031 39068589 39055785 39061093 39059767 39051702 39063121 39054285 39069601 39061365 39058027 39068685 39061316 39052788 
152 39129168 38929829 39061978 39066094 39065459 39057430 39066755 39061215 39061453 39064733 39064840 39069606 39063020 39053201 39053446 39058789 39066367 39075251 39058728 39065385 39061534 39073526 39059221 39055460 39061583 39072494 39066852 39071790 39051756 39070353 39040958 39050493 
153 39129865 38935468 39072740 39063996 39052033 39074781 39070808 39058101 39069368 39075914 39073087 39059289 39053496 39059436 39058580 39047927 39059237 39055927 39046693 39052135 39051596 39057003 39064498 39062160 39060411 39057338 39058501 39066333 39050604 39064746 39071542 39050351 
154 39128674 38928394 39064905 39061020 39066752 39068172 39068183 39071821 39056076 39063166 39063193 39061966 39068446 39063317 39062752 39060770 39058128 39068161 39067245 39060781 39056481 39061650 39056015 39061587 39071587 39060375 39064219 39055963 39065443 39067806 39056618 39055905 
155 39127438 38939445 39068599 39054622 39064757 39068637 39065911 39063244 39071885 39065539 39070958 39073264 39063795 39059624 39060356 39059733 39059434 39067586 39066445 39065152 39064797 39056528 39064122 39060086 39073820 39061361 39047499 39058011 39063640 39062994 39063849 39060456 
156 39123124 38936699 39060818 39057574 39069486 39066388 39070899 39062264 39056533 39066954 39068623 39055384 39057241 39052731 39066344 39051261 39068676 39073943 39049019 39064541 39059364 39066165 39065304 39054741 39061661 39074035 39064017 39070686 39057651 39056161 39057384 39060910 
157 39137477 38935510 39078290 39071483 39074153 39060815 39067554 39062141 39064695 39063624 39063519 39065191 39075754 39062791 39070677 39063409 39068719 39071667 39061772 39048827 39071851 39069157 39064419 39070298 39059043 39075237 39063350 39069159 39053578 39068937 39072054 39057569 
158 39137835 38942562 39071588 39067526 39063315 39067977 39065005 39076312 39061434 39067306 39065289 39060353 39066267 39065949 39065512 39056560 39052337 39068932 39067193 39066266 39059905 39059015 39065511 39063715 39066797 39060726 39058314 39079269 39061187 39060922 39056828 39063273 
159 39128080 38933663 39070736 39063807 39059546 39060253 39064383 39068617 39063467 39070289 39064707 39063946 39056880 39068107 39065084 39060387 39066107 39068184 39070768 39071443 39054585 39063405 39066019 39055828 39065508 39068815 39067119 39071145 39058009 39066010 39065039 39051283 
160 39139943 38939420 39056558 39060973 39066209 39059720 39064088 39076297 39058421 39057045 39049376 39062911 39076748 39073395 39064678 39058380 39075026 39069568 39063402 39072200 39054152 39064887 39062919 39056773 39057501 39063762 39062204 39067557 39070502 39069809 39059156 39046895 
161 39122845 38943235 39059220 39056246 39069294 39074290 39078828 39065380 39073670 39064495 39061047 39070138 39060802 39059387 39064855 39064293 39062524 39066222 39061676 39069725 39069294 39060172 39063949 39057506 39068970 39060040 39060391 39071421 39056122 39059405 39073948 39064609 
162 39130689 38927942 39060132 39066801 39056872 39059925 39065836 39062701 39065951 39062087 39075624 39053253 39070872 39059695 39061244 39056006 39064973 39070603 39066552 39056145 39070692 39068374 39057697 39065841 39075917 39059288 39065989 39060765 39078330 39064932 39062952 39050796 
163 39137599 38938846 39072020 39073272 39066260 39060470 39069256 39069508 39074259 39062437 39068938 39070969 39064697 39070421 39063138 39065271 39059538 39067425 39065361 39061355 39066838 39076838 39059306 39060204 39075939 39062650 39075756 39058962 39064881 39063485 39075220 39053083 
164 39132432 38934637 39046648 39076233 39072095 39059125 39065098 39068198 39070737 39064971 39064911 39069094 39069999 39069607 39077587 39070244 39066618 39063229 39068751 39067031 39065922 39075161 39064437 39069997 39060489 39056171 39071260 39066940 39067057 39069560 39060510 39053406 
165 39129786 38937547 39071533 39072793 39064876 39067701 39066366 39071527 39065206 39060802 39071309 39071407 39067083 39065116 39051920 39070372 39065780 39069998 39064341 39064666 39070214 39077221 39062403 39070552 39065397 39084767 39063939 39076533 39079096 39063424 39070459 39059134 
166 39130136 38946445 39075809 39074262 39077403 39084521 39063564 39074403 39073135 39060569 39070682 39062229 39066971 39065166 39067954 39075630 39078802 39066172 39066135 39067704 39062693 39063566 39068025 39050124 39076012 39056894 39069993 39062132 39067417 39068329 39061566 39065815 
167 39118480 38946574 39060282 39075995 39066798 39076390 39064406 39069815 39073025 39074125 39068194 39066236 39075007 39072419 39061868 39067369 39080912 39054585 39073023 39072699 39079403 39079853 39064845 39072415 39077739 39068441 39059347 39073064 39072219 39062169 39078195 39067204 
168 39126427 38945513 39078286 39076125 39069202 39076398 39068871 39069360 39063417 39070248 39067253 39069149 39075027 39069613 39065540 39059911 39060513 39075033 39067512 39069483 39059078 39072087 39069461 39061937 39072664 39076190 39070130 39078968 39064774 39071690 39067299 39060138 
169 39137902 38947590 39078578 39063515 39072300 39056857 39083188 39078952 39064888 39058379 39073488 39075190 39073826 39078508 39068642 39061033 39064500 39066045 39080529 39076871 39068458 39066090 39074408 39074043 39058051 39074705 39068860 39054210 39067662 39054323 39067816 39068865 
170 39122159 38931709 39071171 39066849 39071689 39059005 39063697 39062340 39076594 39069212 39065230 39067228 39067833 39070438 39076382 39057809 39074034 39060440 39060446 39066889 39073863 39055203 39069129 39078409 39070395 39072147 39079279 39058120 39078044 39073135 39064411 39070379 
171 39138671 38951808 39073555 39065431 39076978 39069796 39063192 39074119 39068315 39081364 39069119 39062060 39079810 39083456 39085616 39068383 39077109 39058309 39068768 39071840 39069895 39072090 39064788 39074589 39071789 39070262 39068184 39063124 39060842 39074041 39067097 39065247 
172 39119020 39089349 39073173 39066815 39068175 39067675 39069639 39068142 39060765 39067561 39060221 39075003 39073347 39076555 39064948 39074281 39064535 39071196 39070974 39072676 39069209 39075940 39072368 39072295 39075428 39077555 39067599 39063369 39074349 39068105 39065964 39064841 
173 39125886 38955122 39073710 39069839 39078552 39067685 39073636 39071251 39083208 39082196 39073148 39072693 39075534 39078579 39071548 39072967 39059921 39065125 39067379 39063252 39073463 39067298 39074478 39077765 39076145 39072452 39079689 39061236 39069770 39074360 39074556 39052830 
174 39126104 38953853 39081363 39065321 39066889 39081420 39074009 39069770 39082512 39083011 39075939 39066369 39062675 39072431 39083595 39052270 39068478 39064165 39075906 39075860 39078671 39067690 39076438 39065422 39074862 39074287 39067953 39068009 39067122 39062320 39062559 39053968 
175 39128571 38940629 39076149 39077737 39075910 39070230 39081137 39065839 39071207 39074735 39067545 39081295 39079629 39074338 39070107 39069886 39073594 39061795 39070955 39073713 39063661 39055339 39070310 39075901 39062139 39066896 39075981 39070349 39073597 39063354 39087749 39068437 
176 39125641 38952802 39077143 39072517 39075213 39065356 39074475 39073912 39074249 39072201 39076111 39074161 39070364 39069466 39074685 39069349 39080724 39071707 39079042 39065698 39062245 39069985 39069878 39065634 39078264 39072274 39077667 39078902 39069905 39058338 39063048 39067443 
177 39115873 38958843 39075118 39083550 39075258 39069246 39073578 39063156 39074456 39066043 39080374 39073591 39066785 39069893 39076493 39068410 39078410 39070466 39073811 39084511 39067741 39072358 39084236 39074992 39075338 39066159 39073469 39076472 39051411 39057288 39071477 39064402 
178 39117761 38938037 39073902 39076835 39082057 39080688 39081015 39071324 39070566 39080562 39071997 39066878 39083052 39076915 39071160 39071741 39070287 39071541 39083587 39076167 39076248 39063462 39084069 39070568 39072159 39073798 39070117 39065650 39062572 39074410 39075860 39070732 
179 39119693 38956851 39077834 39075405 39072974 39075916 39073145 39075564 39080500 39071344 39091114 39081019 39073826 39071186 39074783 39063087 39071984 39082824 39086108 39072812 39077617 39071606 39073677 39071427 39077922 39069273 39080094 39070297 39082192 39065746 39073669 39073734 
180 39139092 38950519 39080323 39080528 39076700 39080599 39067633 39069021 39072666 39070911 39075311 39074343 39078093 39078100 39080232 39066004 39077535 39072850 39081318 39075798 39078884 39070637 39074001 39077425 39074424 39083718 39070330 39062731 39061221 39070093 39062000 39078989 
181 39122456 38952545 39077901 39082095 39070292 39072702 39066224 39066686 39080006 39081822 39069801 39077049 39069399 39069210 39077423 39064288 39077110 39072958 39059339 39074406 39077034 39070782 39071840 39067051 39066038 39077999 39061542 39074304 39078566 39078268 39077838 39068067 
182 39129174 38957651 39082837 39076481 39067494 39074950 39074563 39081098 39068329 39072224 39091675 39076711 39072726 39064940 39072050 39067697 39071438 39072138 39067608 39074372 39077116 39061277 39081335 39081735 39081550 39068744 39078113 39071222 39076099 39079910 39067448 39074165 
183 39129215 38956891 39076207 39087179 39074983 39083047 39084963 39085173 39080868 39076543 39075728 39086478 39085553 39072499 39071622 39070642 39079953 39072705 39079590 39070406 39069550 39075861 39067883 39081140 39069733 39074501 39079399 39066113 39081409 39078490 39073646 39072694 
184 39118136 38961408 39079582 39077917 39086704 39080764 39066240 39077488 39088726 39092662 39061702 39067339 39080310 39077058 39082564 39076270 39080236 39080648 39086975 39069390 39080945 39071313 39080379 39084898 39067392 39088765 39072542 39073168 39071101 39074058 39060793 39072966 
185 39121791 38956721 39075269 39071886 39072567 39081265 39078619 39072954 39087700 39075547 39074184 39072536 39079205 39082885 39074405 39076313 39074495 39080069 39077097 39076218 39072268 39081151 39062702 39074948 39079996 39067433 39074189 39077355 39076471 39078882 39082021 39084237 
186 39111157 38947642 39085361 39082826 39076644 39072044 39082219 39072288 39082378 39077542 39083880 39084460 39078923 39072968 39072135 39071714 39074328 39079971 39080367 39070243 39071745 39083959 39076433 39082583 39068364 39071509 39072330 39086534 39073209 39067294 39067663 39072112 
187 39108136 38947724 39083401 39087925 39076981 39076911 39081030 39076138 39079679 39075297 39074576 39073620 39071270 39077032 39075442 39077787 39077963 39079239 39069271 39064760 39086160 39077718 39086562 39082066 39070623 39065883 39089376 39080379 39086766 39073579 39080340 39072651 
188 39117884 38949007 39081258 39089061 39086810 39087744 39074774 39087330 39084137 39084869 39082119 39067390 39077641 39082328 39084772 39072409 39079258 39075531 39082128 39083032 39077702 39072220 39080632 39066884 39073813 39082226 39078940 39088623 39074301 39070104 39072639 39071371 
189 39121306 38949692 39083134 39081712 39086472 39086945 39084154 39079808 39078937 39075685 39078129 39080398 39080358 39073210 39090405 39079676 39088278 39089739 39066188 39084604 39076164 39078864 39079665 39074668 39065403 39070585 39074597 39067427 39075245 39080725 39085666 39090024 
190 39114206 38965203 39082074 39081587 39077917 39075973 39085565 39066317 39086739 39091842 39087597 39074621 39065831 39080409 39067584 39075642 39079901 39078976 39071484 39065833 39086341 39080831 39080291 39085603 39085535 39074975 39074125 39075687 39070254 39072247 39063863 39070442 
191 39100286 38950014 39076281 39089124 39084963 39081536 39077009 39072528 39086249 39083261 39075836 39077119 39080652 39083005 39077065 39078080 39081775 39088654 39082220 39075495 39075894 39071462 39071576 39075381 39072611 39074377 39094942 39081574 39083638 39072759 39095463 39069906 
192 39126836 38970628 39082785 39081022 39085351 39078807 39076583 39085595 39082841 39093069 39073705 39078472 39068205 39085411 39085355 39077795 39077549 39076731 39075820 39084465 39083058 39071951 39087349 39080029 39087051 39075284 39083391 39074135 39075779 39077447 39059554 39074443 
193 39089304 38961526 39090933 39088422 39079102 39087305 39084407 39078770 39092142 39086356 39087047 39088848 39082471 39079892 39091738 39079407 39082564 39083452 39087355 39094128 39077154 39080133 39071673 39078548 39076797 39085962 39081185 39088329 39088844 39081137 39077573 39068104 
194 39118510 38955885 39077010 39075983 39083830 39084461 39101621 39083319 39085209 39080095 39095191 39085785 39081239 39074551 39077416 39078331 39081156 39077569 39085079 39086015 39082362 39077795 39069024 39076999 39082733 39083204 39079170 39078614 39080840 39085827 39074515 39075105 
195 39116145 38962759 39082688 39078285 39093250 39087980 39081958 39079495 39078758 39089402 39085551 39083740 39082718 39094953 39075054 39089458 39083653 39078197 39082848 39082730 39078182 39074766 39086822 39080361 39073690 39088951 39079280 39082594 39073027 39081354 39089694 39083584 
196 39111352 38960878 39080387 39091955 39084537 39078012 39079705 39078698 39093260 39081011 39082749 39074420 39079057 39088838 39092523 39082314 39083610 39082090 39085762 39078323 39070048 39089884 39073174 39085147 39081201 39073845 39080177 39093234 39080416 39087432 39077345 39074221 
197 39114620 38965921 39085712 39089537 39093972 39086953 39077370 39079089 39080658 39085334 39089337 39091191 39076647 39073518 39077956 39060437 39084425 39077810 39084501 39091401 39092344 39087021 39089475 39081980 39075399 39084167 39081697 39083903 39084955 39082068 39086012 39074294 
198 39109612 38956601 39088218 39083895 39095289 39084732 39086307 39088480 39090109 39090186 39090608 39093484 39078396 39086654 39077912 39080234 39094400 39086952 39077482 39087101 39079355 39079566 39083391 39075381 39074928 39079585 39082763 39077319 39083016 39094615 39074548 39079322 
199 39098694 38960516 39093293 39078783 39085302 39083637 39095249 39079409 39089995 39089879 39082492 39085357 39088709 39092304 39088898 39090315 39069680 39086516 39092574 39079531 39085989 39086548 39082770 39086107 39078029 39089657 39075127 39083427 39073121 39075899 39090618 39073201 
200 39104851 38968244 39091310 39083831 39077441 39085765 39088758 39088707 39098505 39092665 39083231 39084825 39090976 39092761 39096558 39084537 39078763 39094368 39087106 39077092 39082104 39082143 39079350 39084666 39081240 39078014 39078423 39076545 39080513 39082448 39075825 39080925 
201 39103842 38957397 39081259 39096402 39085191 39081809 39084410 39082446 39096222 39081519 39079036 39079121 39075154 39084026 39093528 39086525 39088219 39091177 39083490 39069774 39089548 39085847 39087484 39094643 39087357 39092276 39083858 39082162 39085626 39077209 39086220 39081545 
202 39096732 38960267 39100889 39094350 39089676 39088923 39092188 39073954 39081201 39091601 39090281 39084455 39081571 39093910 39073460 39071767 39074253 39088741 39090353 39091355 39087162 39083872 39079281 39075200 39093286 39078964 39082784 39094453 39087357 39082349 39076157 39067107 
203 39092198 38966926 39087055 39084181 39094527 39093820 39086606 39085525 39082733 39083741 39091981 39080505 39078083 39073220 39076358 39082351 39080696 39088566 39096859 39088722 39084977 39085592 39086004 39087082 39095754 39076672 39091089 39081411 39084063 39074678 39082049 39089773 
204 39105429 38956742 39086093 39091605 39077984 39088649 39089768 39081974 39089950 39088730 39085975 39099013 39097948 39086790 39085411 39095263 39085522 39092940 39081932 39093632 39079734 39082578 39078470 39090370 39083263 39089675 39083813 39079124 39076838 39098017 39067628 39067444 
205 39097913 38960694 39087184 39093633 39088036 39103664 39084025 39089183 39078750 39098270 39089855 39091237 39094169 39095330 39084504 39077444 39078196 39089254 39089625 39094640 39083213 39085734 39085029 39092379 39087764 39078719 39084669 39086979 39086427 39086195 39090514 39092874 
206 39095038 38964975 39087312 39101405 39098224 39093771 39086714 39081806 39091081 39091141 39094400 39087105 39089341 39092434 39088316 39082074 39087828 39095751 39086884 39078274 39080575 39086370 39088257 39092891 39086284 39092209 39094171 39086941 39087510 39096147 39086107 39082181 
207 39091294 38962653 39096922 39081940 39094884 39088927 39090358 39087249 39086179 39086719 39098802 39084234 39091143 39087377 39088220 39079517 39098252 39090298 39093154 39089989 39086125 39088000 39085364 39084493 39086628 39097728 39082562 39084950 39078283 39086247 39097260 39079602 
208 39101780 38965298 39087875 39091855 39098763 39085441 39081067 39091328 39097365 39097828 39084369 39089569 39094663 39093503 39088753 39078060 39094843 39087786 39089852 39088118 39084673 39092921 39075602 39082071 39090158 39091250 39083473 39087774 39081297 39083679 39083653 39078611 
209 39076361 38982745 39097418 39089952 39090326 39091110 39094606 39092837 39097101 39090729 39099162 39096868 39088955 39093810 39091334 39077087 39089189 39084252 39100461 39090467 39107919 39092052 39085925 39083015 39093202 39095588 39091930 39081393 39082861 39087311 39093713 39074448 
210 39092094 38960379 39085819 39101741 39081731 39094127 39085835 39077220 39094220 39095809 39094467 39099423 39100204 39101170 39091634 39082030 39089086 39077225 39093498 39085602 39091136 39087194 39090287 39087805 39097101 39092803 39100287 39086936 39087222 39083861 39090074 39077714 
