n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39032588 38894209 39048100 39037446 39047085 39052837 39049318 39056394 39044354 39037709 39063346 39041172 39046315 39044431 39042446 39041866 39047078 39054661 39039481 39033089 39041425 39048297 39045272 39042165 39044307 39046095 39051566 39056781 39044294 39046284 39052135 39044237 
106 39033266 38909118 39043193 39047634 39049877 39043013 39043800 39054197 39044550 39049236 39037594 39035293 39041678 39054184 39038482 39031495 39048499 39057942 39050680 39059362 39042744 39044039 39057317 39053657 39048142 39039983 39044722 39045359 39040179 39039980 39034677 39035957 
107 39036749 38897402 39043250 39045799 39056760 39031729 39035197 39057950 39041456 39049822 39055202 39046757 39049876 39045604 39049036 39045806 39053038 39046095 39044613 39061122 39037430 39048057 39055832 39039166 39047368 39035518 39045223 39053380 39042736 39045011 39061526 39035599 
108 39044303 38905572 39053447 39039570 39059789 39040030 39042540 39044078 39036952 39040164 39042367 39046184 39042709 39045676 39049026 39038383 39054493 39045401 39043851 39044366 39049091 39052445 39050804 39049266 39043316 39047267 39033335 39042962 39054951 39042306 39049801 39042702 
109 39050227 38900405 39054143 39039088 39044324 39050952 39048023 39046829 39051078 39043621 39048891 39047322 39049338 39050682 39046305 39032841 39039550 39044862 39049843 39044156 39047466 39049242 39048832 39048134 39048006 39042862 39040378 39048976 39046786 39051775 39050365 39038463 
110 39050834 38897629 39044826 39053010 39043452 39046200 39045928 39041177 39044979 39051127 39036182 39046180 39041862 39043301 39053299 39032908 39054189 39046195 39037216 39041568 39051024 39062628 39050232 39045805 39057499 39046519 39048689 39039535 39043938 39045390 39035461 39049739 
111 39061425 38907663 39041741 39057026 39046879 39036962 39041133 39043079 39038512 39042385 39039799 39047127 39050379 39049268 39055916 39041133 39047803 39044397 39044227 39049650 39052625 39040374 39049697 39048733 39055980 39046286 39037811 39051545 39045965 39050316 39050527 39037004 
112 39050661 38902226 39048978 39048824 39051842 39046409 39051015 39044537 39050328 39046203 39045452 39045520 39040242 39047642 39049692 39028795 39050412 39046351 39055797 39046762 39041080 39051491 39056463 39048053 39052903 39047552 39047753 39053072 39048398 39042258 39043136 39043196 
113 39040220 38910667 39049110 39056676 39039690 39051469 39035218 39045710 39045564 39037557 39038386 39045422 39051233 39045047 39058916 39047414 39042849 39038131 39040619 39051661 39049715 39051625 39049154 39059645 39057882 39053465 39039470 39048704 39050110 39051355 39069440 39039037 
114 39049385 38911515 39050707 39047674 39056084 39048688 39036273 39052808 39061887 39050064 39057973 39063025 39047061 39045769 39051950 39041017 39038359 39043589 39045778 39046763 39042400 39052978 39050520 39043260 39043387 39037523 39050426 39053922 39042939 39047057 39047973 39059971 
115 39050287 38897242 39054996 39050927 39055695 39044080 39051964 39052105 39061786 39049299 39050538 39049035 39048029 39049481 39051658 39049907 39050520 39038755 39041440 39056362 39050622 39054477 39052338 39044975 39040742 39047139 39042524 39048537 39053883 39048192 39055085 39046425 
116 39047168 38903376 39054288 39030944 39050632 39045611 39059929 39060932 39056756 39046007 39053849 39040317 39044471 39047302 39049166 39045958 39042121 39046885 39050400 39040535 39045995 39044260 39047331 39047315 39040041 39050971 39056881 39051852 39053584 39056827 39032140 39036361 
117 39052675 38907681 39052780 39045846 39061099 39033729 39051868 39047527 39049799 39044236 39055173 39050368 39050461 39042719 39039231 39043696 39043865 39048900 39048603 39050215 39046142 39053270 39044104 39038927 39036369 39042841 39040024 39055267 39047215 39052106 39064433 39046279 
118 39057026 38903508 39048754 39055579 39045426 39059464 39046019 39035741 39051935 39044492 39064422 39041101 39052215 39056178 39045261 39040037 39046767 39042831 39047581 39054999 39056910 39046453 39041736 39047109 39052918 39050446 39051811 39053383 39059359 39056064 39042712 39051114 
119 39061625 38887815 39050094 39060479 39042453 39046758 39055418 39060507 39057401 39043644 39045453 39043884 39055921 39048827 39055958 39037414 39052775 39049988 39044238 39035624 39057570 39056942 39038022 39044850 39064485 39051679 39043324 39046116 39052882 39055005 39060087 39039237 
120 39061897 38896780 39040472 39039591 39058406 39043636 39055141 39057524 39053337 39043545 39038334 39054795 39051219 39054492 39046088 39036810 39061381 39044261 39048093 39053329 39054056 39048076 39048584 39052368 39049442 39058433 39044497 39038767 39042682 39049108 39040906 39047229 
121 39051189 38903193 39048450 39052664 39050835 39061186 39057289 39053875 39044668 39053551 39041914 39051917 39053552 39044464 39053776 39047511 39045228 39044500 39047319 39049981 39041325 39054282 39043462 39056999 39055593 39048147 39055746 39055595 39048092 39045985 39048368 39042476 
122 39055081 38910400 39052492 39049145 39047932 39055988 39047131 39057525 39061431 39050241 39049229 39051883 39050196 39050959 39061025 39045292 39047154 39049790 39044904 39052378 39045152 39055114 39053262 39053509 39048807 39044183 39060498 39040597 39045678 39057612 39057011 39041102 
123 39058736 38909075 39047268 39055782 39049900 39049315 39056811 39035423 39054370 39057120 39053361 39058880 39055549 39049903 39041217 39053599 39049910 39045502 39053017 39053017 39049985 39045299 39039981 39051735 39042040 39057761 39061380 39047950 39046973 39053334 39054983 39044046 
124 39066995 38901173 39059788 39044433 39052534 39052292 39041379 39061196 39054430 39054229 39052486 39056962 39055738 39067023 39047742 39040944 39058722 39051664 39051699 39054010 39059898 39044419 39050501 39042061 39050341 39052251 39043132 39044752 39042511 39049103 39047632 39045668 
125 39065664 38904835 39061628 39052737 39050061 39046999 39053362 39049489 39063781 39060334 39051810 39038397 39057805 39068922 39044222 39046970 39054085 39063404 39061187 39058393 39059241 39057750 39047941 39050483 39055746 39062642 39043962 39059370 39052228 39049366 39061502 39045092 
126 39065668 38909300 39053572 39064267 39059645 39044307 39059908 39059911 39053694 39058534 39051442 39052692 39050006 39038739 39050774 39043357 39045381 39054399 39049060 39060296 39055548 39056279 39049654 39056454 39054117 39047921 39052110 39057496 39052740 39055491 39044937 39052062 
127 39027359 38899026 39052610 39048093 39055170 39045353 39051955 39052040 39055711 39053544 39053315 39051400 39044413 39040136 39052390 39047531 39059917 39059020 39054223 39052793 39057202 39063834 39062008 39060037 39060983 39052939 39053511 39051623 39042315 39065375 39061352 39043170 
128 39042440 38903951 39059917 39060712 39057695 39050452 39064524 39053588 39063317 39062643 39049995 39046410 39055166 39058035 39066299 39059604 39068319 39059421 39064040 39052234 39055264 39061500 39052356 39059558 39056269 39056497 39049075 39055261 39050877 39064363 39050868 39054444 
129 38799340 38784100 39047822 39049921 39051889 39057153 39052354 39046742 39058401 39043886 39062030 39057616 39063296 39050779 39054775 39049011 39056974 39050586 39056165 39061526 39054231 39057836 39055083 39045485 39048946 39044262 39049070 39049369 39055109 39048598 39059406 39051465 
130 39124544 38905410 39046183 39050531 39065829 39062100 39051392 39052429 39041085 39064775 39053071 39068644 39048511 39051999 39045003 39048539 39061219 39060148 39047537 39053944 39058698 39052788 39047365 39052557 39061323 39056879 39056731 39063845 39054163 39056393 39035204 39041073 
131 39125995 38910173 39206013 39056065 39060246 39057026 39052288 39050386 39056360 39048346 39046904 39071173 39050623 39051633 39043851 39055481 39053178 39053388 39051518 39053231 39048676 39051914 39052922 39044556 39044519 39049458 39053139 39042549 39054560 39063576 39049919 39045202 
132 39128580 38915171 39057106 39057556 39052169 39051790 39061306 39049564 39058596 39049905 39044320 39053466 39047772 39057831 39064545 39044898 39052171 39046916 39057451 39048197 39051070 39062231 39044482 39065524 39057571 39044979 39049959 39062473 39067637 39057406 39047997 39062670 
133 39116702 38905524 39060843 39048124 39061042 39068491 39055069 39050673 39054380 39063149 39043663 39063955 39052276 39053603 39050313 39033419 39043339 39058657 39057267 39045206 39057649 39059489 39046093 39066281 39066897 39050329 39050271 39048758 39044126 39056081 39062975 39043526 
134 39115749 38907907 39050482 39057292 39060870 39057826 39060842 39057704 39056876 39057488 39055341 39052284 39054230 39062362 39046231 39052154 39060563 39054409 39049598 39046724 39069233 39058001 39066544 39060595 39057926 39053544 39055149 39056810 39054671 39051976 39053909 39053668 
135 39109246 38914621 39058472 39062755 39054020 39063834 39052452 39065847 39061048 39061297 39062516 39046902 39056053 39064043 39042542 39040954 39054120 39042525 39055758 39055961 39064854 39050913 39063042 39059261 39051179 39061945 39061150 39056196 39050925 39050886 39065972 39045335 
136 39114025 38921458 39061463 39048300 39049922 39059093 39053601 39048277 39054799 39054760 39047957 39057830 39062260 39047634 39059616 39054123 39059121 39050843 39059292 39060837 39054306 39049789 39050583 39049050 39053047 39046319 39054480 39051563 39064224 39043855 39038910 39047184 
137 39114159 38920147 39060281 39064656 39044992 39059127 39065281 39057676 39059923 39058778 39049032 39053857 39055007 39056108 39046112 39056745 39053517 39055107 39048375 39058035 39047119 39049065 39060263 39048949 39054292 39062432 39067066 39063995 39059380 39059890 39070139 39043133 
138 39124623 38909569 39050593 39064684 39059213 39049747 39064915 39065859 39054840 39053616 39062712 39045129 39050794 39061551 39051521 39057135 39065153 39051705 39061516 39049174 39053384 39054926 39061701 39053715 39058832 39051089 39054313 39051540 39057152 39060044 39043299 39037893 
139 39120828 38914833 39054253 39051801 39055884 39055313 39070126 39048792 39055202 39061473 39047611 39070263 39065993 39054608 39057339 39064921 39066555 39059037 39048356 39049135 39050081 39045603 39058536 39055784 39049447 39062875 39069748 39057344 39043931 39066021 39059017 39048492 
140 39134718 38927587 39051538 39054396 39051073 39057429 39060065 39066168 39059344 39053316 39056035 39058982 39062238 39066138 39054710 39053350 39058492 39058708 39068962 39050821 39049888 39054554 39064608 39063498 39062745 39057029 39051281 39062828 39051887 39060097 39058125 39046544 
141 39126487 38919457 39067915 39056513 39067013 39064048 39057516 39058926 39073358 39068031 39061674 39052388 39051243 39059671 39049118 39045383 39059567 39059771 39050246 39056613 39057101 39057105 39058460 39058622 39063485 39071024 39055440 39053999 39067252 39059580 39065500 39047002 
142 39124836 38921886 39052359 39056543 39062299 39058078 39059251 39059256 39055074 39064275 39060296 39055529 39051547 39057204 39070024 39047000 39067225 39067666 39054415 39062260 39057556 39048538 39057535 39063819 39045536 39069152 39053268 39050145 39063871 39052787 39047661 39051748 
143 39130134 38924062 39059318 39061628 39066021 39066721 39058275 39060127 39063761 39055958 39060816 39058245 39055661 39054104 39056098 39055658 39070196 39061642 39064166 39063266 39057389 39059289 39063855 39057289 39048529 39055614 39065104 39052942 39063014 39063221 39067944 39049961 
144 39146857 38927670 39066623 39061665 39060273 39056266 39064389 39043664 39060518 39047980 39064748 39047274 39053744 39056797 39059756 39047417 39055617 39045272 39056435 39065987 39061302 39059302 39061111 39061349 39051748 39057631 39054898 39060832 39058033 39053351 39046030 39051368 
145 39115135 38932974 39058697 39057330 39068272 39058678 39058361 39070244 39062183 39055796 39063312 39061037 39058324 39055213 39061305 39048971 39056877 39062179 39049511 39059994 39052136 39062100 39063025 39061357 39060600 39057987 39063410 39062041 39067974 39049791 39072776 39056771 
146 39110441 38914137 39063083 39074299 39059652 39070793 39060037 39058951 39055121 39060388 39051316 39054583 39058238 39058919 39056425 39051141 39058565 39050992 39067068 39055452 39064351 39047186 39058239 39050704 39063748 39060689 39056977 39060504 39060095 39045301 39045817 39052565 
147 39126113 38926056 39061594 39057369 39063355 39051322 39065410 39058365 39053062 39055411 39051384 39060694 39068598 39055408 39057975 39048811 39057516 39065117 39054514 39065382 39058395 39060658 39056594 39055565 39058723 39062626 39054649 39057254 39072962 39057635 39078641 39047574 
148 39124933 38922161 39053678 39055205 39053345 39047595 39052831 39053652 39071714 39058800 39056958 39074561 39068847 39059677 39067042 39048008 39055180 39054114 39062915 39069159 39079484 39062857 39066906 39071438 39057260 39067955 39059853 39065956 39071050 39051325 39054474 39052844 
149 39125075 38927897 39063951 39060788 39061703 39070655 39064216 39059899 39057390 39068559 39068659 39065172 39054333 39070053 39071125 39054683 39055050 39061149 39072576 39062156 39051383 39059399 39053355 39069677 39072165 39062577 39059813 39052715 39057783 39048729 39061838 39050573 
150 39127526 38933355 39061866 39063980 39067365 39053553 39065509 39058165 39052901 39068767 39060858 39063353 39067495 39048258 39070162 39054617 39054045 39061202 39056449 39055779 39058510 39056489 39063497 39064379 39055405 39052121 39059459 39066527 39055430 39067187 39050366 39064806 
151 39124531 38922344 39064409 39063352 39060639 39072818 39054563 39055471 39066435 39072342 39051902 39059329 39074309 39063232 39056475 39052988 39067225 39054079 39062405 39069111 39062262 39061259 39048760 39060564 39061533 39054406 39072351 39067084 39053738 39062765 39077876 39049210 
152 39132429 38925121 39063339 39062609 39062077 39056621 39062675 39068203 39059983 39068014 39056619 39070174 39063703 39043462 39055932 39053926 39064843 39064206 39059171 39066279 39065826 39071332 39055790 39045105 39052764 39077167 39055770 39062531 39057058 39075786 39052622 39063226 
153 39129716 38937687 39067979 39054785 39066043 39060619 39065322 39065796 39065539 39065077 39067015 39061655 39051780 39062263 39058549 39052998 39065905 39053864 39059998 39057204 39061130 39053925 39059706 39062874 39051199 39065231 39060456 39056357 39054141 39054905 39072134 39049955 
154 39127838 38934265 39068922 39064788 39067238 39065864 39070093 39071000 39061572 39066091 39070223 39067951 39066862 39063496 39062081 39054214 39052893 39074420 39060668 39070666 39053634 39059042 39048608 39064948 39074779 39061512 39065615 39056119 39054146 39060555 39057436 39063461 
155 39123288 38936521 39062989 39061320 39072472 39075104 39069496 39065247 39071662 39061360 39070177 39069091 39053675 39065001 39062343 39050524 39063821 39065165 39059283 39067248 39074658 39056120 39073281 39051797 39075979 39062708 39047781 39059292 39056017 39067494 39067564 39062372 
156 39118381 38941672 39057365 39059779 39057746 39064222 39068693 39061023 39064004 39072846 39065540 39064640 39061379 39056781 39063066 39059151 39069272 39058259 39062749 39065237 39065805 39058719 39068359 39069402 39066312 39068227 39061757 39066935 39061402 39057376 39051679 39050233 
157 39140467 38929705 39077840 39065067 39074839 39066846 39068058 39060764 39063283 39063048 39068954 39063690 39061010 39060069 39071072 39053503 39061045 39074998 39058079 39055610 39075025 39073116 39068485 39069283 39061823 39076803 39069943 39060355 39048523 39058645 39070158 39060297 
158 39127639 38939522 39060416 39073597 39057542 39057974 39064728 39068889 39060502 39065219 39070130 39054814 39058740 39061906 39063887 39054825 39053543 39074068 39067785 39067241 39070806 39064633 39074757 39058917 39060714 39060152 39060611 39061176 39052045 39051967 39049537 39062616 
159 39125631 38947736 39068384 39071713 39059296 39053522 39059206 39058558 39061831 39076741 39064662 39066406 39044165 39066504 39052767 39059244 39067461 39072238 39074168 39065126 39063168 39065825 39065610 39063827 39058032 39062938 39061938 39076369 39062033 39060814 39057390 39067855 
160 39133386 38933340 39061782 39053874 39059897 39069907 39070491 39074394 39061308 39062425 39059996 39073733 39074608 39068841 39071445 39072655 39078372 39067225 39070770 39067725 39053502 39062979 39053463 39054388 39051807 39058508 39062169 39065563 39074310 39070017 39057715 39050892 
161 39126129 38933175 39061667 39054715 39064461 39069439 39073149 39067059 39065195 39066593 39054628 39068396 39064218 39061395 39064108 39066189 39068398 39068265 39061484 39057305 39058002 39068947 39066029 39061717 39062865 39055088 39053122 39066860 39060044 39053314 39072672 39068730 
162 39134019 38930519 39055612 39069248 39066466 39052758 39053718 39061484 39058761 39061731 39072793 39058977 39066836 39065388 39065502 39069392 39065019 39056629 39060918 39075710 39073433 39065808 39060581 39071475 39062520 39069752 39060444 39071312 39077923 39063791 39063760 39049702 
163 39140096 38944091 39071288 39077889 39073551 39061106 39066833 39067007 39068408 39062587 39065127 39062977 39066169 39065195 39062866 39067167 39069261 39056912 39074673 39053926 39069305 39076329 39061337 39063320 39070733 39073320 39071543 39066350 39064206 39062924 39058762 39047690 
164 39126593 38934608 39059705 39060509 39073175 39059723 39068733 39077371 39066161 39076054 39076708 39066349 39068315 39071381 39073048 39071580 39070450 39064345 39071765 39065707 39075044 39075098 39067765 39065848 39071133 39069408 39065019 39071758 39057442 39064206 39063002 39061776 
165 39115134 38947106 39069728 39073381 39053547 39064698 39060774 39070113 39057601 39062089 39068065 39074451 39073712 39065442 39053662 39066902 39063002 39072526 39059881 39059928 39069828 39079004 39071322 39069426 39065670 39084250 39069970 39070472 39060685 39068367 39063636 39056803 
166 39128009 38941524 39069857 39079993 39081759 39085195 39068730 39063085 39078159 39057843 39067999 39067688 39063692 39064381 39064002 39064764 39079573 39065285 39072100 39067215 39073317 39070912 39075823 39054750 39073508 39055740 39061320 39071872 39066039 39054939 39062665 39063183 
167 39131098 38951766 39072167 39075671 39071401 39078458 39075098 39063834 39065069 39069130 39071612 39068143 39077602 39065286 39063725 39065416 39075214 39064054 39078909 39074185 39081173 39075146 39072438 39073182 39079245 39071788 39066710 39070185 39067694 39058388 39064082 39064670 
168 39128267 38946889 39070326 39074062 39067234 39081870 39072821 39067476 39067428 39063132 39069472 39068966 39076939 39073933 39071129 39057697 39063749 39063442 39064182 39077463 39060533 39069281 39074273 39066228 39067155 39068728 39073842 39065122 39064770 39072295 39059723 39074918 
169 39138561 38946148 39077498 39065501 39068202 39068147 39067978 39074320 39065248 39053655 39074549 39070544 39073655 39065988 39071324 39063399 39062735 39065545 39069711 39075151 39076339 39069598 39074487 39069343 39058992 39067719 39067932 39056233 39078517 39067763 39073225 39057538 
170 39124784 38928204 39072220 39075411 39069370 39052134 39061685 39062893 39077369 39070200 39075180 39069624 39067585 39070816 39073986 39055094 39071133 39056553 39065936 39076077 39064915 39058067 39069379 39069076 39063148 39068664 39067973 39060966 39069946 39073342 39060479 39071135 
171 39134188 38950746 39079808 39063368 39071316 39077228 39065284 39075515 39076454 39074255 39068641 39059985 39079759 39074931 39079372 39066236 39069329 39076705 39060992 39075325 39067745 39072418 39060693 39070943 39071488 39059086 39067352 39077310 39070590 39074144 39071989 39068260 
172 39122161 39091745 39073859 39074401 39074673 39070917 39065427 39070665 39062341 39062028 39059520 39063290 39069147 39071823 39059419 39067088 39063081 39075466 39061672 39073616 39072996 39067704 39066668 39072201 39081483 39074091 39075231 39068537 39072252 39073372 39069283 39058123 
173 39124999 38955424 39066779 39073083 39073330 39076173 39071641 39065729 39065746 39079474 39075803 39074039 39081941 39067754 39072962 39073923 39064174 39070798 39063469 39066391 39074100 39053562 39066503 39081050 39071884 39067703 39071877 39073210 39071125 39068328 39077517 39056077 
174 39124849 38951430 39079145 39065671 39073692 39080994 39080971 39061142 39074525 39088256 39076124 39071739 39066212 39071916 39077204 39064695 39066128 39067647 39072852 39081357 39070004 39067957 39079329 39069058 39076551 39068430 39069875 39057893 39072683 39070619 39064828 39064353 
175 39122598 38950737 39075136 39082796 39079242 39076282 39079505 39064795 39072170 39079934 39067389 39085468 39081202 39071853 39077434 39075148 39067395 39065893 39070458 39079491 39061197 39057035 39078068 39071298 39053052 39067760 39070381 39078174 39067934 39072743 39081644 39071960 
176 39125579 38949665 39078464 39081242 39070293 39066715 39073484 39085071 39074496 39065227 39080205 39075189 39070916 39063139 39070279 39069501 39071835 39070692 39070418 39068467 39067969 39068206 39075699 39063374 39085151 39081502 39080707 39075162 39073441 39065566 39061866 39073216 
177 39110988 38963600 39072081 39079638 39074511 39083772 39068560 39058163 39068515 39082519 39078932 39074166 39059970 39083548 39073357 39066589 39068295 39073456 39064324 39071970 39069355 39069985 39078861 39070623 39075132 39070400 39076388 39063230 39065806 39064056 39077659 39062698 
178 39123179 38935458 39077080 39071712 39080662 39079071 39078243 39072235 39076815 39077335 39070395 39063097 39080965 39085704 39075507 39063276 39076001 39069093 39079899 39081056 39069528 39070091 39072836 39068937 39074429 39077960 39063173 39066076 39063374 39059032 39082691 39070799 
179 39120884 38958147 39068233 39071718 39070293 39073455 39076341 39074899 39077175 39065065 39074677 39076396 39074792 39072424 39079600 39071353 39074400 39080211 39076316 39065467 39073428 39077134 39064721 39078016 39071486 39068171 39075505 39072525 39078129 39071823 39080776 39080752 
180 39133642 38943515 39076680 39074994 39076269 39078419 39068321 39074021 39074652 39071916 39071693 39084836 39089739 39089987 39070960 39061876 39069948 39074640 39072093 39078225 39073537 39075863 39066725 39075645 39078726 39079227 39060914 39060196 39070506 39069438 39065521 39078480 
181 39122876 38949416 39083574 39084229 39063153 39081410 39065362 39075002 39084229 39089695 39065361 39067175 39063603 39066059 39077581 39064378 39072202 39072674 39062421 39076659 39076618 39076380 39067189 39065164 39076347 39068019 39059411 39076524 39069118 39076312 39073975 39068894 
182 39134971 38955925 39085302 39069396 39075586 39079740 39082109 39067382 39071776 39074031 39095748 39076529 39066799 39071392 39082456 39067883 39070800 39078671 39081083 39078197 39066874 39063349 39080858 39073480 39084139 39069606 39069600 39077848 39063963 39079116 39065145 39079397 
183 39125859 38951657 39082839 39078085 39083870 39080677 39079320 39077141 39068282 39069762 39077300 39079079 39081465 39076785 39075657 39067853 39078019 39074416 39081604 39069188 39071248 39074877 39053387 39082450 39070120 39079099 39072770 39069886 39078989 39067830 39074863 39077200 
184 39119720 38956842 39085403 39084135 39081663 39082508 39073468 39076537 39083278 39087017 39071801 39070442 39089234 39076199 39082936 39069757 39074472 39071944 39086654 39066016 39081764 39062645 39083533 39077337 39082924 39076190 39074699 39072844 39064320 39076558 39067473 39066981 
185 39125468 38956512 39074641 39074342 39072574 39085509 39077865 39081520 39079615 39070191 39077441 39072237 39086623 39071460 39074838 39079086 39069581 39082985 39071829 39073038 39069028 39078551 39065612 39078901 39084725 39075734 39075096 39071333 39081125 39083240 39081585 39076881 
186 39121294 38943528 39088280 39075110 39078017 39075620 39080108 39077617 39090526 39080875 39073511 39088211 39087023 39072187 39063695 39068256 39072469 39074257 39079336 39079612 39075180 39082997 39071441 39080178 39071577 39073466 39061849 39077660 39070833 39073337 39064749 39071135 
187 39119019 38955088 39078814 39078499 39074845 39075590 39087275 39073550 39072274 39083205 39077752 39084135 39079626 39079327 39085495 39075210 39068850 39079036 39072941 39071383 39078895 39067716 39085796 39079368 39063083 39071978 39090108 39083250 39087740 39075054 39082890 39063511 
188 39123185 38953945 39090131 39078873 39072475 39082209 39086240 39082934 39084128 39089679 39076279 39080576 39080028 39078856 39094074 39071797 39074568 39079191 39074512 39072021 39078375 39073073 39089714 39070367 39067091 39081079 39072607 39080864 39089552 39072402 39078464 39055914 
189 39123252 38961451 39093914 39082675 39076810 39088358 39082005 39090623 39077708 39068478 39086419 39070030 39086398 39073644 39094594 39072009 39079253 39085150 39073338 39085101 39078964 39087928 39078522 39076949 39078215 39081870 39075644 39082176 39076568 39084112 39085676 39081173 
190 39108767 38955996 39079076 39076438 39081610 39087239 39088308 39081091 39086828 39083644 39078772 39069954 39072385 39073560 39067978 39068151 39073677 39076318 39069939 39072351 39082743 39085584 39072557 39084735 39079000 39078282 39075163 39082112 39069342 39071313 39070880 39077830 
191 39092285 38942048 39075637 39081521 39086522 39089456 39084558 39066846 39086184 39082752 39068247 39074256 39095621 39080516 39073842 39067888 39092057 39085712 39086060 39079867 39081809 39085335 39076908 39076381 39080318 39071802 39091225 39080740 39083599 39081808 39088168 39074222 
192 39133964 38962379 39078817 39078609 39085161 39076323 39078623 39087903 39091806 39094365 39076526 39084673 39067700 39092547 39086582 39078497 39081123 39077406 39074231 39089191 39081130 39072096 39078836 39086576 39077454 39082237 39087483 39083707 39074915 39086272 39068347 39084030 
193 39094070 38966805 39104763 39079754 39081499 39085819 39076378 39074520 39100962 39081851 39087383 39088016 39083188 39082397 39080339 39081768 39074538 39077272 39087109 39085584 39069130 39088155 39064517 39079974 39072148 39083033 39071799 39081352 39086228 39080350 39092624 39067450 
194 39110470 38955019 39078771 39083766 39077923 39088654 39096225 39088312 39078149 39086847 39093592 39082594 39080190 39085537 39080377 39076034 39084207 39081896 39089313 39089010 39083091 39076830 39075905 39087597 39089279 39076488 39083089 39082256 39074470 39080172 39082952 39082515 
195 39113020 38964738 39068783 39079707 39081916 39090963 39089849 39080769 39074353 39087463 39080256 39085803 39079854 39091491 39079452 39072234 39072045 39081486 39088702 39078857 39083257 39083717 39079971 39080049 39077246 39074568 39084932 39083782 39078332 39074740 39079953 39085101 
196 39109219 38964905 39081736 39084964 39084881 39075250 39087703 39090261 39092814 39094494 39088735 39068719 39072786 39086572 39079940 39085944 39079480 39073404 39089700 39078076 39073763 39086900 39078028 39086704 39082599 39070845 39075365 39080881 39084674 39082834 39080889 39072655 
197 39103988 38967356 39085216 39088301 39089406 39088860 39073810 39079205 39080686 39082016 39082903 39093967 39082736 39083514 39080096 39072814 39087480 39092230 39074319 39093795 39092806 39078312 39086899 39087697 39078975 39085061 39074250 39088269 39080167 39074858 39098628 39072146 
198 39110715 38966698 39096126 39080292 39098935 39081487 39083072 39090264 39090059 39086381 39089472 39098622 39088432 39081473 39091070 39070264 39086320 39086757 39078086 39076973 39075199 39065981 39071383 39072730 39078357 39086649 39085008 39083165 39078794 39086064 39071000 39081331 
199 39105992 38968274 39085447 39079934 39093111 39092385 39083387 39074438 39085952 39087529 39079002 39093561 39080213 39101955 39082785 39083531 39078967 39098554 39082558 39082414 39080975 39094169 39077365 39082113 39090669 39073087 39081938 39083078 39078295 39082151 39086975 39074061 
200 39103896 38969064 39086936 39091683 39074509 39070525 39079218 39090301 39091694 39091402 39087424 39085164 39093371 39081129 39085668 39086290 39090720 39093092 39084687 39074670 39080837 39087324 39086387 39076587 39089546 39088996 39090958 39085632 39087471 39078509 39085890 39086098 
201 39102793 38965489 39084980 39093040 39087202 39088559 39097417 39086166 39092897 39087724 39088326 39083222 39076378 39072355 39094104 39085760 39082666 39088188 39088856 39081124 39078720 39080226 39081948 39077597 39085485 39085266 39084976 39083656 39088863 39078151 39081607 39079663 
202 39094151 38957838 39098692 39092075 39074656 39080539 39081236 39084357 39086098 39085173 39083735 39087092 39078340 39091364 39083806 39068915 39083951 39093091 39086397 39084974 39090093 39082996 39073308 39080274 39092240 39091318 39078603 39085214 39081494 39092152 39086873 39066719 
203 39094727 38963077 39092579 39091575 39089012 39095895 39081007 39087991 39090528 39087834 39098590 39086173 39089083 39078568 39083137 39075187 39081233 39081592 39088366 39078050 39083664 39083643 39093813 39084244 39097538 39075840 39090146 39080945 39092292 39078300 39084233 39091621 
204 39099456 38960312 39097954 39090536 39086208 39088884 39089669 39089605 39101017 39088378 39086198 39097467 39095697 39091997 39081526 39095137 39085817 39086502 39093366 39096969 39090841 39078649 39078444 39084312 39086050 39081148 39094874 39092022 39081947 39093874 39070239 39068641 
205 39091213 38963848 39094349 39090432 39089674 39101346 39091908 39090102 39089355 39095173 39093298 39089095 39095882 39087576 39086564 39085567 39079134 39081469 39096551 39087752 39084203 39082467 39086674 39097106 39085467 39080815 39083582 39080902 39092792 39083466 39088879 39081531 
206 39099420 38967466 39090303 39091028 39094051 39086675 39087555 39089883 39090036 39103945 39082811 39083422 39088289 39090259 39086194 39072242 39093658 39092848 39091391 39088045 39081516 39086221 39093640 39092823 39086163 39092646 39084294 39078707 39085361 39091355 39075405 39083113 
207 39096370 38962007 39089017 39092485 39092714 39100432 39094584 39088876 39096631 39079378 39096819 39084805 39088239 39093297 39091040 39078202 39096552 39100449 39097348 39097642 39086511 39086046 39091166 39085879 39081228 39095948 39099150 39074447 39073132 39089242 39095774 39076379 
208 39100473 38964633 39092752 39082155 39087943 39092395 39090676 39093909 39097866 39089289 39089183 39093520 39085106 39086870 39088772 39089649 39091191 39100276 39102393 39087172 39085802 39088204 39073124 39080730 39091704 39086761 39082926 39083093 39069747 39081505 39076713 39079442 
209 39083144 38984111 39096459 39096982 39086238 39101339 39103311 39093383 39091974 39093919 39097090 39101545 39088762 39094613 39086990 39075810 39089917 39096039 39090954 39091986 39104086 39090729 39088963 39093332 39084728 39094335 39099230 39085534 39078515 39089260 39098308 39083236 
210 39091073 38959907 39099388 39096604 39091097 39094568 39095465 39085036 39093276 39097092 39093082 39086359 39095647 39104770 39086644 39087913 39086354 39086187 39088624 39083141 39091132 39088135 39092615 39080020 39100137 39097165 39090890 39086642 39085984 39090892 39077954 39075153 
