n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
209 39080467 38982584 39113761 39092167 39098101 39094531 39098217 39090479 39093885 39098110 39102578 39092876 39098294 39083464 39089784 39090245 39099300 39094162 39102799 39083262 39085194 39101868 39077901 39088174 39081071 39093478 39093557 39091502 39082413 39091372 39079214 39073292 
210 39095180 38959415 39086913 39091959 39098687 39106263 39101571 39092711 39099556 39087401 39089913 39089642 39090108 39090512 39102152 39085871 39094787 39085036 39088150 39087678 39095458 39095874 39081731 39095070 39089797 39085118 39097683 39097049 39095763 39094357 39078750 39097105 
211 39086601 38966901 39099196 39098851 39082392 39093320 39086476 39084236 39094224 39095390 39104982 39090304 39080500 39104095 39088712 39078504 39081130 39084650 39097826 39091438 39085732 39090359 39090442 39090826 39087091 39099080 39085796 39096739 39087623 39082811 39086576 39080154 
212 39083295 38958525 39103656 39099260 39087026 39091774 39108885 39105354 39091876 39090675 39098231 39096468 39094358 39095381 39093509 39089236 39091370 39090651 39094924 39098297 39096372 39085516 39085675 39092945 39099380 39086942 39094689 39080048 39091880 39100391 39081252 39089182 
213 39077792 38961139 39089200 39091492 39096467 39098171 39097724 39100953 39096389 39094948 39094496 39094335 39094268 39092752 39084073 39082146 39098702 39088523 39085473 39097821 39093022 39092417 39099138 39088763 39090957 39086843 39092059 39092147 39095309 39097690 39108365 39078254 
214 39081269 38975037 39100945 39105467 39098033 39081454 39092322 39105882 39102859 39097050 39089372 39094512 39085376 39091441 39092814 39084816 39100298 39093806 39089636 39101713 39090950 39097569 39084567 39094995 39092345 39088502 39100957 39088498 39090180 39095503 39083875 39084491 
215 39095022 38968078 39108414 39092802 39092442 39093543 39096403 39088287 39096790 39090422 39104656 39087640 39100507 39100953 39094153 39096022 39099541 39104188 39080383 39104405 39086131 39094735 39092293 39097458 39094103 39086256 39102467 39085790 39083847 39090023 39087926 39081531 
216 39084631 38963571 39096865 39098785 39102809 39094483 39100567 39100304 39104718 39099680 39095427 39105913 39099649 39097616 39092561 39084558 39093615 39079428 39085038 39101006 39096007 39097575 39095045 39085471 39092308 39093944 39099686 39092674 39089078 39096053 39097996 39094530 
217 39074557 38976182 39091982 39098848 39092631 39091705 39090447 39101492 39092975 39100909 39093162 39102338 39094769 39098055 39099229 39088218 39095629 39092870 39094175 39096176 39102558 39091725 39090128 39092733 39096826 39100271 39078065 39092616 39099122 39093136 39104875 39090811 
218 39082462 38961335 39097999 39092527 39101808 39106112 39107292 39097238 39100042 39089933 39092316 39090444 39096193 39082981 39092129 39090162 39083569 39099382 39094715 39099148 39101198 39096004 39097363 39086621 39097031 39105304 39091922 39102985 39097741 39096046 39092144 39086587 
219 39082817 38960408 39101074 39103602 39104755 39097064 39099052 39105604 39090852 39090424 39106847 39096144 39096219 39092193 39084240 39093094 39087294 39092989 39105582 39104168 39099833 39086129 39095545 39094877 39089236 39090932 39090662 39103229 39096290 39093517 39094359 39080204 
220 39065346 38965885 39100934 39102904 39102139 39098673 39104474 39101659 39099261 39097965 39090997 39098389 39095575 39092726 39105709 39090679 39089489 39100406 39099066 39102302 39100774 39093341 39087716 39104615 39099140 39089069 39081637 39100067 39089014 39089937 39091470 39085646 
221 39085903 38970935 39105352 39098659 39096371 39112718 39103643 39096662 39094158 39105871 39097125 39102922 39095736 39101834 39088574 39084669 39097743 39093917 39105966 39103116 39092736 39098290 39092335 39109943 39092131 39087180 39091236 39085754 39092668 39099368 39109946 39091927 
222 39062923 38979774 39113533 39098717 39104249 39103874 39092946 39102187 39086508 39088897 39104908 39102673 39094824 39103598 39107290 39093358 39090865 39098013 39096209 39092819 39103509 39089146 39103714 39088229 39108295 39095652 39102336 39093737 39097521 39093476 39091424 39091307 
223 39068444 38958417 39100992 39100748 39110373 39102351 39102413 39107808 39104773 39097185 39106641 39103300 39099077 39088466 39095610 39084898 39086622 39096407 39101872 39098985 39090286 39105422 39103576 39103434 39094819 39096900 39092128 39092263 39099207 39098149 39102357 39085090 
224 39068179 38966245 39091854 39101744 39099713 39099132 39114566 39106652 39104130 39110376 39109123 39099823 39100360 39095719 39107374 39086150 39106974 39102379 39102485 39102465 39096455 39093835 39106114 39094582 39101357 39102801 39095524 39099556 39104517 39102204 39092575 40000916 
225 39050547 38981339 39104680 39107756 39104829 39109632 39110957 39106759 39103449 39095555 39093743 39105511 39097604 39092672 39094663 39096152 39105285 39105885 39106162 39097234 39114399 39103491 39100743 39089468 39096212 39099300 39090754 39103816 39097900 39097490 39093325 39081523 
226 39060336 38953598 39089138 39104516 39104644 39102085 39103720 39110247 39107428 39114660 39093103 39103246 39108444 39110807 39104306 39083756 39113535 39107304 39103254 39108919 39104269 39099826 39108011 39090414 39105473 39098577 39095233 39104538 39093909 39106600 39092325 39095964 
227 39062775 38980662 39104358 39102386 39093636 39103598 39107802 39098952 39101077 39106584 39104278 39100663 39098261 39109882 39115794 39086834 39104982 39093781 39102094 39098837 39108258 39100762 39103024 39099372 39106998 39094155 39104031 39092759 39098934 39101776 39096179 39102316 
228 39052904 38973151 39097293 39109169 39115739 39107865 39099487 39106982 39101528 39097359 39102230 39108468 39109375 39098942 39100867 39090752 39117006 39101780 39108367 39098705 39092717 39108270 39112927 39095776 39095527 39105212 39092485 39097816 39094874 39103857 39087130 39107643 
229 39046188 38978951 39104809 39119590 39100275 39107824 39105707 39103180 39096836 39088624 39098059 39111355 39097643 39104228 39101953 39096193 39100304 39104026 39100563 39112466 39099062 39097782 39099576 39097231 39106470 39097187 39100065 39099147 39103211 39103393 39099118 39099353 
230 39056971 38977954 39103715 39106689 39107306 39103451 39107452 39098549 39100444 39114308 39110954 39109086 39119114 39107644 39105823 39097576 39104730 39107665 39103423 39100432 39112193 39103152 39102384 39106694 39088402 39093342 39100062 39115384 39095032 39109492 39083310 39101205 
231 39045760 38963594 39106487 39115364 39125744 39111487 39097396 39113826 39120078 39115865 39105717 39111291 39107524 39108670 39111930 39098848 39097538 39105697 39096318 39118231 39108113 39110904 39104519 39106890 39100915 39101172 39105097 39102118 39094331 39095800 39104616 39101299 
232 39038672 38974705 39112561 39114598 39101336 39122046 39103254 39116817 39113781 39102137 39110629 39105480 39103208 39110629 39093681 39099278 39098856 39110733 39113126 39106572 39105636 39097249 39099198 39102480 39123180 39114545 39100962 39105166 39108720 39106671 39100448 39105384 
233 39034044 38971977 39104959 39106928 39114871 39106532 39101040 39118747 39103124 39100900 39121010 39106232 39108839 39101144 39105590 39098025 39100623 39098268 39112210 39101516 39095051 39104937 39103606 39105549 39111131 39104383 39102582 39102616 39109969 39103296 39097635 39097351 
234 39030512 38979707 39119529 39104501 39112508 39117836 39115677 39104229 39104124 39108940 39107717 39095712 39107715 39114440 39105166 39105590 39109085 39102900 39094839 39106563 39100743 39122683 39099235 39104777 39108925 39110137 39116553 39111058 39106444 39100085 39087799 39105640 
235 39031214 38980809 39106459 39114214 39118159 39124140 39119518 39112795 39115123 39120059 39108747 39096310 39107483 39106323 39100442 39092630 39094060 39108174 39113266 39106346 39101856 39102287 39102248 39101464 39109519 39115224 39103333 39101678 39101896 39110141 39087834 39102139 
236 39024357 38961101 39114096 39108340 39107602 39106619 39132716 39108794 39096667 39118489 39107987 39114801 39112759 39109247 39104082 39112911 39104948 39096089 39106482 39108492 39097824 39104992 39118569 39110710 39093567 39104255 39095201 39099575 39106184 39106702 39088856 39120540 
237 39033094 38992639 39104340 39118520 39119575 39102888 39115396 39113265 39111029 39116898 39115200 39123404 39112128 39098127 39106350 39106455 39116263 39103130 39102401 39108629 39113676 39108522 39120039 39101910 39120120 39107153 39101464 39101994 39108574 39114030 39100383 39109144 
238 39020106 38986511 39122699 39110372 39114073 39102047 39113825 39114405 39104961 39116534 39115402 39111690 39111330 39109480 39100862 39095409 39103944 39116360 39098587 39120550 39106030 39098591 39108807 39118861 39102717 39098922 39109632 39110857 39109363 39107888 39088970 39117229 
239 39028075 38978683 39106805 39118444 39125859 39109874 39113816 39115019 39104452 39121138 39113018 39110667 39113383 39125573 39109448 39101979 39114136 39116801 39098231 39114596 39105430 39112039 39115072 39109935 39098126 39103894 39093922 39104600 39113587 39103908 39104895 39109199 
240 39027341 38975337 39115210 39118307 39115323 39114118 39126730 39108687 39108096 39109761 39113506 39107453 39115248 39110246 39111239 40454743 39120067 39116433 39120452 39119845 39112334 39115315 39112822 39097104 39116164 39110792 39103323 39114248 39104227 39111404 39108764 39115284 
241 38995191 38987890 39121230 39107841 39122669 39122152 39114443 39129906 39112262 39114834 39112859 39102752 39109625 39109445 39105704 39119149 39111533 39109741 39122366 39109129 39099809 39118480 39096025 39111232 39124537 39102549 39116673 39116418 39125594 39105474 39109218 39111320 
242 39017901 38972030 39105724 39116835 39109037 39110971 39119289 39120477 39121236 39110735 39120267 39103987 39115597 39112793 39118900 39109967 39113898 39115819 39102998 39108560 39120074 39118016 39106651 39104423 39113062 39106762 39107482 39113532 39114359 39110013 39122149 39108530 
243 39014908 38974576 39118538 39124714 39112564 39118814 39103720 39113351 39118949 39127066 39120469 39112534 39117571 39113774 39123040 39121823 39116212 39120445 39117553 39105341 39121184 39104224 39119370 39122328 39103440 39111569 39100354 39109454 39107454 39116413 39113799 39109946 
244 39008839 38967640 39118115 39118418 39117512 39105146 39111762 39124755 39116146 39117329 39123780 39119607 39107986 39126061 39111022 39122033 39101752 39110555 39098815 39105607 39120983 39119863 39121190 39120263 39121134 39114356 39113147 39112666 39109037 39110201 39110065 39115190 
245 38999765 38981656 39109847 39112902 39111409 39112571 39131981 39116261 39122406 39115688 39108481 39105290 39117897 39105884 39117417 39112548 39118931 39113924 39112229 39120380 39120375 39115678 39100492 39113075 39108871 39113418 39116253 39108563 39112882 39105902 39109708 39121727 
246 39001227 38973676 39124294 39121910 39120428 39125167 39121666 39121642 39117318 39120749 39117196 39126024 39117390 39105608 39117890 39125060 39119430 39118326 39117091 39110104 39097546 39114226 39110691 39120894 39121381 39120179 39125002 39104275 39106267 39114848 39103021 39119705 
247 38999276 38979785 39126105 39106587 39119228 39112904 39112108 39122204 39123186 39117505 39124079 39112383 39125277 39115292 39119809 39126316 39131936 39109170 39116152 39117871 39119188 39117013 39103991 39112136 39108466 39114483 39114790 39105073 39107696 39114248 39099351 39100042 
248 38994898 38985122 39119720 39132491 39125823 39116794 39123757 39120253 39131638 39116766 39111902 39120628 39123178 39101370 39123814 39124626 39116534 39108737 39112543 39122592 39119914 39111974 39110862 39124587 39113726 39125261 39132266 39117092 39110169 39113117 39112597 39123990 
249 38999884 38982676 39124442 39118984 39116541 39119723 39135409 39123557 39120133 39120456 39116490 39122714 39123037 39124499 39118449 39128934 39115155 39119137 39128556 39110771 39115660 39127422 39116506 39131643 39122989 39115326 39098833 39108817 39110358 39121955 39117492 39105476 
250 38980574 38971517 39119763 39125514 39129846 39120229 39127807 39109775 39137857 39124003 39114626 39112006 39124003 39113042 39120586 39136249 39127991 39118389 39114749 39119942 39111929 39113568 39126338 39117623 39114356 39120579 39110440 39108848 39111592 39125795 39117493 39116257 
251 38988047 38978485 39131041 39129151 39123392 39127609 39129063 39129609 39123508 39126512 39124087 39116799 39110472 39119702 39114789 39127727 39124144 39115217 39106110 39123025 39116685 39125816 39122116 39123236 39111392 39123372 39119349 39114168 39127184 39108852 39115191 39124541 
252 38989275 38977785 39119907 39125663 39114103 39123655 39131874 39123979 39125224 39129941 39116921 39132857 39114118 39121307 39115961 39126934 39116503 39131065 39115034 39119369 39112875 39123892 39119970 39116118 39121570 39120035 39107620 39112212 39112108 39122812 39133910 39130606 
253 38974688 38983624 39129121 39121350 39121577 39125563 39134335 39138370 39117730 39124218 39119655 39128709 39130608 39131373 39130751 39123083 39118394 39121569 39129032 39120023 39123216 39121079 39123219 39128251 39121066 39116740 39129637 39124507 39113292 39118225 39122723 39125702 
254 38968592 39003505 39136924 39118882 39115292 39115502 39129598 39127245 39126161 39113817 39128462 39126373 39116555 39123711 39112527 39127261 39121356 39125173 39113314 39111822 39129168 39121689 39121904 39120150 39119542 39120799 39124377 39108103 39110355 39123198 39116943 39120597 
255 38958529 38989073 39120704 39133100 39130996 39125599 39125854 39127297 39116975 39120333 39124070 39131285 39129052 39125470 39112489 39132873 39121056 39126319 39118372 39123347 39129920 39115016 39120389 39124715 39120898 39116336 39127029 39113935 39122044 39118025 39122512 39122830 
