n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39040771 38893539 39053058 39058537 39046486 39047770 39044238 39048185 39044927 39053271 39045903 39047292 39051496 39047113 39056667 39040614 39049158 39048674 39041215 39039257 39029839 39041202 39043442 39038962 39037813 39053235 39048466 39048259 39043880 39051332 39048475 39036475 
106 39044665 38889412 39046926 39039983 39036536 39046698 39036682 39047361 39042880 39046151 39022991 39041867 39040637 39034758 39043168 39037094 39046392 39050369 39057772 39049889 39039358 39042644 39042424 39058010 39043782 39053642 39045480 39050790 39047639 39046568 39048156 39050938 
107 39043684 38899451 39049573 39049440 39051890 39037644 39054775 39042778 39062861 39052074 39035374 39045764 39053754 39048405 39041969 39040920 39037459 39047957 39045391 39039185 39042160 39038378 39044798 39040656 39046400 39045023 39048135 39044090 39033671 39034896 39061071 39036179 
108 39052243 38896175 39039487 39046250 39054441 39030875 39039519 39057628 39044188 39043336 39057280 39036780 39046694 39036085 39045867 39028807 39048223 39040477 39049305 39050827 39045261 39051339 39041257 39045911 39042923 39040717 39036351 39050697 39043464 39034826 39039360 39030628 
109 39042031 38894163 39041874 39055679 39040008 39048240 39048028 39048440 39046267 39044337 39058329 39047576 39042615 39042820 39050697 39038284 39048957 39054639 39043379 39049125 39054253 39047316 39039234 39049812 39034738 39040948 39046456 39051085 39048170 39045368 39064053 39047561 
110 39047254 38908449 39048733 39050378 39050976 39049232 39048097 39045222 39052907 39050854 39044913 39047781 39048411 39043983 39050895 39034854 39056593 39051705 39041176 39060930 39042413 39047824 39042375 39041071 39045958 39038915 39041847 39043502 39060544 39045013 39044425 39040714 
111 39046489 38902408 39043858 39042781 39060126 39048544 39040377 39055919 39058902 39056633 39039681 39044937 39049786 39063234 39042377 39034577 39049786 39043929 39035311 39056756 39047691 39039472 39037345 39039344 39041254 39049102 39048994 39040786 39055279 39037343 39047207 39033404 
112 39045897 38898864 39042100 39047465 39046836 39055531 39036677 39048239 39048997 39047526 39051971 39035655 39044710 39056630 39051759 39032008 39052226 39054934 39052604 39044326 39044704 39047682 39039503 39040958 39038515 39051249 39046042 39048157 39043846 39038959 39043453 39032257 
113 39054651 38904109 39058071 39058845 39054293 39060852 39045463 39053931 39047315 39046257 39047530 39048497 39049254 39043073 39038435 39048751 39048254 39054920 39047669 39047234 39042570 39043533 39046256 39053866 39046489 39044856 39045236 39052085 39060001 39052470 39041871 39046308 
114 39057306 38896305 39047880 39046673 39048340 39042465 39059069 39051153 39052250 39046542 39048355 39047214 39043718 39050675 39048386 39049188 39050849 39050130 39057470 39044179 39057266 39056608 39038955 39042721 39059883 39045762 39048303 39054379 39049082 39044066 39035739 39052855 
115 39047927 38899741 39049494 39050647 39047666 39049447 39044367 39053561 39042138 39048105 39039881 39050958 39045511 39048325 39040674 39038724 39043250 39041546 39056102 39052127 39050477 39040289 39048537 39041175 39037630 39051958 39046886 39057040 39049479 39049587 39042458 39036083 
116 39048856 38901882 39050052 39048897 39054233 39048343 39036448 39057013 39048644 39041411 39036629 39043953 39045808 39042430 39056760 39046009 39053955 39030260 39053765 39049907 39048679 39051306 39045334 39047586 39052046 39039561 39052228 39052782 39040015 39041342 39043983 39048640 
117 39056843 38901038 39048746 39050760 39052515 39042380 39049013 39047279 39057112 39043718 39060017 39044923 39048888 39046772 39057109 39045744 39046005 39044444 39046647 39053034 39064421 39038765 39044865 39055309 39052152 39047094 39053308 39050526 39050561 39051434 39056383 39028925 
118 39061819 38904935 39056497 39042636 39055966 39051416 39047786 39062595 39053174 39051024 39052437 39050080 39041962 39045162 39045216 39034828 39049937 39047266 39053259 39058762 39049721 39048819 39061038 39045706 39056155 39046764 39049037 39052254 39055270 39055134 39039178 39045834 
119 39049637 38907486 39052821 39060833 39051964 39045814 39052792 39056828 39056307 39043846 39050283 39045121 39042932 39045938 39051247 39044303 39049037 39060513 39051342 39051784 39056685 39051469 39051230 39044623 39057917 39050234 39048672 39043128 39059215 39039754 39063934 39036142 
120 39059085 38896467 39048523 39051627 39057041 39044052 39046673 39058766 39047012 39061213 39046029 39063642 39047488 39057023 39052140 39048080 39049245 39048515 39047379 39056878 39050489 39041427 39046364 39044040 39054119 39048908 39045633 39055542 39048336 39054886 39034890 39044904 
121 39056503 38903844 39053070 39044821 39045066 39043182 39055784 39060183 39048076 39049337 39057522 39050934 39050618 39046428 39055391 39042373 39048264 39058565 39052703 39045284 39052624 39045380 39058574 39048044 39046314 39046172 39057165 39049624 39041694 39053273 39060988 39042808 
122 39058319 38910666 39049162 39047050 39042919 39047242 39055733 39041630 39043035 39058713 39050983 39055940 39062842 39053540 39050080 39048196 39059346 39046081 39046163 39042481 39055179 39046582 39053239 39060027 39047930 39053801 39049964 39063607 39037180 39053209 39039109 39041419 
123 39051078 38902646 39058265 39045015 39050635 39059074 39052500 39045480 39054383 39042689 39057786 39049874 39053259 39053686 39048084 39044729 39045691 39053803 39053674 39046106 39055368 39044138 39048775 39052478 39056870 39039482 39053648 39034558 39051014 39049590 39059831 39045540 
124 39053700 38898110 39053480 39055327 39047830 39054851 39047909 39045236 39048019 39055122 39054671 39047292 39057705 39052073 39058884 39039846 39048519 39052472 39043012 39055268 39044024 39044465 39049291 39056848 39055401 39048166 39053775 39051962 39052141 39058814 39051639 39047238 
125 39075753 38905733 39067126 39045345 39061582 39052781 39053815 39047711 39058723 39057931 39044200 39039164 39046834 39058772 39044360 39048653 39055354 39056867 39056377 39061526 39056970 39060507 39049751 39053544 39038013 39053450 39047772 39053071 39044402 39055477 39051785 39040571 
126 39059936 38907310 39052600 39049149 39056087 39049834 39059737 39050297 39046967 39054552 39046135 39051743 39048005 39051281 39054912 39052713 39064842 39050964 39060390 39041231 39057798 39057723 39054144 39043108 39056853 39052608 39061706 39042376 39053050 39048957 39037471 39054468 
127 39041204 38891047 39056049 39051199 39056004 39049639 39048047 39060021 39046152 39050330 39052115 39055209 39058078 39043133 39050848 39048653 39045833 39055224 39057044 39055961 39057967 39050300 39050820 39053456 39046841 39069542 39046450 39052025 39053311 39055146 39058877 39050368 
128 39032660 38912334 39077793 39058348 39052855 39053504 39057358 39048690 39043913 39054974 39044908 39056515 39058378 39068835 39060461 39043932 39064633 39055568 39062108 39057161 39062087 39058714 39048216 39059744 39054904 39056058 39066987 39051186 39053292 39048002 39049603 39053158 
129 38810483 38788647 39057162 39059817 39052890 39051294 39058171 39046263 39049577 39054640 39067281 39051852 39046362 39046408 39050997 39046715 39053721 39064297 39060079 39063836 39055949 39051630 39057792 39051069 39055233 39043622 39057135 39049788 39054316 39053116 39060877 39040800 
130 39113666 38907415 39053569 39053060 39058879 39046211 39047283 39059098 39050908 39042791 39044618 39052564 39066450 39062973 39051246 39041047 39045924 39058543 39051777 39047800 39048323 39053662 39061352 39058427 39057838 39049986 39049781 39054941 39059243 39056319 39047295 39048793 
131 39132135 38906277 39200523 39058269 39055144 39060297 39046800 39062535 39054345 39059815 39051313 39049937 39053078 39051375 39050781 39048482 39047904 39055144 39062377 39049352 39055065 39054354 39047637 39069808 39058254 39059660 39059871 39057321 39052476 39052883 39057525 39054621 
132 39127204 38920228 39056533 39053169 39062225 39055872 39044865 39046333 39057096 39055169 39052709 39052168 39059132 39049911 39050695 39043644 39051043 39052542 39062649 39053639 39050206 39059845 39053608 39055328 39045961 39051311 39055771 39062538 39041444 39041132 39057712 39048077 
133 39113113 38902970 39059568 39061855 39050334 39047188 39061026 39065907 39059641 39052369 39047485 39056742 39055338 39054740 39056024 39045607 39046570 39056948 39051258 39052351 39057742 39062248 39061210 39047141 39052619 39053319 39063136 39055408 39052616 39054790 39054776 39048876 
134 39112738 38914226 39069658 39063238 39057356 39055176 39048949 39051495 39057318 39053007 39055581 39060338 39061816 39052173 39057313 39049333 39050451 39061531 39055364 39047240 39056554 39059319 39060515 39062755 39061189 39052943 39058801 39043370 39059366 39054964 39054088 39060350 
135 39127648 38914088 39058139 39061996 39042220 39063874 39061622 39065719 39055919 39056011 39060301 39057680 39056882 39051203 39046777 39052626 39058776 39061330 39049139 39057993 39059935 39059121 39055471 39047743 39049178 39056645 39060564 39065215 39046835 39055948 39061776 39043522 
136 39130073 38910449 39062795 39052408 39056266 39058474 39052013 39055371 39066218 39061260 39049834 39062055 39052626 39051792 39065024 39051149 39051145 39054010 39068108 39042043 39055588 39047279 39062809 39055039 39052137 39041167 39057869 39049204 39064956 39057271 39052365 39063555 
137 39120775 38909920 39057464 39053298 39061664 39059916 39056616 39056962 39054461 39061046 39063161 39061480 39059505 39063624 39050808 39051137 39046406 39046668 39048124 39061121 39058403 39058661 39063006 39056103 39053538 39061444 39065154 39058550 39063192 39052889 39057540 39046382 
138 39114514 38908989 39059153 39052644 39068300 39054715 39055554 39046523 39052449 39051965 39046717 39053100 39047609 39057511 39043798 39054705 39057926 39059469 39059908 39063041 39058155 39051300 39066211 39045582 39058233 39055222 39061251 39043211 39067359 39053946 39042047 39057592 
139 39119539 38923878 39075398 39050432 39055619 39051693 39056701 39060074 39056883 39063258 39058801 39058842 39060940 39049491 39053323 39046133 39050587 39064574 39053256 39041170 39058109 39057376 39048352 39062816 39075317 39060774 39057195 39047465 39062377 39058747 39065713 39059158 
140 39113900 38913898 39074737 39048895 39051876 39063576 39053480 39061729 39059020 39063876 39077395 39061155 39061936 39057804 39059099 39045003 39054249 39054047 39050724 39053397 39054925 39063342 39061541 39055378 39062157 39050195 39060450 39062980 39051399 39060564 39048939 39060126 
141 39124401 38925379 39061976 39054159 39065327 39051716 39057063 39049005 39058106 39054926 39070247 39055812 39066357 39063204 39065705 39044674 39064710 39059438 39059306 39060847 39053658 39050438 39056724 39056465 39062695 39053718 39056743 39058872 39045260 39065424 39072532 39050136 
142 39125646 38920445 39067496 39053336 39052877 39061610 39068571 39047061 39059810 39048588 39057450 39059470 39058369 39059479 39054071 39064864 39067052 39062189 39065158 39052565 39047649 39048634 39066092 39056455 39058625 39060976 39057474 39049315 39054671 39067861 39051985 39051741 
143 39127107 38916117 39053647 39064183 39062314 39059295 39063503 39050157 39062419 39052473 39057175 39063368 39049924 39050803 39062892 39051031 39059843 39059692 39056067 39060689 39054443 39054395 39057221 39057020 39057756 39059673 39066264 39053628 39055771 39057083 39063637 39049948 
144 39133859 38926611 39062537 39059951 39048980 39062425 39064609 39060167 39052787 39064307 39056998 39055542 39061643 39064597 39067327 39054225 39055053 39059730 39064281 39063647 39043639 39047479 39056017 39057642 39062787 39054007 39048133 39048287 39066091 39062593 39044979 39040245 
145 39110679 38931714 39056821 39058576 39070229 39066106 39055546 39053785 39060252 39062333 39067516 39057363 39049896 39050890 39054625 39047803 39054877 39052329 39071650 39065943 39047329 39080211 39055856 39061927 39055665 39071117 39047370 39056679 39069471 39060704 39068493 39049976 
146 39127226 38920187 39061585 39052683 39063917 39069632 39060936 39052193 39052958 39046964 39048064 39056247 39058624 39064951 39041108 39050678 39061324 39065353 39053772 39060604 39053498 39059386 39055209 39060867 39045990 39056235 39060056 39054113 39061690 39050072 39053799 39066553 
147 39124640 38929255 39069425 39056913 39054382 39064686 39059193 39057476 39058119 39072802 39056739 39062523 39062195 39062105 39062358 39047687 39053345 39060296 39060608 39064994 39061729 39059712 39061229 39054662 39057697 39073820 39062263 39056852 39047688 39059247 39070459 39059091 
148 39114310 38920751 39051679 39066442 39047198 39066677 39056888 39053820 39058432 39052370 39064934 39062689 39056060 39055670 39070478 39056835 39070785 39064546 39051255 39075235 39065643 39053516 39057305 39059985 39062192 39055882 39066155 39061137 39059900 39054730 39063849 39053037 
149 39121788 38928992 39074000 39061521 39066035 39062408 39058149 39060028 39060884 39055985 39062559 39065865 39058458 39070001 39071452 39047667 39068560 39059272 39064279 39063820 39061450 39066105 39056593 39067713 39055213 39075701 39052890 39061433 39055899 39053652 39073069 39048817 
150 39121747 38914502 39063842 39074106 39060973 39064304 39059953 39065024 39057573 39064746 39052376 39075491 39062182 39064360 39062350 39044586 39050333 39059486 39059208 39064888 39066067 39048194 39061295 39068621 39050137 39059106 39068254 39059362 39054777 39072255 39054160 39057174 
151 39117836 38927525 39071178 39066145 39060800 39068225 39072879 39064568 39053357 39075566 39056780 39058495 39071644 39065860 39064693 39054502 39062695 39053221 39060475 39064737 39060958 39070661 39048541 39059373 39062350 39059643 39051938 39072892 39070163 39060437 39061118 39046558 
152 39131610 38939398 39061714 39063394 39059065 39060424 39062790 39061749 39071313 39065349 39066202 39060871 39063681 39065290 39051468 39057122 39061639 39059407 39063826 39054788 39076099 39056062 39074226 39071631 39070239 39070355 39061103 39066534 39070937 39052881 39051853 39049528 
153 39131931 38935795 39053211 39068393 39060988 39068663 39064990 39061996 39069801 39057259 39064036 39073343 39069980 39057591 39068447 39060755 39067414 39064605 39059321 39063864 39068928 39057160 39063323 39053601 39054663 39062872 39077017 39062417 39067131 39059837 39075076 39066141 
154 39140265 38931241 39078610 39078005 39065933 39065042 39078407 39061011 39064204 39062649 39058559 39064215 39058949 39071483 39072593 39053344 39065601 39055464 39059671 39067655 39068737 39055593 39059383 39061619 39063995 39051491 39057331 39076714 39072174 39056672 39050528 39052035 
155 39117893 38931516 39080984 39070423 39062397 39057067 39061021 39057761 39074188 39062975 39065690 39073413 39050067 39062713 39057039 39053955 39061323 39068223 39059034 39053703 39056958 39066956 39058103 39068396 39055590 39071095 39058912 39058268 39073942 39067267 39075713 39049467 
156 39133046 38941715 39077721 39054692 39074394 39071942 39072027 39065968 39062213 39068371 39063225 39055308 39066568 39062824 39060136 39054688 39070170 39070307 39060153 39062299 39063763 39058453 39069285 39061600 39059645 39065251 39066137 39059089 39057872 39067568 39051969 39070636 
157 39134372 38925399 39069747 39070472 39062307 39062922 39058494 39063456 39068803 39068404 39062554 39062212 39059941 39057760 39058086 39058055 39061509 39068052 39054996 39071147 39072382 39061762 39063969 39063985 39069624 39056492 39086320 39061520 39065236 39071433 39073016 39053311 
158 39124533 38932060 39068043 39065834 39059925 39056436 39063967 39068599 39072684 39070624 39072148 39059719 39060600 39055152 39062963 39065932 39075260 39073110 39058631 39062917 39077987 39059290 39065588 39076509 39052206 39055566 39072883 39059372 39065878 39062949 39047277 39068879 
159 39133802 38942654 39064887 39067585 39056278 39074508 39068503 39059793 39073917 39064919 39066716 39074637 39061014 39073162 39068022 39062388 39064224 39069032 39062945 39058155 39065939 39069699 39060611 39066200 39059269 39058167 39056326 39059979 39062915 39056660 39076880 39048885 
160 39131559 38942021 39058716 39063024 39070754 39066490 39064870 39073428 39063957 39077594 39062570 39063184 39071868 39064892 39068541 39061134 39062591 39065481 39067686 39062451 39073322 39079662 39056061 39058779 39065845 39063608 39060918 39066782 39076609 39056661 39057726 39065813 
161 39118113 38938817 39074902 39066006 39062519 39069456 39070479 39067428 39072837 39066324 39058984 39071946 39073130 39064892 39069462 39061986 39068556 39067054 39067878 39066067 39073251 39063057 39066730 39065159 39077195 39069388 39050437 39074061 39069435 39059607 39069212 39071041 
162 39142080 38941865 39068919 39065391 39068638 39078160 39082237 39064124 39058965 39065385 39067534 39065612 39067758 39075734 39068782 39061190 39066547 39069192 39057789 39053814 39071588 39070716 39069851 39066381 39058135 39071396 39069362 39067414 39064285 39060712 39061118 39045121 
163 39141697 38941270 39064901 39056650 39073567 39075526 39065348 39067318 39054105 39066426 39072132 39065085 39061036 39060715 39079793 39054995 39058685 39064320 39070731 39066183 39069338 39062676 39052434 39064437 39069218 39065131 39057928 39069834 39058602 39068473 39064845 39058216 
164 39127417 38940783 39064059 39067102 39067027 39090988 39064749 39071309 39064518 39066241 39068072 39065003 39077683 39057039 39071862 39045089 39072593 39067080 39070006 39061417 39075366 39064710 39071283 39070632 39066738 39068096 39063801 39071618 39062890 39074096 39049668 39053468 
165 39114555 38949723 39068674 39065636 39058293 39072407 39067574 39075189 39070505 39065186 39074597 39072537 39064787 39068378 39070430 39061246 39070188 39067314 39061662 39073523 39064545 39066143 39069191 39063536 39068464 39062270 39066972 39061272 39061269 39080386 39079164 39063005 
166 39134565 38944815 39060187 39065095 39064791 39070747 39072157 39077865 39069542 39063663 39061877 39070510 39075954 39065899 39056301 39055084 39060208 39064652 39063533 39057804 39062769 39068561 39069491 39066993 39066506 39059522 39066533 39053273 39053147 39061477 39050739 39057471 
167 39136148 38953473 39068850 39070430 39067279 39064141 39072105 39075109 39075031 39059556 39058552 39070173 39072479 39065813 39064773 39061682 39068159 39082531 39067771 39065950 39074417 39061019 39072894 39060821 39082056 39073735 39066940 39067696 39057734 39068878 39075000 39069045 
168 39132250 38948108 39071206 39074330 39064950 39059595 39050317 39073248 39072497 39070918 39068331 39067224 39066289 39072150 39078690 39068077 39072174 39084105 39067268 39078339 39063873 39077492 39060705 39076094 39073671 39062868 39066064 39057805 39067674 39061200 39066072 39066331 
169 39119302 38948596 39070727 39059194 39064707 39073567 39079111 39071033 39069381 39073886 39079624 39072150 39070393 39068233 39068185 39066503 39065959 39060423 39074827 39073393 39068899 39076297 39081702 39076045 39065728 39073724 39069558 39059549 39066670 39072552 39082831 39056359 
170 39123876 38942288 39064671 39069798 39062923 39069772 39086790 39078618 39066800 39077803 39071471 39068565 39065779 39074247 39065305 39062841 39070219 39068843 39067496 39067686 39081822 39072432 39070736 39072838 39078145 39079619 39066563 39070069 39071727 39052612 39062145 39067908 
171 39131204 38951748 39071014 39074199 39071426 39080846 39074386 39076914 39074744 39064945 39076273 39061863 39077161 39065994 39063282 39068233 39068659 39054757 39061978 39058889 39070645 39076272 39071893 39073670 39067480 39070003 39054794 39071780 39074239 39078086 39078936 39057048 
172 39136064 39096281 39057763 39073736 39062399 39074609 39074900 39078124 39057957 39062094 39081819 39063130 39070792 39072568 39069441 39073273 39065025 39066049 39079348 39085227 39079972 39069489 39071153 39065973 39067981 39076988 39058833 39070477 39072933 39073019 39070391 39068852 
173 39125516 38955572 39076957 39069414 39082439 39080140 39066604 39073780 39066591 39076948 39079592 39078501 39075969 39084377 39065543 39069483 39067228 39071570 39084180 39073067 39071428 39073936 39067661 39077163 39069660 39063869 39073635 39068139 39064693 39057733 39085283 39065678 
174 39137114 38945494 39071817 39080379 39064919 39069941 39073850 39067440 39068793 39075347 39077296 39078779 39084076 39064923 39072250 39065917 39087438 39071234 39083989 39069824 39068271 39063820 39084013 39073108 39072937 39074948 39066831 39068241 39071567 39073946 39066093 39069203 
175 39127222 38937122 39080891 39074385 39075921 39064346 39066727 39077238 39074522 39082472 39074223 39068980 39067910 39064553 39070260 39063024 39069370 39064061 39068340 39067802 39069037 39078923 39072171 39078320 39073614 39064438 39073327 39068349 39064618 39064104 39090628 39062644 
176 39135496 38942559 39081364 39065142 39068406 39078813 39068461 39070388 39076522 39073674 39082974 39068812 39066027 39079079 39067374 39054813 39080054 39073406 39073772 39068533 39072883 39073637 39071759 39067678 39066371 39072621 39084101 39070412 39075486 39067644 39062259 39068326 
177 39104395 38949579 39071494 39080412 39087289 39082539 39075279 39073643 39069022 39080051 39066585 39080775 39075320 39072767 39080747 39063869 39071956 39057809 39070881 39080421 39076580 39071261 39076361 39071845 39062811 39065557 39074612 39068244 39080433 39067102 39085024 39068572 
178 39124073 38938583 39074212 39070368 39078761 39065327 39072732 39064744 39076878 39072122 39074613 39074772 39071157 39073747 39068578 39065198 39074688 39076230 39072899 39061411 39076787 39085003 39076535 39072974 39077186 39064590 39077151 39066384 39072946 39075616 39062354 39062126 
179 39128621 38951699 39075330 39071874 39071297 39072848 39086000 39087544 39080527 39087260 39074354 39069556 39065214 39075057 39078609 39072155 39077352 39080874 39066428 39065678 39063657 39080416 39076251 39075773 39079446 39068797 39067856 39079233 39060149 39062861 39086567 39064351 
180 39118925 38956263 39068227 39079654 39072470 39074686 39086267 39070095 39084120 39064919 39076243 39069006 39076522 39075331 39071306 39067621 39084709 39081083 39076851 39075913 39080454 39071435 39072459 39070185 39068106 39075746 39079321 39068911 39081604 39070021 39078374 39080613 
181 39119468 38951473 39068078 39079647 39078211 39080583 39075629 39070751 39083533 39062179 39074461 39073508 39081240 39086924 39066313 39064620 39072540 39076263 39084227 39081292 39066661 39082974 39073510 39083932 39074428 39066536 39077914 39065327 39071495 39067402 39072883 39072335 
182 39124885 38947721 39073136 39086594 39074536 39067802 39080852 39075466 39077057 39078605 39072634 39083992 39073691 39085540 39077166 39076500 39077732 39071584 39077228 39072493 39081711 39077026 39083772 39076597 39076233 39082381 39084675 39072871 39066199 39066177 39062439 39059802 
183 39112753 38950686 39082633 39091549 39075768 39079342 39086668 39081360 39072547 39082742 39073603 39081417 39082153 39084925 39061078 39072166 39079076 39080984 39074045 39075960 39068666 39072816 39079732 39070326 39074330 39068663 39075708 39076279 39076513 39077840 39089325 39062929 
184 39121517 38958399 39078618 39084321 39066592 39084623 39078243 39075077 39071201 39073847 39086368 39079779 39079658 39066012 39087494 39076410 39086526 39069789 39070530 39080382 39067356 39073434 39081012 39066017 39072771 39072595 39072217 39069795 39077504 39077412 39068101 39077481 
185 39121281 38960035 39085068 39075594 39087607 39082052 39085577 39083598 39074766 39075453 39084260 39080010 39080121 39084686 39076736 39061200 39076099 39078686 39069872 39080508 39067299 39081873 39067874 39076715 39076319 39066684 39075517 39072482 39071018 39067151 39078726 39068208 
186 39118526 38941924 39072890 39075420 39091633 39083364 39080332 39077279 39084431 39079499 39081987 39076037 39073923 39076988 39075276 39065565 39085780 39078988 39079901 39077642 39077500 39080681 39074544 39082718 39078148 39067960 39071159 39076828 39077545 39068279 39066287 39069056 
187 39107586 38951407 39082001 39073011 39078410 39069694 39084378 39081745 39084610 39085970 39075152 39080186 39088022 39085118 39082266 39075858 39073579 39078424 39075258 39085029 39087409 39070218 39071712 39066323 39076298 39077993 39074103 39081137 39080382 39083195 39085819 39071335 
188 39129131 38951657 39072637 39079411 39086271 39088870 39067479 39078825 39076378 39068756 39096592 39077135 39083788 39083523 39085347 39076494 39073696 39078839 39077946 39076735 39080563 39079178 39071422 39065543 39072363 39072164 39079915 39078089 39069505 39065925 39068217 39072672 
189 39132866 38960280 39087051 39079374 39079558 39091318 39087256 39081324 39073921 39074854 39083020 39081656 39078667 39092248 39088755 39066105 39069793 39066379 39071701 39079199 39079111 39074475 39082273 39078306 39081002 39071549 39074704 39078848 39073749 39080358 39076284 39070385 
190 39124959 38968973 39081793 39068684 39074316 39080205 39079268 39078800 39091019 39083337 39076728 39076566 39081764 39082544 39084434 39087106 39083574 39082902 39085887 39071609 39079711 39084257 39076095 39082864 39083076 39081327 39076783 39075400 39077791 39082318 39068320 39068797 
191 39116504 38941372 39088620 39069531 39084812 39074314 39081891 39083418 39092271 39086792 39071235 39088963 39090558 39084525 39086499 39070894 39078414 39074192 39075938 39076689 39070172 39072314 39082208 39079282 39082660 39079017 39075726 39080492 39083650 39075827 39098648 39073840 
192 39124513 38952971 39085784 39080544 39085876 39085241 39086281 39087064 39069046 39088181 39090392 39088783 39075599 39084452 39084271 39071916 39093106 39083786 39079523 39088821 39085335 39078793 39073320 39067435 39078755 39086451 39085861 39088409 39069918 39086559 39068978 39068162 
193 39085190 38958367 39086293 39093384 39078386 39076597 39084223 39075564 39066201 39081330 39086410 39087602 39086915 39084684 39074573 39080267 39087642 39079955 39072714 39079833 39076098 39090280 39082075 39076140 39076818 39084381 39081890 39087014 39070093 39075192 39088724 39069659 
194 39101445 38948883 39075708 39087835 39083755 39091128 39084641 39081968 39078387 39089959 39073615 39080670 39076083 39091212 39074271 39080559 39090028 39076094 39087955 39083355 39084147 39083405 39086123 39079331 39066834 39088140 39080025 39082238 39073805 39082733 39081369 39070344 
195 39120415 38962827 39091953 39080528 39098104 39086927 39087548 39077576 39094248 39077701 39088990 39085825 39094372 39076739 39068397 39071611 39087061 39072565 39084632 39077984 39086278 39083675 39089104 39082323 39080850 39080174 39080224 39078302 39076236 39078713 39073556 39067276 
196 39108858 38954819 39095864 39081540 39092734 39082765 39095248 39083567 39074623 39078233 39082287 39070330 39077958 39088516 39079220 39080923 39083918 39083777 39090880 39075747 39088623 39075736 39080915 39087169 39082271 39077803 39078241 39074032 39090121 39068442 39073136 39077100 
197 39118266 38961469 39100601 39084811 39082065 39094812 39094144 39082900 39076581 39097629 39096529 39083321 39074968 39087413 39087702 39075809 39071758 39087980 39086123 39084933 39077929 39090019 39089828 39081127 39084174 39092933 39076922 39065771 39078327 39082132 39078684 39086046 
198 39104460 38956664 39079030 39091036 39089533 39077295 39076224 39099394 39090616 39092804 39085810 39085044 39078979 39091168 39071994 39073562 39079489 39080474 39080691 39078222 39085214 39086710 39090314 39077379 39080621 39085058 39079509 39089493 39085048 39077611 39080833 39074264 
199 39099710 38968982 39082388 39089585 39081584 39083238 39082299 39075488 39081292 39085048 39083399 39084178 39096649 39068483 39077671 39076790 39093346 39089254 39083834 39077848 39078611 39079068 39073694 39091854 39085262 39088978 39083018 39075053 39078791 39071127 39087336 39080100 
200 39099674 38966391 39091625 39081874 39089587 39084364 39083244 39079688 39086293 39085376 39089568 39082961 39088735 39081857 39087808 39067696 39074652 39080784 39088979 39082481 39084160 39075382 39077539 39078461 39090431 39085884 39083276 39072256 39081528 39083671 39080321 39082461 
201 39096290 38961485 39087051 39090351 39089249 39091622 39091870 39088058 39086161 39089775 39086644 39091354 39078714 39079188 39089590 39078652 39070803 39081097 39083197 39086522 39070501 39083322 39083095 39075080 39079189 39085098 39081941 39079461 39081338 39079592 39103203 39077394 
202 39095584 38965862 39090093 39086693 39093332 39072645 39096258 39083503 39088653 39079268 39092038 39096955 39095555 39083690 39084069 39073284 39090319 39088640 39081063 39092433 39093123 39083332 39084550 39088814 39084096 39084626 39083526 39076122 39090641 39088887 39075599 39092053 
203 39087550 38962079 39088034 39087398 39089624 39096567 39089162 39086196 39093164 39083932 39083786 39087186 39075597 39096031 39074831 39060134 39086704 39089722 39092546 39086661 39080670 39094153 39085373 39083602 39093828 39085785 39092010 39085688 39082450 39088104 39094710 39068367 
204 39106532 38961814 39082621 39082565 39092887 39084353 39093226 39076331 39091189 39097402 39097210 39096755 39095968 39089634 39090090 39082052 39081220 39080787 39087915 39081277 39087807 39088242 39079874 39087388 39091139 39086610 39082319 39071258 39078378 39093295 39072002 39085458 
205 39103903 38967073 39081635 39094201 39090438 39091650 39092029 39088201 39071569 39097749 39093520 39100857 39091305 39093678 39101516 39087077 39086541 39093765 39082380 39090870 39086186 39089846 39084309 39094006 39092054 39094504 39086797 39088784 39089500 39087126 39089662 39080501 
206 39089328 38965245 39088136 39088485 39078161 39094467 39084292 39101209 39085440 39092680 39094714 39090039 39090999 39077612 39088211 39082914 39100125 39086840 39087946 39073674 39090926 39088977 39085020 39089528 39078917 39080672 39093625 39096092 39077959 39087557 39079929 39082901 
207 39099818 38962401 39082831 39093843 39087722 39096596 39098590 39090282 39093173 39090491 39101506 39086426 39102921 39088526 39099542 39075981 39082781 39093771 39093192 39088572 39087565 39089892 39094486 39091273 39088567 39092611 39090748 39091366 39087271 39082947 39090991 39079098 
208 39095028 38971615 39095524 39090783 39089930 39089487 39096260 39088656 39091374 39085391 39095710 39089241 39097973 39085686 39096355 39093803 39083095 39086038 39094273 39098257 39097010 39093439 39098124 39099567 39090072 39092152 39088391 39082225 39082464 39087442 39083322 39092726 
209 39086702 38981051 39110207 39098213 39105498 39090713 39102315 39092627 39099662 39094597 39096642 39095698 39099714 39092095 39088851 39079126 39094319 39093991 39097812 39087087 39082937 39095763 39086526 39093062 39080698 39094884 39092988 39084271 39084300 39094678 39090616 39079662 
210 39096534 38968939 39099328 39099713 39096840 39091866 39095910 39093677 39097243 39096844 39078687 39087031 39094308 39089372 39093959 39081732 39095674 39082155 39094307 39088222 39097306 39092677 39080348 39093276 39096682 39099715 39097851 39086567 39096805 39094655 39079474 39093213 
