n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39035266 38890445 39047742 39039746 39044803 39043585 39039642 39041541 39052508 39052159 39050098 39047020 39048527 39049768 39055239 39033011 39050506 39042080 39029848 39046282 39037567 39050643 39047429 39045169 39050841 39031448 39044441 39045992 39051744 39043108 39046592 39039805 
106 39060125 38897633 39040558 39037681 39038059 39049450 39051099 39043146 39051108 39052837 39051788 39050264 39037579 39047162 39049716 39058153 39047547 39040604 39053583 39047690 39037740 39050312 39048506 39035541 39049756 39047544 39046651 39050913 39045786 39058758 39035310 39041714 
107 39041225 38906253 39047234 39050298 39053539 39056721 39046809 39047026 39051402 39041047 39053257 39043705 39049491 39045196 39046369 39042599 39041053 39043403 39035076 39042238 39040171 39046763 39049423 39047570 39042729 39037766 39041124 39055933 39054884 39041111 39052852 39045429 
108 39035676 38898172 39030000 39054800 39055245 39050971 39043903 39048110 39047863 39046695 39059292 39038863 39048609 39050701 39055093 39023613 39053717 39044404 39051643 39047366 39047427 39052907 39048317 39037566 39053772 39038195 39052418 39039773 39047441 39044839 39041229 39039172 
109 39047786 38901683 39034315 39038099 39047821 39058739 39051566 39050637 39052386 39051840 39049568 39047316 39051174 39053852 39046058 39030026 39044962 39036180 39036913 39048990 39054186 39058359 39045991 39043726 39051948 39051010 39043083 39044975 39047018 39055556 39056865 39042978 
110 39051236 38896644 39054708 39051245 39043286 39049366 39056223 39043488 39041523 39035513 39054808 39052044 39047729 39044046 39060558 39042871 39043996 39050708 39056967 39051359 39041283 39048907 39050306 39043423 39056246 39049675 39035442 39053225 39041086 39035308 39035707 39030287 
111 39059895 38904273 39061569 39036488 39054182 39045893 39046220 39039839 39038580 39052608 39043624 39037118 39046846 39049020 39047889 39041318 39039752 39049346 39050495 39041277 39055464 39055051 39049324 39042070 39041336 39037613 39043578 39049301 39039642 39045288 39057109 39034569 
112 39071393 38895909 39037705 39050577 39045684 39039981 39024303 39041339 39058788 39051447 39040045 39048442 39036774 39039297 39050055 39035425 39050641 39042905 39056554 39054961 39044070 39048119 39053188 39047907 39038946 39053576 39052245 39042038 39052304 39046061 39054312 39039151 
113 39049077 38908597 39044229 39042788 39039263 39040994 39041360 39043338 39047260 39050902 39052086 39049888 39050899 39040066 39049508 39051456 39048837 39038220 39051544 39051066 39035706 39045360 39034738 39046361 39048896 39057879 39049479 39051308 39046970 39038696 39056064 39045729 
114 39054718 38902993 39040440 39051816 39061186 39043083 39045863 39046981 39039008 39048711 39052013 39046872 39047982 39045556 39046525 39046930 39044525 39045344 39051194 39041903 39055227 39049064 39041908 39036811 39035260 39046784 39045548 39055387 39041761 39044960 39037314 39037314 
115 39042759 38912033 39050897 39049248 39052284 39061570 39043864 39036504 39049398 39054608 39042599 39060719 39051889 39050605 39056751 39036347 39051893 39048743 39045791 39063994 39048560 39048403 39053830 39053539 39033882 39045279 39046760 39062316 39047051 39045936 39059967 39039399 
116 39056827 38902440 39058171 39046272 39049430 39051601 39049503 39040863 39043725 39062261 39047242 39049016 39050183 39060825 39050303 39036866 39057232 39050207 39048152 39049436 39059102 39067873 39056377 39046956 39034572 39046736 39058348 39054230 39038327 39047021 39039179 39038272 
117 39061170 38892285 39056290 39060200 39052356 39044528 39062498 39052614 39050972 39053538 39045373 39042131 39054404 39042928 39054266 39050431 39052188 39046559 39046592 39049702 39055050 39049893 39050398 39040823 39054606 39051744 39052600 39060637 39058009 39046081 39061824 39041099 
118 39052761 38905505 39037871 39046841 39058152 39054209 39056724 39043700 39042305 39047721 39051382 39045852 39050003 39053547 39040038 39047994 39047026 39046481 39038232 39054108 39051937 39042507 39049697 39053098 39049149 39044758 39051832 39040652 39033216 39043550 39044738 39042112 
119 39059547 38898646 39055960 39050042 39046558 39043890 39060696 39052258 39053765 39050584 39047300 39050376 39050910 39048079 39054206 39038908 39051204 39056283 39048934 39036423 39033977 39058732 39059168 39048199 39050463 39043873 39055432 39054909 39037777 39049490 39065985 39034633 
120 39055384 38898233 39050006 39047343 39052682 39048157 39050360 39041562 39058693 39043038 39056112 39053488 39055731 39041421 39058192 39051610 39047752 39037248 39042607 39049297 39050906 39044397 39057287 39053990 39048917 39044710 39046689 39047266 39046641 39053531 39039848 39043563 
121 39057187 38906815 39040270 39055229 39046042 39051131 39055707 39040019 39056274 39057362 39054958 39052408 39040421 39057888 39051614 39046599 39058071 39053157 39051867 39044627 39049417 39049694 39061332 39053978 39050893 39053697 39044711 39046309 39042202 39060963 39065824 39040941 
122 39062852 38903720 39047341 39053306 39063185 39048924 39048762 39045073 39060386 39041994 39051268 39054232 39046005 39045985 39045051 39042474 39044499 39049292 39054261 39046745 39052557 39047786 39055511 39049537 39049519 39050350 39040201 39050800 39056741 39049803 39043055 39042216 
123 39064431 38900626 39053818 39057533 39045936 39056627 39057646 39060925 39045088 39053883 39053113 39055862 39057088 39053199 39051735 39044187 39050936 39054180 39054926 39044227 39049477 39038125 39056967 39051026 39050747 39058799 39055044 39043829 39058827 39045895 39050247 39045405 
124 39059479 38901251 39056627 39049851 39046293 39051272 39053895 39055093 39050599 39050197 39059056 39059552 39057931 39054207 39056476 39048791 39049215 39055824 39044119 39051720 39049426 39040898 39054770 39051883 39060089 39048221 39044134 39045099 39055211 39042153 39038585 39057801 
125 39069350 38905514 39053207 39047583 39049798 39048570 39047366 39059223 39054399 39042814 39039318 39044192 39048484 39048265 39038119 39053460 39052559 39051121 39062060 39051586 39053966 39060830 39053521 39057509 39063026 39058494 39048954 39048263 39059042 39045172 39064582 39042874 
126 39056987 38912673 39058007 39049159 39050264 39057984 39065611 39047030 39057920 39054556 39049414 39053357 39055534 39056361 39048493 39052219 39057324 39053405 39056694 39048209 39048313 39054125 39050399 39055113 39049671 39057016 39065755 39056158 39058255 39050738 39035576 39054697 
127 39041642 38900596 39063224 39040588 39052281 39058224 39053942 39052101 39035357 39047795 39057027 39048362 39055925 39063273 39057495 39041808 39061409 39053860 39050741 39056033 39049096 39060517 39040962 39056809 39060349 39051468 39046954 39054595 39052570 39051469 39061831 39055030 
128 39043642 38904218 39064517 39058806 39069971 39067352 39053107 39052099 39056101 39065901 39055838 39052984 39071820 39061202 39047255 39046257 39064838 39055737 39047935 39053757 39056583 39056393 39058513 39049984 39065626 39055024 39051382 39058763 39061772 39061328 39043259 39057988 
129 38810675 38778927 39069194 39059006 39040263 39046642 39045511 39057587 39045140 39054697 39043167 39058733 39053371 39054494 39048182 39045740 39054049 39052670 39058963 39050278 39058158 39046778 39061831 39057926 39062324 39044785 39045522 39050942 39050253 39042358 39053033 39039761 
130 39124628 38896427 39059835 39053444 39058214 39051897 39058465 39056969 39050934 39052756 39056157 39052814 39053962 39049586 39054383 39049702 39065663 39054823 39060748 39057617 39050587 39044792 39062889 39059899 39052367 39053333 39050000 39057284 39056786 39049230 39040696 39053411 
131 39124226 38895877 39214559 39051687 39046598 39050925 39048196 39063258 39048015 39053770 39065337 39056269 39049887 39056041 39052314 39052405 39051002 39045983 39053868 39050796 39048619 39063337 39046991 39054653 39048251 39045848 39043279 39054655 39050011 39054583 39051252 39036834 
132 39130721 38895978 39048806 39049532 39056922 39055677 39051277 39050055 39053074 39051437 39055167 39062577 39057244 39054475 39053521 39032940 39059642 39060939 39049181 39061939 39053882 39059056 39049944 39051865 39053445 39047006 39048466 39049216 39048780 39049459 39047881 39054462 
133 39127901 38912351 39051074 39054991 39051225 39050155 39056898 39052767 39054462 39057313 39061206 39056349 39056213 39054853 39043035 39047816 39052167 39059100 39047135 39050036 39059007 39053490 39063906 39053412 39050542 39054515 39049011 39039785 39059855 39061913 39065129 39036578 
134 39114956 38917295 39045136 39054157 39062649 39059322 39060244 39061799 39055977 39051416 39050153 39062982 39054389 39053051 39047441 39053283 39060731 39059576 39048701 39063784 39046205 39045345 39066559 39065780 39061549 39052236 39059311 39058540 39056665 39054582 39057539 39053273 
135 39123363 38907240 39063217 39046061 39052903 39045942 39044130 39064391 39066980 39055071 39046648 39054087 39056926 39044182 39053742 39040749 39062634 39053553 39055972 39056092 39064881 39057639 39055930 39054226 39059781 39053932 39055282 39060407 39059874 39051530 39062727 39040228 
136 39122913 38920556 39049797 39050175 39047459 39048517 39067804 39060071 39058032 39059676 39050600 39064484 39047954 39052410 39058386 39041296 39063099 39057658 39058869 39058208 39060760 39063236 39055520 39061351 39067532 39057555 39061356 39049151 39062425 39050810 39051606 39054035 
137 39135557 38916726 39059580 39062288 39068554 39059660 39053368 39064439 39061288 39060097 39062382 39059586 39058127 39060990 39050820 39047086 39059963 39047587 39046922 39063945 39059102 39050461 39047909 39059736 39053972 39063933 39048993 39068255 39061074 39063297 39061168 39049402 
138 39123431 38921861 39059168 39061669 39045741 39060639 39053756 39055847 39055302 39055655 39069472 39050759 39056964 39062719 39060196 39060843 39052380 39052575 39061485 39058401 39053846 39058525 39062144 39062679 39068486 39053062 39049625 39053867 39055545 39053793 39044097 39048454 
139 39119568 38921893 39060811 39053200 39055440 39067363 39080593 39057067 39054095 39060193 39063011 39059534 39045826 39056612 39041484 39045267 39067416 39055130 39056570 39051999 39054569 39062881 39046315 39065534 39055329 39059715 39058813 39058827 39042415 39061264 39059728 39054083 
140 39120852 38919507 39057153 39059472 39067055 39066776 39063779 39055221 39051244 39055537 39061922 39058971 39064449 39060924 39057681 39036178 39057101 39054366 39057896 39049134 39040448 39053889 39054612 39060607 39057283 39063358 39054513 39054690 39048283 39059385 39048500 39045998 
141 39113483 38926869 39053676 39058560 39063217 39058983 39053950 39064129 39052683 39048283 39064472 39062183 39067719 39060874 39054018 39045514 39052086 39051599 39064805 39067596 39064071 39051514 39049411 39062017 39056843 39058017 39053204 39069073 39061962 39063035 39060480 39054513 
142 39124265 38930343 39063111 39063550 39056528 39064526 39069993 39065682 39054817 39059960 39056806 39045040 39061907 39058043 39054268 39056438 39051040 39064361 39058219 39058483 39060408 39063731 39063303 39061910 39062966 39058728 39061364 39047008 39051583 39054841 39047021 39044486 
143 39123532 38918924 39056296 39063310 39055783 39059278 39057558 39062319 39055342 39052532 39062587 39056013 39063618 39054620 39052579 39066122 39063569 39057700 39053013 39047445 39065434 39048393 39058276 39054989 39051937 39066650 39069619 39055815 39064062 39056507 39066677 39047644 
144 39126278 38919550 39070097 39045394 39048202 39063060 39055421 39065069 39055792 39056262 39070875 39051510 39064778 39067633 39067145 39040671 39066359 39054675 39058211 39039572 39066358 39056881 39054065 39052822 39064171 39059847 39056075 39062177 39073754 39064006 39062497 39056880 
145 39101951 38935251 39061224 39054770 39053409 39059440 39064334 39063193 39069102 39055581 39063803 39064365 39054374 39054319 39067950 39058359 39059005 39064042 39060936 39067228 39064807 39075637 39055577 39058672 39051546 39071393 39054822 39058257 39063161 39061171 39059384 39053302 
146 39133678 38919172 39062476 39058233 39057408 39067024 39056244 39058448 39052011 39055065 39057795 39049717 39062730 39055922 39059697 39057400 39061053 39056719 39060212 39065958 39058409 39056493 39074665 39058403 39054940 39069148 39067894 39056334 39063736 39053876 39052665 39054239 
147 39121845 38928439 39075555 39064965 39056449 39056037 39067488 39049870 39064266 39061894 39056951 39057921 39067519 39073881 39053086 39050023 39064591 39051168 39062272 39062653 39054423 39060135 39062825 39060559 39062891 39054347 39055572 39060125 39061839 39073725 39077767 39055077 
148 39132098 38929043 39063937 39056198 39056303 39058805 39062513 39068137 39057450 39064841 39052001 39069174 39059560 39058594 39070032 39053626 39063490 39049475 39064777 39061055 39068876 39056757 39058221 39061588 39039935 39061250 39067953 39057855 39063596 39048530 39050580 39053419 
149 39132944 38927535 39073670 39062987 39067100 39067575 39057631 39056985 39051583 39072103 39067603 39062149 39059551 39066004 39063270 39055766 39054402 39061296 39071027 39053578 39053747 39058171 39056385 39061786 39057680 39061735 39051270 39057012 39050047 39066298 39074339 39043988 
150 39126079 38930661 39060956 39062301 39065797 39052944 39050175 39060244 39057234 39065415 39055718 39059757 39063512 39060351 39051316 39043878 39058044 39061689 39065784 39047606 39066944 39057381 39053993 39067580 39054343 39059570 39076196 39057921 39055192 39060607 39053856 39066270 
151 39130755 38938029 39053408 39051324 39065225 39070083 39057989 39058443 39062632 39060970 39051430 39071542 39062867 39058323 39067781 39051035 39060396 39054262 39064696 39052658 39048462 39057406 39070203 39061362 39066422 39062732 39066702 39070814 39055924 39060687 39053331 39051092 
152 39122384 38926049 39073064 39066481 39058090 39077107 39073293 39066143 39058589 39063488 39057364 39051920 39065042 39067017 39058429 39056376 39062604 39056383 39059798 39044832 39067961 39057696 39061112 39055476 39048187 39060903 39066681 39054593 39062643 39057364 39059111 39062316 
153 39129938 38940320 39069304 39059398 39054461 39058649 39056046 39079952 39062527 39064986 39059934 39061414 39061229 39066110 39061676 39044372 39062782 39065351 39059019 39055074 39060970 39058475 39061705 39065046 39059511 39059646 39062413 39064135 39056865 39061526 39066118 39062681 
154 39121700 38924478 39059229 39063840 39062757 39067805 39055022 39067377 39066849 39067038 39065122 39057573 39060881 39062019 39065955 39057087 39066070 39071013 39063276 39051481 39075360 39061782 39055820 39061291 39060142 39064993 39061083 39066744 39070104 39053332 39055900 39049630 
155 39137335 38929169 39074006 39064553 39070304 39073280 39054003 39055999 39061778 39075075 39058165 39064740 39064213 39067261 39072074 39049927 39059557 39054485 39065479 39075357 39065493 39068231 39051042 39064094 39061784 39068143 39064745 39059848 39063753 39058591 39072588 39044408 
156 39122904 38928146 39067699 39072563 39061285 39060746 39075815 39070484 39070821 39059954 39072248 39064912 39061617 39068239 39064305 39064359 39070443 39062603 39077033 39052887 39064559 39053497 39061161 39065908 39069108 39062270 39067324 39067787 39059471 39064509 39059616 39057050 
157 39137147 38934996 39065790 39061924 39074971 39074124 39081846 39062472 39070527 39062526 39062602 39065383 39063759 39061165 39069022 39058258 39060033 39059001 39058213 39060937 39056725 39071082 39056645 39054504 39064627 39071383 39063921 39054384 39057182 39069111 39069933 39057198 
158 39131410 38939622 39060933 39066003 39070086 39064687 39063992 39062941 39059965 39061048 39063922 39062634 39063636 39067968 39050038 39057163 39059438 39065197 39064237 39079583 39064022 39053303 39058833 39066382 39054766 39063003 39052205 39069822 39066262 39064619 39062572 39061402 
159 39128805 38931133 39070168 39062413 39070632 39064494 39068349 39070703 39058947 39072983 39061522 39058876 39069244 39058993 39053976 39045612 39062488 39059212 39073050 39059505 39065003 39063047 39066838 39070146 39063084 39065994 39063845 39063898 39072491 39060761 39068533 39049064 
160 39134967 38940487 39072234 39069633 39061317 39064358 39068344 39060431 39067696 39062356 39068411 39072734 39064887 39064969 39075283 39060399 39064547 39068470 39067329 39073023 39066958 39076469 39066318 39067365 39066096 39065616 39069298 39069376 39067828 39075007 39056336 39060790 
161 39121357 38946167 39061922 39063603 39070075 39054472 39075073 39069243 39070174 39068888 39052638 39062220 39071426 39061501 39068816 39055798 39066206 39062323 39071509 39067848 39063919 39057483 39065295 39051544 39064091 39056631 39064536 39061752 39065983 39072190 39076730 39048590 
162 39133643 38925019 39069372 39064731 39058631 39061970 39073574 39071354 39055452 39068960 39062672 39066157 39067355 39062676 39073274 39055660 39069802 39073164 39053267 39074423 39065124 39077620 39063448 39063121 39061348 39058888 39059763 39070948 39065533 39064954 39059950 39067337 
163 39134381 38944406 39064643 39070133 39077571 39077431 39065730 39071344 39071547 39073758 39062672 39076991 39060689 39058434 39067698 39057911 39059954 39071207 39065167 39065978 39064466 39056662 39067610 39067926 39079443 39072162 39060899 39050574 39059996 39053058 39070696 39055413 
164 39129556 38938937 39069180 39073580 39054381 39068917 39072257 39055144 39077890 39070270 39064175 39069498 39068881 39069631 39074595 39067802 39063716 39080534 39065376 39063228 39063638 39058881 39075003 39067863 39085048 39058810 39064731 39077696 39070321 39061737 39059869 39056274 
165 39132158 38943175 39071547 39075703 39069248 39085974 39063702 39072865 39062794 39069562 39076120 39073068 39074463 39057545 39068766 39060773 39062878 39072508 39072669 39069103 39067644 39067917 39072122 39070146 39070906 39070610 39067532 39063517 39061961 39065089 39080359 39051328 
166 39125678 38944570 39053759 39068073 39072242 39059104 39068543 39078535 39079636 39061875 39063650 39070579 39067119 39072804 39073634 39057690 39073604 39064563 39064809 39066007 39074304 39071438 39069531 39074546 39067693 39069868 39063070 39061989 39063249 39066760 39057853 39071575 
167 39120325 38956258 39072881 39061407 39074322 39077187 39061272 39071754 39059746 39054206 39074551 39068269 39071375 39063459 39061779 39057445 39061601 39083488 39056584 39066224 39068786 39074328 39080578 39073851 39062597 39065094 39066835 39065471 39063271 39055634 39068536 39066335 
168 39119218 38945218 39062581 39078477 39070203 39066871 39078984 39076463 39075502 39078833 39059410 39070669 39056028 39075014 39066156 39062876 39065204 39073078 39080144 39063983 39062526 39052562 39068944 39064140 39068898 39070999 39066063 39069243 39067152 39067630 39062016 39063499 
169 39122510 38938593 39071657 39062757 39075758 39078639 39072883 39059201 39069576 39071224 39082747 39066777 39066290 39077726 39069132 39057029 39059393 39091870 39066577 39072384 39070652 39062754 39071579 39061588 39066252 39071002 39073667 39078168 39063502 39061821 39070187 39059577 
170 39127710 38936872 39070523 39072279 39066964 39058167 39062470 39062212 39074348 39065539 39072503 39077629 39068276 39072526 39071356 39070059 39066221 39060837 39065988 39075208 39075696 39067884 39056219 39075838 39070812 39076083 39063347 39070196 39067779 39074019 39061935 39067025 
171 39132063 38951876 39063814 39069214 39078025 39071871 39071591 39069339 39068742 39076235 39066357 39076040 39058143 39072278 39077158 39057549 39073327 39066243 39065854 39072609 39070178 39076264 39076830 39068167 39066202 39062170 39062303 39077040 39067158 39073294 39080179 39061223 
172 39118494 39097304 39075042 39071051 39075380 39075194 39075074 39076510 39075510 39072732 39064667 39065686 39070719 39066819 39062659 39072958 39068940 39074059 39073820 39065794 39064840 39061235 39069136 39066694 39077117 39077636 39076065 39067320 39065572 39060461 39068135 39058311 
173 39122643 38942250 39083902 39068214 39073736 39074594 39075982 39072229 39076365 39077651 39062486 39083845 39064358 39072043 39064563 39066736 39061036 39069814 39075764 39073755 39075971 39074112 39070904 39075542 39072582 39070946 39070620 39068376 39074814 39075284 39085679 39059661 
174 39135497 38942189 39074282 39062214 39075700 39061942 39069358 39072981 39071848 39074368 39072256 39071492 39071845 39068978 39063589 39069313 39072881 39068773 39070901 39071791 39079091 39076917 39066561 39073679 39077080 39062865 39067920 39067700 39068780 39073387 39075873 39070781 
175 39116325 38945390 39075233 39069375 39080086 39080623 39067622 39067523 39069311 39074129 39063299 39069570 39077783 39080019 39069933 39065390 39080606 39075994 39081239 39083659 39062007 39070967 39073661 39075498 39073126 39068315 39063741 39065505 39067907 39065713 39078487 39064780 
176 39130887 38943977 39082885 39067262 39074021 39075280 39073610 39060171 39067745 39069027 39078163 39073803 39070846 39078651 39069162 39071288 39072529 39063157 39070239 39078986 39073023 39077552 39074880 39073081 39071528 39076523 39081196 39081910 39071112 39081348 39058057 39074348 
177 39108884 38956227 39076249 39073820 39078631 39069411 39072363 39094214 39065841 39085961 39073099 39077136 39069203 39078560 39075363 39070109 39068790 39085687 39063502 39079907 39065974 39070967 39069798 39061238 39082664 39067002 39071648 39069351 39074210 39079030 39084300 39069909 
178 39121513 38943265 39078774 39074799 39080087 39070761 39068287 39079313 39078520 39079880 39079279 39076603 39071324 39079447 39077272 39078937 39072207 39074406 39065972 39069629 39072717 39067081 39087745 39067048 39084966 39079072 39081379 39072684 39061727 39072197 39052815 39066620 
179 39125125 38951523 39062170 39079798 39070607 39076346 39080114 39075463 39067650 39081554 39085908 39077145 39084124 39065788 39075830 39073391 39081004 39078070 39066531 39075601 39075233 39068646 39080724 39073366 39069985 39063541 39078503 39070909 39071347 39060797 39082179 39069781 
180 39126203 38953869 39084285 39068778 39071467 39074679 39083639 39073978 39074052 39077532 39076339 39085539 39072979 39064613 39077645 39064694 39066437 39073907 39070162 39085029 39074447 39079717 39067392 39068694 39077580 39087864 39072663 39075201 39077818 39076592 39070297 39064744 
181 39114297 38944694 39077919 39081256 39061594 39065115 39084904 39080583 39068409 39072718 39084398 39076605 39081247 39072509 39079023 39072606 39084918 39082992 39079550 39080274 39066404 39081748 39070752 39069496 39062572 39072361 39063444 39065429 39083263 39074731 39072939 39071832 
182 39125271 38961404 39063168 39089638 39071194 39078705 39078105 39084655 39075055 39071773 39073662 39063100 39071216 39080203 39067328 39066008 39066359 39069959 39071902 39076026 39082321 39078294 39072146 39072147 39069406 39071747 39068189 39065285 39078503 39066380 39069275 39082065 
183 39118980 38944084 39077941 39068476 39076954 39079182 39082052 39081616 39074696 39081333 39068525 39087771 39071456 39069926 39076556 39067358 39076266 39071707 39078530 39076270 39077301 39087363 39081460 39080095 39081167 39064571 39079835 39075223 39075164 39068027 39084211 39077182 
184 39108339 38956987 39079004 39083125 39086134 39081236 39075690 39082827 39076477 39072796 39074144 39066138 39069582 39083596 39068713 39065688 39059991 39083627 39093068 39076650 39074172 39070861 39073351 39076268 39077383 39079333 39077316 39078415 39074048 39065852 39070071 39068911 
185 39114143 38952334 39084519 39075695 39067529 39088836 39076867 39089613 39076982 39075596 39076458 39074447 39070387 39075687 39072464 39072587 39080168 39071212 39084700 39076451 39081740 39059630 39082344 39082140 39075234 39064030 39078022 39080645 39083705 39079164 39082949 39066638 
186 39125132 38945092 39082842 39088998 39067892 39088973 39084539 39082907 39077336 39069033 39080660 39077539 39081654 39085498 39073281 39061723 39076950 39075817 39084066 39076079 39083521 39075450 39081189 39087095 39083942 39069282 39068832 39080046 39072668 39075440 39070604 39074947 
187 39118426 38959236 39074622 39089550 39080211 39088826 39075477 39091099 39074552 39075496 39083179 39073944 39080506 39073044 39074587 39066577 39078790 39070349 39075879 39071701 39072016 39083101 39054060 39071109 39069536 39079183 39078745 39066641 39074255 39075583 39077251 39071865 
188 39124323 38953504 39082525 39071625 39083440 39081384 39069755 39075221 39077550 39076888 39081710 39075341 39069948 39088750 39076915 39070332 39077578 39073677 39078908 39084520 39083206 39066867 39086512 39065829 39079152 39076379 39076297 39081271 39077452 39075556 39075056 39062510 
189 39118157 38965619 39080018 39074515 39092434 39090161 39081603 39086082 39078093 39076916 39077349 39086206 39088159 39080599 39074443 39073520 39075184 39082073 39082819 39071651 39075144 39080147 39079003 39077248 39070917 39082734 39065447 39080738 39069392 39073538 39078793 39069148 
190 39114794 38962581 39081111 39081338 39082989 39080781 39083718 39086936 39081992 39086289 39088559 39080105 39072170 39085295 39085962 39069626 39086761 39084020 39076216 39084851 39075089 39067869 39076408 39069698 39075772 39079624 39088164 39077798 39088751 39090387 39073221 39079736 
191 39102342 38955258 39084077 39086564 39083346 39083097 39080374 39088808 39086001 39082192 39087263 39081950 39068491 39085670 39072576 39074346 39071798 39092400 39083458 39074958 39079304 39085995 39078850 39079036 39078096 39073703 39077529 39073372 39081362 39079589 39085129 39082252 
192 39136181 38955744 39096330 39078848 39073249 39080678 39084171 39084188 39082904 39083223 39078665 39085321 39093347 39083661 39081582 39072187 39084034 39083806 39075331 39085480 39085399 39079562 39085453 39080099 39084430 39072859 39075947 39071116 39079214 39076291 39090272 39066761 
193 39093548 38958838 39095491 39086485 39080950 39083784 39086386 39079388 39083561 39079483 39079519 39083316 39080301 39082575 39079026 39069709 39081640 39087429 39085759 39073235 39073719 39084217 39079755 39076863 39085204 39066626 39076252 39088718 39078126 39079345 39084969 39077271 
194 39110761 38948780 39084862 39081329 39076811 39088182 39086741 39079154 39083370 39071190 39084521 39084242 39079766 39073819 39088114 39076771 39086775 39085449 39076862 39087815 39077991 39081636 39083045 39078938 39078329 39080013 39077387 39077908 39083588 39081820 39078230 39076419 
195 39115348 38966117 39082548 39083098 39088515 39092191 39087359 39082036 39088124 39079191 39092619 39072021 39086995 39083588 39074991 39072731 39076658 39084010 39078591 39080171 39083008 39078360 39082806 39074502 39086948 39078463 39083415 39087222 39085678 39078580 39088536 39070450 
196 39114328 38948474 39090711 39083755 39085791 39081096 39085679 39080450 39087071 39090309 39070650 39084743 39084500 39083602 39081828 39067872 39075205 39085001 39071698 39082055 39093057 39076924 39081267 39091441 39090101 39069791 39079100 39078970 39079118 39088167 39078288 39083951 
197 39103516 38968660 39096374 39091615 39091228 39089686 39092262 39086676 39080258 39079356 39078804 39078919 39091302 39092264 39082472 39078308 39081698 39078076 39094203 39087659 39081676 39092934 39082051 39072381 39084276 39084171 39080328 39086932 39073778 39077934 39089833 39067784 
198 39100762 38964690 39083047 39081914 39095423 39091434 39084787 39082475 39082144 39092290 39093921 39078488 39085708 39084078 39090250 39084653 39086939 39089275 39077175 39080750 39085825 39077620 39077727 39080057 39090260 39086294 39085222 39069476 39081286 39075682 39079128 39081664 
199 39104570 38963553 39085027 39090942 39086323 39085522 39077076 39071716 39093631 39081360 39082777 39097271 39083072 39081255 39088905 39075895 39085252 39075874 39089616 39082907 39086982 39088185 39082754 39074745 39079589 39084369 39078366 39088855 39087726 39075526 39089282 39079488 
200 39096415 38959344 39079771 39093408 39089223 39090172 39092536 39081383 39087746 39089947 39079670 39087696 39090210 39098466 39091111 39075373 39091809 39078712 39083731 39093464 39085595 39088111 39079715 39081112 39084498 39096558 39076012 39072402 39086164 39096783 39080896 39065881 
201 39106327 38963498 39077974 39095925 39096518 39086994 39087116 39093347 39089773 39097014 39080147 39090745 39083108 39089294 39087041 39078963 39100165 39088507 39097922 39084086 39083639 39087678 39084358 39085603 39077925 39083344 39082374 39082591 39087701 39077818 39088975 39064909 
202 39098257 38956183 39085672 39097107 39095117 39083735 39088251 39093239 39085454 39093819 39092687 39086645 39091248 39091051 39085603 39081466 39084306 39080815 39085593 39086156 39075150 39072053 39083809 39082725 39084562 39083133 39080463 39088567 39085679 39087426 39069179 39080370 
203 39095295 38959542 39088919 39088529 39094754 39088382 39090534 39085954 39091582 39084461 39088834 39096508 39078030 39088962 39085959 39082366 39084447 39081439 39086128 39083615 39080791 39089829 39088092 39080410 39077560 39086984 39084305 39092652 39074315 39089265 39086171 39086978 
204 39102326 38960875 39090156 39096848 39084473 39091589 39088410 39082800 39086313 39085166 39085426 39103459 39091079 39081963 39089791 39087508 39091135 39096684 39091422 39080199 39090656 39088424 39093396 39084807 39083811 39082310 39084795 39088091 39087654 39083622 39076822 39090316 
205 39098690 38959040 39085200 39097191 39093586 39085527 39084027 39077890 39094729 39091364 39084230 39088637 39092615 39081189 39086840 39091111 39092523 39089371 39092073 39090997 39090990 39094591 39082192 39083206 39083659 39073233 39077850 39092506 39081693 39086435 39093279 39083049 
206 39088547 38978822 39083305 39080298 39094035 39088924 39089358 39094840 39088950 39094226 39085458 39088002 39098169 39092364 39089783 39077759 39082807 39090465 39092818 39085405 39096149 39089542 39095393 39090642 39089086 39087602 39085941 39086852 39087896 39090882 39082012 39081539 
207 39092994 38952054 39092275 39092021 39095175 39106520 39090803 39102774 39096327 39090534 39091268 39101483 39087751 39083717 39089227 39071202 39101133 39089324 39104297 39098677 39090821 39080023 39086347 39097852 39098582 39090412 39092249 39083497 39080057 39090278 39077538 39081724 
208 39104118 38969141 39094808 39090452 39092723 39089411 39098974 39092492 39093539 39087735 39090030 39094537 39086784 39091003 39094843 39089012 39092975 39095538 39095495 39082669 39095358 39084019 39091659 39103784 39093105 39079830 39085963 39091320 39077002 39091784 39082992 39081870 
209 39082032 38974338 39085410 39091955 39094646 39106163 39093655 39090666 39095629 39097077 39091876 39100104 39094506 39094484 39087682 39081956 39097450 39092353 39090887 39091496 39096534 39100840 39083062 39093587 39088523 39097945 39089961 39090913 39087537 39094734 39087898 39077816 
210 39083248 38963290 39089443 39100988 39097676 39101073 39091548 39085281 39093544 39096025 39097865 39088267 39095402 39084777 39080925 39077405 39088345 39091477 39101956 39092325 39094397 39089507 39090029 39092039 39090699 39094958 39096720 39091410 39097184 39077096 39080903 39078863 
