n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
211 39071776 38974905 39090650 39094633 39101570 39094857 39087899 39094783 39096423 39079823 39090095 39097482 39098804 39092900 39080927 39083261 39091256 39093629 39085667 39096875 39083862 39092117 39087000 39089796 39103352 39097256 39091045 39093953 39101942 39085099 39105578 39091164 
212 39083495 38958982 39101503 39081738 39080895 39092852 39104649 39093372 39083249 39094462 39097368 39094971 39097349 39083209 39100928 39079542 39092860 39095869 39098627 39089814 39090418 39087199 39086233 39091973 39091750 39095331 39096276 39091813 39085628 39092359 39083401 39085422 
213 39075970 38968714 39101389 39095915 39105408 39088364 39099610 39092085 39098453 39103262 39091746 39091634 39087614 39090163 39095827 39083247 39084850 39088269 39092984 39103800 39087015 39095818 39080935 39085187 39090434 39094828 39089299 39090298 39092519 39088501 39097453 39086058 
214 39086886 38964291 39096821 39105667 39092445 39110566 39102951 39107544 39096767 39083929 39098406 39107192 39101114 39084642 39090934 39085573 39098352 39105300 39096512 39092391 39091822 39099271 39093232 39088506 39093281 39096462 39081414 39091102 39092116 39084651 39079137 39092864 
215 39082240 38968107 39108405 39093625 39099723 39100028 39088163 39094477 39096206 39089661 39090468 39108281 39098407 39101682 39093797 39086807 39093046 39091156 39091027 39102200 39098823 39091215 39096265 39101724 39096042 39071004 39087588 39092013 39092556 39092079 39089494 39069519 
216 39077660 38963536 39100843 39096387 39085726 39096577 39089693 39095426 39089640 39087436 39089767 39083976 39101624 39094856 39096318 39087391 39098302 39094104 39099421 39100580 39094834 39096297 39092834 39084553 39094142 39094984 39100732 39086462 39083217 39095065 39086444 39085921 
217 39075845 38966229 39104628 39095730 39091691 39089251 39093748 39101491 39093371 39100569 39104597 39098635 39083762 39094388 39093174 39090034 39105196 39097675 39094068 39089144 39098238 39101405 39096065 39103884 39090184 39085187 39096864 39088640 39090463 39101541 39109853 39085019 
218 39073778 38968780 39104978 39091078 39090173 39106754 39101732 39087982 39102048 39090389 39093948 39084972 39108512 39085969 39099865 39091614 39096470 39099100 39087579 39092074 39102673 39095815 39094605 39094665 39089793 39093138 39092179 39107538 39098847 39098986 39075265 39096373 
219 39068785 38978717 39102192 39095478 39108308 39099894 39089555 39101583 39107131 39109777 39091073 39097371 39104098 39105180 39098533 39090814 39098912 39099785 39094778 39098154 39096385 39088871 39099957 39099629 39116614 39093733 39091592 39100516 39099039 39098632 39097292 39084308 
220 39076385 38960763 39104178 39097057 39103371 39103975 39101478 39097401 39103507 39094605 39109598 39112532 39102568 39106865 39090306 39094512 39099107 39101114 39106928 39113162 39077524 39108544 39093989 39091359 39087819 39095347 39090895 39102674 39089454 39099746 39078046 39088598 
221 39072422 38980612 39100914 39088314 39104721 39101923 39090542 39094323 39108600 39089015 39097037 39100166 39090100 39096083 39107610 39094097 39095085 39110913 39096568 39108318 39088540 39099853 39090862 39099878 39103974 39098502 39085909 39100978 39092428 39098945 39107858 39085432 
222 39074012 38972834 39094291 39103960 39113234 39101418 39093039 39090620 39099640 39093299 39097354 39102689 39114292 39098222 39111402 39101383 39101047 39095925 39099709 39087627 39103017 39096697 39096457 39099893 39090886 39094609 39099036 39099596 39093823 39090132 39093815 39095859 
223 39046546 38963596 39106936 39101646 39105863 39107757 39107152 39118371 39100057 39101169 39115651 39105016 39089055 39096611 39102456 39091266 39097525 39095924 39076938 39095452 39103694 39101770 39104120 39089213 39091076 39108226 39112563 39104760 39105505 39088218 39099592 39092856 
224 39067825 38965838 39106392 39112052 39106981 39102705 39104069 39098087 39105074 39101204 39098562 39101865 39109225 39106368 39117105 39099684 39102751 39102407 39098619 39104934 39097329 39104940 39100517 39100857 39105394 39101992 39106511 39096614 39103139 39094389 39089837 39995671 
225 39045012 38992752 39105059 39086586 39094444 39101366 39099799 39099542 39104934 39099730 39104646 39104777 39095646 39115484 39095596 39102664 39105601 39098883 39102007 39103869 39099506 39092139 39105170 39097122 39098604 39089451 39105361 39093070 39091366 39093212 39079007 39104644 
226 39060638 38965229 39099134 39101850 39092330 39101059 39108622 39106288 39108406 39096332 39108144 39104550 39098985 39100474 39098971 39084484 39107017 39103302 39106101 39096180 39099215 39094991 39107243 39097308 39089440 39093503 39101319 39093872 39104697 39096479 39094170 39117780 
227 39075763 38977374 39095753 39114792 39105344 39112669 39115293 39106162 39111151 39111447 39096982 39110634 39101795 39111863 39098602 39090430 39101497 39113276 39098074 39110209 39095143 39108780 39099900 39093564 39106970 39097983 39092227 39097261 39093688 39097397 39097755 39089049 
228 39050255 38969877 39090616 39110410 39104569 39116170 39095517 39106863 39103110 39102519 39096041 39118865 39103838 39096050 39107811 39103841 39098111 39098538 39103920 39099121 39096927 39109292 39106296 39091684 39103522 39095364 39096280 39096125 39091774 39102452 39094428 39102888 
229 39045067 38965194 39105950 39128682 39101877 39110122 39112734 39108611 39113687 39104133 39096809 39095376 39104023 39102848 39100876 39097403 39102007 39094144 39104399 39107729 39101866 39098055 39097405 39106672 39101689 39093569 39101365 39102814 39100001 39099182 39091434 39116339 
230 39033933 38964599 39104924 39097180 39098087 39101142 39115605 39108568 39104010 39094968 39101365 39099034 39103813 39103656 39114312 39094942 39109960 39105730 39099004 39097650 39107856 39103286 39115054 39099545 39085821 39101686 39100242 39102215 39110328 39092297 39088469 39107819 
231 39054563 38974356 39105383 39113142 39097702 39116656 39100950 39103720 39111083 39107224 39099449 39119662 39108123 39117218 39108073 39106413 39101197 39105693 39096143 39100040 39097617 39111589 39115069 39101306 39102080 39103739 39093918 39096359 39102546 39095627 39093054 39098167 
232 39047756 38976005 39110295 39110217 39107140 39108289 39103607 39116750 39112589 39106974 39108620 39094349 39100923 39111845 39125297 39092230 39108801 39102405 39111415 39094039 39096649 39104074 39106564 39094581 39099640 39116601 39098109 39097926 39097396 39105991 39099336 39104143 
233 39037025 38975820 39109938 39106467 39099163 39105477 39112038 39119533 39106732 39110837 39095608 39116839 39101604 39113286 39106826 39090201 39106957 39112908 39100752 39105597 39112049 39108722 39105099 39102892 39105209 39100228 39100000 39108945 39110226 39109483 39096703 39100256 
234 39036983 38981763 39109792 39111833 39103105 39106525 39105336 39105158 39103503 39112376 39111753 39111644 39111158 39096537 39101171 39103456 39102660 39104485 39101543 39105149 39111013 39103318 39098747 39105311 39113287 39105981 39102786 39096569 39103436 39110767 39089914 39113351 
235 39035948 38970278 39111483 39100997 39116319 39093997 39106327 39108809 39110423 39126733 39109101 39106708 39111608 39113121 39113010 39112534 39108577 39102186 39108440 39122211 39101829 39107485 39110198 39112701 39099524 39115401 39115680 39106266 39107001 39105675 39095436 39095719 
236 39026769 38957652 39107147 39105556 39116681 39120336 39100888 39108177 39113031 39120228 39097475 39114943 39100303 39102518 39119105 39111429 39106107 39116518 39113723 39107178 39107343 39101922 39110232 39099514 39100114 39102711 39105621 39103279 39120842 39103728 39102210 39110514 
237 39025440 38970582 39118133 39114826 39114238 39108252 39117211 39112468 39110011 39113364 39110129 39116730 39110712 39100710 39108910 39093655 39098904 39104226 39116885 39112139 39112256 39117425 39098377 39116269 39097443 39116112 39106015 39096140 39107181 39106517 39101918 39103921 
238 39026644 38972874 39112153 39112014 39100245 39113518 39109332 39112410 39110233 39103241 39105786 39112750 39102957 39105375 39113887 39107505 39117503 39116104 39111487 39118228 39096014 39105871 39105919 39105659 39114928 39094226 39101333 39091189 39102605 39103584 39106467 39111946 
239 39020178 38971950 39117008 39108428 39111953 39116402 39117252 39120920 39107329 39111605 39118721 39114684 39120567 39120187 39104922 39099668 39108265 39113874 39114855 39101957 39104491 39101811 39104410 39116472 39110325 39115212 39118969 39096751 39122995 39111540 39107850 39109466 
240 39020364 38986277 39119586 39116621 39109911 39115389 39115867 39112771 39114802 39117885 39121115 39117551 39122164 39109567 39102777 40462266 39127413 39104557 39112927 39113421 39111429 39118790 39114167 39117735 39112827 39110741 39107421 39114336 39105019 39108414 39095087 39104869 
241 38976346 38986087 39103382 39115411 39109895 39113107 39108042 39110359 39113650 39100912 39116605 39111133 39114272 39127542 39105596 39125398 39113903 39104026 39103556 39113370 39111647 39101492 39112743 39112729 39110863 39091594 39117463 39116561 39103311 39114369 39103963 39116791 
242 39016702 38971480 39116180 39119013 39114366 39117115 39125139 39117706 39116418 39117200 39115700 39107096 39115894 39127841 39112025 39114414 39111529 39104733 39112474 39127277 39115193 39113990 39099891 39104471 39116220 39109386 39114874 39106859 39096531 39111697 39101374 39113451 
243 39015716 38976559 39120919 39108831 39130819 39112276 39117129 39117834 39105196 39111727 39121485 39122707 39125073 39121568 39112279 39122462 39109510 39124166 39116817 39113923 39115482 39112393 39119698 39113649 39103673 39108867 39113022 39112902 39122914 39111840 39113955 39106842 
244 39009173 38968289 39116574 39110721 39110707 39121410 39116988 39115865 39119082 39120402 39121883 39104578 39121210 39110335 39110415 39125439 39124178 39113649 39102848 39121791 39115977 39112989 39121828 39113861 39118953 39107400 39116146 39125220 39114002 39126179 39113213 39111590 
245 39010154 38982837 39110947 39110030 39113933 39114305 39112136 39124500 39121130 39115782 39120818 39114235 39106910 39118312 39111442 39114651 39112879 39115270 39110239 39128780 39096945 39120923 39122127 39118557 39111268 39107266 39114274 39110841 39110495 39102301 39110226 39114865 
246 38989588 38982846 39113018 39104048 39120007 39113551 39118406 39126565 39123131 39124311 39123310 39113068 39106530 39117833 39114836 39105130 39125907 39112614 39122800 39115042 39107820 39121782 39116745 39119453 39126653 39113727 39113153 39109973 39114392 39118232 39107395 39119448 
247 38992924 38975178 39132421 39128425 39127001 39122977 39117120 39124030 39113974 39126254 39123588 39117138 39118818 39101625 39115488 39124293 39117647 39107621 39104164 39112518 39116512 39121699 39105617 39118202 39117569 39110557 39109537 39110705 39114903 39111069 39125183 39105852 
248 38999957 38972295 39119969 39113664 39119402 39122459 39122950 39109670 39118905 39126927 39127935 39112374 39123603 39130841 39122010 39116088 39117715 39120826 39130651 39108447 39119566 39121754 39109342 39117552 39111882 39111290 39119219 39110733 39110319 39109462 39112366 39112985 
249 38976421 38991644 39108890 39123083 39120729 39119724 39119753 39132827 39122574 39124599 39128732 39108666 39123710 39122852 39117790 39124288 39105242 39110939 39129775 39112364 39117089 39113787 39114048 39128054 39114429 39112745 39119177 39117738 39120688 39117058 39125413 39110789 
250 38993015 38963597 39133768 39113649 39136216 39125718 39124369 39116917 39113002 39115914 39122949 39127667 39131850 39116276 39113642 39120406 39118271 39120351 39126815 39122406 39116134 39122431 39115330 39119468 39116013 39120006 39122930 39092478 39111341 39116744 39127104 39121206 
251 38973024 38970449 39123737 39128735 39134933 39133499 39132747 39117339 39115422 39117865 39126790 39124912 39125238 39116146 39122355 39121455 39118299 39123314 39118617 39123301 39118401 39122534 39114961 39120070 39116343 39120925 39115962 39131129 39123982 39123145 39123063 39111388 
252 38987406 38986992 39136549 39106615 39128218 39123847 39125805 39120863 39124286 39124686 39128437 39116899 39130571 39119976 39113754 39121632 39118676 39117659 39114374 39109032 39128247 39113706 39119368 39124408 39118257 39111613 39122649 39123943 39124171 39120607 39113516 39120575 
253 38970147 38978428 39129118 39138847 39122267 39131437 39119159 39124248 39133096 39118045 39122896 39124961 39112918 39122157 39123997 39123623 39123573 39111139 39123145 39119492 39114842 39122598 39115105 39131918 39114937 39125084 39119992 39121288 39120132 39118765 39119726 39120399 
254 38972525 38990568 39125540 39117539 39121056 39128431 39125501 39121711 39112366 39124008 39114103 39123074 39128278 39120757 39123411 39126836 39120134 39127579 39118881 39133121 39118188 39118768 39115942 39121142 39108437 39123882 39122310 39118437 39117493 39121738 39125986 39122721 
255 38967119 38965111 39133477 39127812 39134284 39131117 39142875 39127007 39123117 39140126 39134942 39130635 39123043 39121219 39116179 39122256 39114712 39121458 39127130 39131597 39118921 39122345 39122429 39120156 39126497 39125393 39118334 39128519 39123886 39133844 39129707 39107920 
