n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39039212 38903187 39040531 39043518 39036828 39046003 39045851 39047991 39041904 39038879 39056076 39045200 39040892 39049867 39050064 39035441 39052508 39053043 39043555 39043050 39034403 39034701 39040031 39054200 39042158 39037342 39044425 39037030 39036977 39038157 39058980 39042338 
106 39034315 38896333 39038658 39057969 39057289 39041261 39046846 39041687 39052741 39043231 39046235 39049275 39039403 39062375 39049571 39035981 39049829 39051651 39045424 39058631 39049798 39043201 39044013 39041012 39052376 39046260 39037891 39046491 39053071 39051271 39040393 39054847 
107 39041301 38894298 39044778 39033441 39042986 39046973 39043550 39044079 39047667 39043925 39042519 39041503 39047834 39047394 39059195 39040461 39044987 39050088 39055530 39055500 39053749 39039940 39040257 39040348 39039502 39046979 39039450 39044974 39052128 39037641 39053520 39035542 
108 39042689 38895747 39039948 39057055 39033138 39038653 39047228 39032602 39042732 39048819 39042947 39049366 39045939 39040942 39043611 39036106 39049663 39061083 39032768 39051361 39063276 39046244 39047832 39047826 39056238 39043463 39053667 39047882 39045956 39038820 39036126 39039626 
109 39045834 38906761 39048746 39052657 39054941 39046284 39050263 39059801 39043387 39041461 39050516 39045912 39039667 39048587 39050985 39028054 39051807 39046160 39051482 39044770 39050905 39054729 39047684 39054697 39045665 39044910 39046066 39055320 39046071 39048933 39065452 39052094 
110 39045005 38897212 39046910 39041993 39044326 39050861 39040288 39055817 39054904 39042538 39043507 39038984 39058361 39045696 39054910 39030963 39057677 39048136 39063857 39049435 39048126 39048540 39046588 39040219 39055847 39051847 39039327 39045569 39045444 39056004 39031568 39050117 
111 39058432 38905966 39045231 39047976 39045442 39054236 39064556 39049800 39057121 39041017 39046986 39046169 39042583 39060880 39046093 39038089 39053649 39034706 39037803 39046068 39048600 39048975 39055847 39045088 39058886 39050394 39050062 39045138 39048387 39045757 39056842 39028651 
112 39056112 38907867 39051768 39061203 39056503 39062263 39054470 39046127 39049071 39051725 39056871 39036970 39044228 39040349 39043940 39045170 39045219 39050531 39047558 39050973 39046556 39044621 39060817 39046230 39045259 39050798 39046925 39042608 39062097 39048996 39025192 39044256 
113 39059118 38905339 39044765 39040263 39051224 39046211 39059844 39038587 39043814 39054288 39042835 39044977 39047006 39051484 39045910 39046388 39045181 39040997 39040275 39048199 39049579 39030061 39039464 39057532 39049701 39039682 39050994 39049097 39046996 39032564 39053149 39037639 
114 39046036 38893448 39053503 39045897 39050174 39052661 39046771 39051614 39042501 39043646 39064400 39048214 39042485 39036765 39049228 39037144 39047148 39041050 39034515 39038838 39049778 39057238 39029904 39048176 39042385 39038689 39032402 39042680 39041995 39047091 39040174 39050876 
115 39044818 38913952 39051718 39046444 39044415 39048596 39061855 39048448 39055688 39041954 39052418 39062689 39044531 39050352 39042497 39041558 39041000 39038358 39046939 39057193 39052619 39052600 39053406 39056646 39042138 39048526 39051451 39054228 39043017 39044329 39050656 39052222 
116 39053833 38894661 39051930 39052004 39042719 39059746 39051745 39045445 39052070 39049989 39049723 39047876 39057541 39051359 39055382 39046209 39048599 39053562 39054911 39042557 39052331 39047285 39047574 39045282 39053653 39049045 39052724 39053738 39051050 39057493 39038290 39047407 
117 39056989 38903234 39050958 39048046 39065646 39035792 39049155 39052370 39055894 39046711 39048195 39056327 39049962 39053569 39059108 39043847 39040472 39058585 39046557 39053335 39053870 39057304 39055436 39040431 39041069 39043165 39058813 39061946 39035248 39039980 39060010 39035045 
118 39063104 38894758 39043635 39070233 39048862 39051580 39042054 39039346 39050093 39046631 39046195 39059956 39047213 39060091 39054764 39044150 39051124 39050137 39046183 39041923 39057031 39057281 39039747 39055763 39057442 39040555 39042297 39041940 39035167 39052884 39045864 39050197 
119 39058254 38893044 39046238 39052612 39029376 39040433 39051107 39055771 39049031 39042704 39045270 39046955 39048662 39052544 39042264 39033387 39048443 39051236 39043594 39058170 39047240 39049882 39050624 39048316 39046850 39053845 39056915 39048952 39052890 39040634 39050912 39039791 
120 39047522 38902421 39041605 39055791 39053117 39055492 39042794 39063857 39048702 39052662 39041648 39036460 39046727 39051739 39057042 39046352 39048132 39045597 39055675 39052110 39059024 39061949 39047610 39049091 39049159 39035999 39050296 39057849 39052482 39033469 39050609 39049834 
121 39060849 38904674 39048301 39057728 39050874 39054174 39058222 39040245 39040487 39056606 39058071 39042098 39055951 39051921 39051081 39035085 39044880 39048556 39047464 39045485 39056833 39061990 39062580 39049273 39036150 39050393 39050484 39054322 39047204 39050106 39055779 39045669 
122 39058176 38892896 39058425 39041974 39056169 39039094 39058149 39052028 39053225 39048085 39039053 39054949 39050134 39047594 39059403 39046905 39040691 39054896 39049614 39052859 39052987 39057517 39048603 39056463 39051934 39061238 39052123 39045450 39041964 39050957 39037975 39042035 
123 39058051 38905636 39060019 39058930 39050836 39047035 39043170 39055994 39051647 39045906 39054521 39066093 39047439 39041967 39050322 39053930 39048060 39055214 39054835 39043060 39052340 39053543 39049414 39058543 39055224 39038371 39054805 39056614 39047490 39058648 39053542 39038904 
124 39062215 38907877 39057270 39049108 39057848 39050113 39059947 39038448 39046661 39045269 39053344 39049877 39033789 39057997 39059794 39047994 39055618 39055475 39057671 39049549 39059003 39063276 39055377 39052601 39051789 39050640 39045212 39051933 39050489 39053704 39050452 39048827 
125 39067880 38912579 39040688 39047265 39062016 39055202 39046493 39054344 39054688 39050716 39053953 39045228 39055674 39060454 39045760 39048972 39041057 39056170 39049478 39050841 39050820 39052117 39040978 39051738 39047808 39060887 39051301 39050173 39056129 39047596 39060664 39043220 
126 39064048 38909521 39058141 39053418 39059197 39050822 39053202 39053537 39044826 39049407 39040721 39049473 39056478 39056992 39058769 39051713 39050529 39052101 39051749 39042471 39045082 39057082 39060061 39038395 39061212 39051744 39057162 39048830 39057181 39050588 39053982 39051784 
127 39042452 38895547 39040898 39048510 39057804 39057807 39047164 39052433 39042667 39060385 39054508 39051826 39049559 39048658 39053532 39040612 39052125 39050501 39051491 39061617 39053256 39053411 39050253 39068424 39048125 39057854 39060944 39044475 39046333 39051424 39055474 39036754 
128 39041995 38908581 39051345 39053440 39058314 39055249 39064166 39056422 39059293 39061258 39076247 39060126 39064105 39051949 39069059 39050596 39066651 39069100 39054642 39057183 39055838 39049301 39051041 39055014 39070846 39055158 39045162 39054014 39067490 39061433 39049490 39053942 
129 38807908 38789774 39046236 39046099 39061214 39061483 39063637 39049915 39053582 39045081 39063905 39046660 39053226 39060195 39047630 39041236 39048296 39060353 39052430 39052341 39046916 39059290 39056841 39044322 39053453 39047860 39049211 39054480 39051637 39047858 39055122 39043406 
130 39122036 38905328 39053272 39051305 39051251 39054768 39062709 39059137 39046565 39062063 39053789 39069891 39057455 39058683 39049185 39037057 39057521 39062946 39050000 39052300 39047747 39055427 39059017 39048543 39041553 39053884 39053905 39057214 39059217 39065048 39055791 39048302 
131 39130004 38901841 39198157 39043511 39047757 39058586 39053261 39040661 39042840 39054205 39049724 39067745 39063589 39064108 39055246 39041431 39063002 39054590 39038375 39054829 39051503 39060982 39053209 39059483 39052804 39063596 39053134 39044533 39047091 39044097 39064982 39048772 
132 39114491 38908526 39066054 39056815 39051482 39053951 39041825 39059368 39061145 39053011 39060480 39054970 39048542 39049202 39046019 39042683 39061420 39047364 39047379 39051501 39052374 39060499 39054970 39056201 39068868 39052728 39043150 39046202 39056432 39056808 39048155 39054624 
133 39129895 38906322 39062533 39052800 39049545 39066521 39051014 39048163 39056974 39050631 39051658 39058939 39057395 39060305 39054410 39045335 39053720 39059516 39056885 39049824 39048817 39060548 39044142 39067972 39062696 39053122 39062421 39051493 39040010 39058358 39062009 39034794 
134 39116624 38910525 39060954 39059103 39061802 39046942 39059045 39052963 39056357 39059745 39047784 39042736 39055399 39053882 39053308 39056187 39058034 39054335 39050706 39058065 39060491 39054097 39051090 39055831 39058292 39054395 39058767 39052927 39051544 39056702 39046936 39044401 
135 39117806 38913256 39051479 39051486 39061495 39051949 39055928 39058783 39060214 39052882 39058791 39058566 39060897 39052451 39060422 39042644 39053909 39048405 39051630 39061183 39063363 39066334 39043719 39052891 39048985 39055269 39064138 39048470 39051246 39055401 39061661 39045659 
136 39123876 38906844 39063870 39054466 39048348 39061134 39053922 39059776 39043075 39059418 39064461 39056342 39054485 39059610 39053239 39051722 39045457 39059178 39054758 39047286 39054877 39050139 39053856 39053852 39056848 39049793 39051989 39049570 39065798 39055563 39060707 39051297 
137 39118911 38917671 39066713 39051530 39048427 39066930 39061363 39051513 39064099 39055036 39051523 39046327 39056843 39055678 39052219 39046950 39064084 39060881 39054305 39055381 39058662 39060555 39053895 39064585 39053456 39049232 39048302 39047762 39062362 39053982 39058506 39046380 
138 39124748 38914640 39059991 39052710 39046961 39054643 39058554 39069084 39059747 39059220 39061352 39053309 39062772 39065425 39060826 39059161 39056463 39065680 39045793 39053884 39051178 39071709 39047539 39060202 39063365 39063292 39041869 39062102 39056162 39054197 39038940 39050876 
139 39125754 38927605 39053511 39060611 39052841 39057928 39064150 39064354 39056901 39055460 39053839 39065592 39056912 39049605 39052480 39050735 39056092 39058486 39044166 39057638 39061141 39054799 39062732 39057210 39050720 39060411 39059357 39062797 39049357 39059020 39060076 39045643 
140 39129042 38919478 39056489 39053598 39071842 39052550 39062231 39050026 39057780 39061808 39058918 39055794 39054962 39054361 39054175 39049845 39056126 39062647 39041549 39042070 39057176 39065353 39057897 39053114 39057966 39052680 39057639 39051242 39051719 39062511 39042023 39040444 
141 39128195 38931733 39066981 39060933 39049358 39060324 39057819 39058042 39067915 39058292 39066231 39070829 39055062 39060025 39058791 39058109 39059968 39057088 39055754 39052000 39048369 39055782 39068764 39059886 39070491 39050713 39061052 39062169 39049818 39051148 39059561 39058063 
142 39134805 38910627 39051726 39060054 39052106 39050262 39062582 39068999 39056601 39054761 39056438 39056558 39051333 39056113 39063584 39062304 39062267 39055839 39057793 39057259 39066487 39052239 39065770 39059880 39051368 39061877 39051004 39042883 39059301 39053006 39054004 39052694 
143 39119635 38922609 39056847 39069791 39055234 39064997 39063957 39056056 39068141 39067560 39063959 39067447 39065809 39053356 39059730 39065171 39065767 39069430 39053707 39054026 39054999 39064328 39067889 39052469 39068388 39060717 39061559 39062695 39056168 39050826 39076511 39054887 
144 39140571 38929710 39067141 39060183 39046595 39058229 39057749 39055027 39066750 39064143 39060171 39071980 39058856 39066283 39062150 39042157 39062715 39061029 39056545 39070614 39065402 39055845 39050796 39059203 39058711 39064952 39064083 39054357 39059183 39061110 39055953 39051384 
145 39114475 38933871 39062928 39058066 39052487 39059691 39063740 39072461 39056836 39056234 39055194 39069876 39065029 39064700 39062716 39056138 39057353 39062402 39064127 39069718 39060920 39064683 39054465 39054780 39069098 39063055 39065171 39055179 39070383 39055092 39063054 39053471 
146 39129857 38921439 39061416 39068290 39050488 39049906 39073883 39063203 39065006 39062115 39058888 39062503 39067820 39057641 39055326 39056382 39053992 39061130 39059519 39057065 39063096 39058669 39055576 39059111 39061581 39063458 39058369 39059322 39065642 39060154 39058716 39053617 
147 39130247 38921750 39059665 39068755 39055981 39066414 39074076 39055628 39049524 39060899 39061821 39058363 39056831 39057570 39063310 39065307 39053017 39049295 39057049 39061505 39062182 39064543 39059284 39047721 39054294 39061006 39048937 39064641 39064295 39064633 39066999 39051634 
148 39128713 38939013 39064535 39053987 39055152 39060791 39053711 39061515 39064099 39065595 39053617 39069549 39061654 39063715 39069631 39054731 39055249 39070674 39065130 39054451 39063576 39053374 39056901 39063890 39067908 39057539 39057957 39059815 39053119 39054276 39050777 39047246 
149 39139890 38926722 39062157 39056684 39070632 39071763 39066738 39060831 39070006 39060793 39064252 39066239 39065201 39066538 39057037 39053130 39065320 39065638 39071150 39055984 39061733 39064384 39058355 39060564 39066933 39047324 39071305 39065188 39057915 39065398 39072887 39055740 
150 39128456 38931700 39055793 39065237 39062445 39066202 39070890 39058174 39045283 39067472 39069282 39064665 39056985 39054709 39069261 39045948 39065467 39067653 39053871 39063680 39061840 39057853 39049839 39054595 39056269 39055736 39065912 39058530 39058152 39052516 39053814 39054850 
151 39127869 38932920 39067697 39070930 39059627 39067702 39059411 39069830 39058838 39069215 39067282 39053868 39079511 39055411 39050438 39050532 39053530 39060153 39063374 39058647 39062234 39064032 39064071 39069678 39070047 39061501 39068737 39060592 39056078 39063984 39065749 39061605 
152 39126663 38918613 39067943 39063457 39060229 39056586 39055610 39069065 39068873 39060933 39056279 39064414 39051212 39050848 39065366 39058069 39058803 39065577 39069473 39071950 39063651 39060918 39059086 39064636 39054622 39067630 39068210 39065696 39064878 39059385 39064467 39059388 
153 39128816 38936733 39058624 39067375 39064184 39065664 39064337 39060150 39058044 39064931 39068534 39071827 39055239 39058676 39055871 39056440 39062100 39074326 39060309 39061474 39065545 39063733 39063073 39059246 39049008 39058037 39063770 39044529 39058348 39060130 39062582 39065574 
154 39128850 38938832 39071356 39064393 39064403 39076770 39070588 39058793 39055978 39056656 39060586 39069488 39055164 39065043 39057033 39054831 39055216 39067157 39057611 39061134 39056858 39067672 39061984 39076375 39075851 39056457 39059153 39067003 39060845 39060034 39061919 39055388 
155 39136860 38929130 39074735 39065140 39062358 39060780 39069690 39065582 39067134 39067923 39064595 39062160 39059158 39062978 39052284 39062044 39055401 39065200 39051406 39053546 39059881 39057472 39065841 39054616 39060507 39066989 39066925 39064753 39056651 39057783 39060093 39057290 
156 39127903 38935689 39068354 39059665 39058917 39058740 39061902 39056443 39073239 39073895 39071061 39058268 39058137 39067360 39063650 39058675 39068082 39061389 39061655 39069697 39069417 39053027 39058889 39077879 39053846 39062753 39066303 39062688 39063577 39068099 39059880 39059871 
157 39137536 38931159 39058060 39060565 39078709 39073295 39061915 39064688 39051896 39059968 39058431 39066765 39058218 39056102 39073590 39056816 39054428 39077641 39066037 39077925 39068335 39078944 39067041 39051027 39064335 39064659 39066150 39064651 39072740 39056154 39081277 39065341 
158 39119258 38945715 39064584 39056217 39063162 39057999 39055429 39069405 39064733 39060536 39070686 39063728 39059672 39052047 39064894 39046691 39068259 39062374 39065198 39071066 39058016 39060488 39068815 39063048 39058423 39071709 39058699 39053472 39063626 39064039 39056418 39064623 
159 39126499 38930043 39058784 39067587 39070101 39063733 39066834 39065777 39068122 39074475 39069076 39076860 39059481 39068202 39063113 39063226 39067902 39069278 39070522 39061120 39063850 39067011 39063470 39069635 39062386 39073388 39059294 39070791 39065984 39051219 39062156 39060340 
160 39139516 38945983 39063175 39072286 39067213 39058072 39063112 39048827 39069989 39059373 39063468 39066838 39058099 39062873 39068995 39060114 39066216 39064115 39064461 39061275 39069114 39057884 39049101 39065162 39059464 39064303 39060119 39064079 39060993 39064404 39062483 39060361 
161 39111073 38947639 39068862 39071972 39063499 39076867 39069769 39070266 39062200 39069247 39057670 39071891 39071237 39059426 39065486 39060305 39076473 39059835 39073730 39069065 39060946 39064287 39064164 39059136 39061079 39061521 39060891 39069322 39048955 39062161 39067038 39057280 
162 39136131 38938237 39057805 39061021 39078013 39068123 39058011 39062258 39058067 39076396 39068065 39068384 39058822 39068473 39056362 39061062 39059149 39070974 39066221 39078853 39052676 39068080 39065002 39068150 39071879 39065227 39057242 39079212 39060772 39069861 39058325 39059234 
163 39146468 38942508 39075046 39062603 39073359 39055624 39067901 39066210 39077468 39069575 39068774 39063376 39062037 39059723 39064950 39050910 39070344 39067053 39068503 39056906 39063905 39061804 39070524 39057918 39077878 39077089 39058941 39058982 39061348 39077105 39076513 39054070 
164 39134973 38945934 39076957 39071351 39081535 39071461 39067579 39065906 39065926 39075723 39070401 39062420 39071049 39065040 39063484 39060022 39075402 39075780 39064483 39059115 39075880 39061503 39057388 39080139 39069948 39072010 39064175 39073094 39064663 39067722 39052576 39060105 
165 39127951 38943698 39074709 39071670 39065679 39076870 39067487 39071788 39063214 39061173 39059359 39064017 39064919 39068320 39057775 39071441 39062767 39067519 39065416 39066622 39064827 39065125 39070445 39068780 39066609 39071813 39070156 39079215 39051137 39063455 39067599 39059844 
166 39116815 38950119 39077471 39075349 39066692 39072627 39058401 39083074 39067421 39081205 39064852 39063754 39066945 39072331 39067909 39052821 39080546 39061912 39059919 39074670 39075604 39062916 39056589 39076761 39072396 39066345 39057999 39077479 39061916 39066618 39051372 39055686 
167 39122922 38951474 39072103 39062682 39067762 39060721 39074186 39066750 39064255 39060230 39069912 39066180 39073254 39073159 39068689 39067441 39074757 39061653 39075869 39067505 39076482 39063474 39073434 39066306 39072681 39073450 39076052 39066105 39079347 39066967 39070354 39068920 
168 39128573 38946351 39070100 39060373 39067829 39064361 39068890 39071026 39064010 39064797 39060333 39072995 39072401 39066161 39078251 39070397 39069566 39073661 39069404 39071425 39061985 39067079 39062578 39069439 39058827 39068754 39072511 39068307 39058404 39089895 39065492 39063656 
169 39130562 38944805 39074657 39072926 39068768 39080370 39079945 39073913 39070216 39075389 39074169 39071607 39074955 39069593 39064970 39049631 39069202 39069157 39071501 39069125 39067248 39068698 39073770 39080276 39068969 39073124 39066313 39066313 39078995 39057072 39059597 39054849 
170 39117639 38939681 39077475 39063852 39070335 39076858 39074498 39074834 39062371 39066162 39082823 39068211 39078324 39082981 39072452 39060820 39066144 39069825 39062657 39072960 39073605 39074390 39079818 39072490 39080343 39060749 39075775 39074542 39072962 39067495 39065399 39073896 
171 39130673 38949875 39077429 39087353 39073014 39078098 39079157 39083223 39071201 39059435 39072636 39057433 39067413 39066433 39073551 39066163 39062232 39072285 39065251 39070842 39079680 39072616 39070863 39066592 39059891 39066532 39069631 39077423 39066649 39056338 39078526 39063684 
172 39129267 39103176 39074586 39063611 39069599 39072966 39078273 39066135 39067733 39078176 39065664 39067195 39070288 39074706 39069279 39053341 39070697 39058209 39072628 39058159 39068216 39068357 39070948 39060816 39063687 39074051 39067602 39076948 39073289 39068255 39068521 39069030 
173 39123404 38947069 39074016 39083373 39060186 39058663 39067471 39077328 39068239 39079485 39081011 39075635 39078187 39058729 39067875 39064250 39078973 39068228 39074034 39079374 39064941 39069136 39074437 39062663 39084376 39078403 39069263 39059161 39068810 39068639 39070850 39070979 
174 39121818 38944457 39065702 39077387 39062455 39073801 39069209 39072766 39066848 39073525 39061583 39075155 39071585 39072328 39071260 39060801 39068953 39074901 39081316 39064686 39075597 39073703 39078981 39069150 39064979 39070534 39079960 39060544 39084508 39063596 39063985 39064583 
175 39127138 38937737 39078743 39077995 39080333 39083172 39072735 39058344 39080337 39068847 39068936 39068348 39072998 39065857 39078006 39075826 39070600 39078317 39081296 39076900 39080310 39065705 39077882 39068568 39061692 39072252 39069520 39070305 39075430 39079854 39076390 39063378 
176 39136452 38955753 39073139 39086788 39071854 39079694 39074448 39073400 39085332 39083114 39073701 39066645 39074057 39065608 39076866 39072092 39065662 39067389 39072885 39064782 39080238 39067733 39075018 39067643 39070712 39072361 39082736 39067836 39075912 39076836 39061745 39065597 
177 39096227 38968305 39079359 39071585 39074219 39072851 39074836 39078824 39077409 39076577 39080735 39073228 39069420 39073548 39065627 39061434 39067976 39074331 39058878 39072679 39073604 39074091 39084001 39062394 39075922 39071806 39079415 39078592 39073198 39065059 39075489 39067945 
178 39122282 38938423 39054686 39073680 39067448 39073299 39084585 39066353 39064704 39070194 39080452 39065640 39083232 39077584 39073210 39071207 39071554 39078047 39071509 39068228 39073278 39075034 39081026 39077055 39059684 39070311 39061834 39078964 39075708 39067938 39055386 39066689 
179 39114953 38943790 39060235 39069642 39078603 39074446 39072564 39075595 39083048 39076948 39078872 39071147 39073950 39072822 39069768 39073512 39069607 39074795 39075601 39078727 39079834 39069598 39044738 39080767 39072171 39064701 39078643 39088126 39078936 39076132 39076826 39072861 
180 39125699 38947881 39077291 39071656 39081691 39074140 39077788 39069490 39076678 39074357 39073100 39068708 39085363 39073834 39075341 39062212 39071376 39082637 39079679 39066840 39071365 39069896 39066240 39070175 39071028 39064039 39072480 39083787 39069261 39074547 39062581 39078063 
181 39122610 38965805 39074424 39072288 39076977 39075632 39073254 39072112 39081172 39075096 39069893 39067395 39077080 39074893 39074501 39064737 39073057 39059258 39066524 39064731 39069765 39064307 39072847 39068532 39090488 39060037 39074765 39077624 39074060 39072274 39090751 39060331 
182 39118328 38947481 39081129 39085976 39082667 39077096 39072820 39084477 39072268 39080630 39069857 39074982 39084405 39086971 39098192 39066395 39077622 39077656 39064026 39074480 39078722 39074234 39077452 39070101 39063313 39074992 39063377 39083077 39063793 39074663 39078403 39074281 
183 39122271 38953415 39081103 39067438 39080796 39068324 39073237 39079890 39080430 39079315 39078494 39075393 39064125 39075761 39082881 39064760 39070630 39080514 39066165 39064684 39073178 39071381 39074304 39074947 39081805 39081414 39052642 39082989 39091705 39081943 39074742 39066271 
184 39120599 38942594 39080021 39071608 39087927 39075344 39079977 39072175 39072424 39072201 39076736 39074779 39083847 39082008 39088293 39071988 39075552 39070341 39077571 39072969 39080900 39069183 39075268 39082005 39064476 39079044 39071216 39067290 39078029 39074337 39068732 39076749 
185 39109296 38964678 39072698 39085461 39088700 39082638 39081038 39075390 39067753 39081195 39078025 39072542 39085984 39085149 39070699 39070309 39079905 39078627 39076950 39078460 39063694 39084226 39076631 39073557 39073246 39070524 39076854 39075142 39074343 39077828 39087818 39066685 
186 39123964 38953354 39060810 39082466 39076811 39088917 39078842 39078034 39076856 39084650 39074590 39080956 39086699 39074253 39088769 39072197 39074487 39077866 39073952 39075924 39071909 39076342 39079787 39071439 39075049 39084387 39085242 39079062 39074933 39081385 39086669 39073397 
187 39108515 38949179 39084312 39071876 39079604 39086532 39078074 39084217 39078997 39079282 39085044 39089908 39067827 39076739 39078121 39067326 39075283 39085988 39088084 39069144 39074644 39075834 39080794 39071447 39068299 39089727 39077015 39077552 39070850 39067761 39072855 39071379 
188 39125971 38953021 39083080 39077556 39075231 39086888 39070492 39086079 39066391 39084394 39079714 39074773 39082838 39076542 39083711 39068433 39070342 39088282 39064928 39077095 39076518 39063814 39069517 39083624 39077519 39073204 39076659 39079387 39072673 39076913 39069982 39065137 
189 39122546 38952589 39077105 39079157 39088151 39078405 39084297 39090896 39074826 39077087 39075523 39085406 39080003 39076385 39084690 39064639 39074420 39073987 39073842 39080864 39074790 39075421 39069582 39077975 39083029 39076824 39072681 39092460 39075739 39066739 39076889 39063097 
190 39112961 38973968 39078515 39088180 39083680 39072179 39092049 39081118 39082052 39075310 39073585 39066783 39066017 39080508 39063773 39067263 39070337 39072002 39071601 39088355 39067656 39087241 39076076 39085369 39078651 39078141 39084842 39072657 39079932 39083989 39083908 39084272 
191 39110576 38948445 39074669 39084768 39075648 39077674 39078474 39078364 39072593 39090571 39078258 39086535 39084405 39070925 39072725 39071536 39075416 39087545 39069049 39090706 39075004 39082225 39077431 39075581 39090565 39069571 39071750 39082847 39087331 39073649 39077102 39073147 
192 39133919 38953205 39078709 39077512 39085702 39069450 39086268 39086861 39083948 39087328 39088263 39085876 39084464 39073242 39082892 39080306 39084998 39073066 39078729 39077082 39072933 39075373 39079473 39069345 39087960 39074772 39080509 39083936 39086194 39078152 39075657 39076824 
193 39091828 38964282 39080160 39085358 39078771 39097498 39081661 39094148 39093396 39085082 39074211 39082076 39082208 39081822 39078182 39058666 39072654 39085438 39092205 39079829 39080701 39073355 39074898 39079630 39080110 39087132 39066744 39075900 39073111 39074480 39089003 39072707 
194 39106612 38952273 39073641 39078799 39082485 39092529 39077340 39087456 39075127 39071418 39077613 39091345 39086142 39073514 39088469 39074839 39082169 39078373 39073148 39072995 39093050 39090879 39066201 39072319 39083911 39084562 39080245 39072136 39076086 39078313 39073247 39085535 
195 39120483 38966112 39080234 39083915 39079568 39077646 39081921 39081488 39083111 39085298 39081520 39075483 39076183 39087637 39075830 39078204 39076448 39088461 39084119 39079214 39087654 39081465 39081312 39075695 39086791 39080212 39082388 39082072 39084409 39078680 39088189 39068950 
196 39112423 38964619 39081746 39082527 39099923 39077629 39083599 39077559 39093943 39076496 39091022 39078646 39071560 39082549 39080463 39077178 39089674 39091943 39080589 39087596 39085226 39076141 39079445 39079320 39074346 39087513 39088086 39085241 39079365 39072529 39070623 39078317 
197 39106955 38967724 39080796 39085761 39089310 39077076 39083003 39084475 39090018 39095175 39075720 39080318 39076605 39099530 39087023 39082488 39077424 39083922 39083076 39088472 39086157 39075762 39072052 39084474 39077860 39072177 39076000 39081472 39081633 39078432 39090585 39071838 
198 39107422 38961559 39091522 39084109 39098350 39088704 39092444 39089181 39094661 39079885 39094967 39101296 39074824 39081829 39080222 39084209 39087922 39095709 39083494 39089121 39089360 39093488 39089552 39080284 39073552 39089844 39090009 39091354 39079421 39071428 39083580 39088738 
199 39109359 38961271 39082197 39092169 39087103 39092753 39073155 39090649 39083657 39089084 39084463 39087362 39080364 39084263 39088129 39089830 39090403 39090429 39087518 39075195 39076192 39090422 39079855 39078198 39106742 39089165 39084211 39085888 39085456 39082849 39081872 39072054 
200 39100161 38952501 39086024 39085999 39081473 39092123 39092032 39079934 39090392 39088609 39076538 39087941 39074645 39077306 39083393 39073346 39086198 39091999 39071596 39093153 39074046 39083039 39084358 39074976 39085024 39086174 39081426 39086701 39086597 39088673 39085594 39075068 
201 39113284 38968378 39093669 39093162 39085588 39087385 39081400 39101458 39089785 39078974 39089811 39086939 39096413 39084515 39096972 39078206 39073220 39079921 39088255 39087890 39079618 39083015 39088282 39082428 39079749 39098113 39084896 39083246 39077367 39085161 39095771 39058647 
202 39098601 38950431 39091652 39085027 39080909 39092211 39077045 39081349 39083783 39093597 39085861 39088936 39081372 39084528 39087884 39075695 39095284 39094307 39092772 39083058 39083066 39090304 39087866 39093282 39081313 39077432 39088559 39090975 39079616 39091483 39070979 39077374 
203 39104770 38959917 39087640 39083147 39082936 39089286 39098131 39095611 39083210 39087109 39082043 39095653 39092640 39088441 39086623 39086645 39090419 39080376 39092315 39079883 39088947 39089323 39104698 39088256 39092026 39089192 39078470 39068846 39079183 39097346 39093416 39072143 
204 39105193 38975397 39098224 39079763 39093371 39085535 39096579 39083695 39085728 39092627 39084237 39101374 39083655 39089988 39083089 39087179 39097074 39090814 39090007 39089568 39080499 39096875 39095989 39087805 39087002 39080027 39092285 39082555 39083577 39087285 39092216 39079303 
205 39089286 38966200 39086783 39089605 39084009 39087942 39094843 39100055 39094321 39089148 39095188 39095609 39085292 39093397 39081406 39086215 39072049 39080376 39080978 39089718 39087085 39093710 39095240 39084182 39092065 39099275 39085106 39078226 39079636 39088182 39084826 39088916 
206 39099449 38971442 39107503 39086045 39093776 39083298 39091497 39097894 39094104 39096821 39075203 39089997 39094603 39087332 39088552 39082829 39085560 39091440 39082375 39080910 39078614 39097274 39089449 39091545 39073427 39082450 39089539 39081769 39084026 39083622 39071914 39088581 
207 39094659 38957691 39088601 39084151 39093106 39093268 39087239 39095192 39080486 39087262 39094583 39084123 39093735 39093561 39082441 39089049 39098944 39081427 39079607 39094886 39088238 39094832 39088555 39087841 39087824 39090568 39095118 39080524 39080263 39089568 39104476 39071671 
208 39103767 38980984 39084130 39088723 39078824 39091116 39086424 39088189 39097685 39081769 39097197 39083981 39092342 39087263 39091347 39077329 39095005 39078867 39092697 39090332 39080319 39087055 39078052 39093046 39084728 39077756 39084580 39096214 39091048 39078191 39069177 39083254 
209 39070068 38974101 39097718 39092289 39085135 39101922 39101324 39086790 39091637 39090588 39097128 39100316 39086573 39094973 39095676 39092788 39105347 39095956 39095463 39090870 39099340 39080860 39092055 39085698 39088700 39090182 39075951 39088852 39084330 39087766 39093147 39085201 
210 39086018 38955645 39093274 39097739 39087201 39094172 39098925 39094569 39103187 39097150 39086160 39085738 39100684 39091060 39092829 39086407 39093113 39085600 39082867 39087770 39086363 39100858 39085462 39097418 39081872 39093674 39095131 39086896 39084362 39094579 39087050 39075195 
