n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39037702 38902833 39053530 39039898 39040926 39047152 39046374 39045720 39044038 39038890 39059666 39039921 39050273 39046953 39045987 39040666 39045930 39055167 39046499 39035018 39040790 39047920 39046902 39046260 39045699 39046609 39045763 39045271 39045948 39050371 39052222 39043322 
106 39036356 38905108 39039827 39060134 39055544 39042801 39049474 39053597 39046976 39049593 39036905 39048682 39045413 39063691 39039313 39032908 39051435 39055245 39053787 39055058 39039065 39042631 39054855 39049301 39056812 39042681 39046063 39041686 39038241 39051388 39046634 39045623 
107 39033223 38901177 39046400 39037392 39050561 39048653 39044173 39057620 39042255 39045419 39047681 39042620 39039645 39059666 39054544 39043529 39051507 39043936 39054106 39061414 39048252 39044268 39053715 39050203 39047133 39049530 39042420 39040849 39041783 39042744 39057497 39038166 
108 39041431 38905727 39040794 39056300 39046233 39037425 39045340 39049407 39032252 39044957 39040839 39054511 39044838 39046584 39038865 39040225 39043386 39051286 39040973 39043290 39054794 39053151 39048488 39044635 39051078 39048462 39043071 39033897 39052472 39048189 39043638 39040947 
109 39055837 38900938 39046681 39043362 39052666 39054472 39050903 39051010 39045465 39043653 39052121 39055379 39042551 39055027 39049383 39026996 39048251 39039548 39056083 39051778 39042376 39046587 39038720 39050470 39042290 39043401 39038199 39047634 39044042 39043217 39058334 39050170 
110 39049145 38895707 39051069 39045013 39041229 39047712 39041630 39045836 39056659 39048875 39046836 39046805 39055743 39050990 39050141 39041733 39059284 39042823 39052398 39043856 39047036 39049297 39044585 39041897 39053831 39055402 39048409 39045024 39049486 39051301 39032853 39043041 
111 39059029 38909806 39041587 39052656 39046304 39036840 39044594 39045995 39058246 39040522 39045809 39048012 39048187 39052649 39052919 39031334 39048275 39036170 39042388 39058084 39047647 39040853 39062151 39049296 39055309 39051567 39047916 39049566 39043169 39041414 39053711 39036429 
112 39055990 38899851 39048557 39054181 39054391 39048540 39051593 39034629 39055702 39050217 39049555 39046368 39036865 39037538 39046035 39033339 39044802 39047964 39048828 39054176 39033954 39050927 39055622 39045985 39053385 39057188 39051480 39045407 39058162 39046854 39028890 39049847 
113 39060800 38910864 39041641 39047400 39043305 39043085 39051055 39043396 39048483 39042997 39040011 39046724 39049181 39049551 39048111 39050643 39046192 39032872 39038142 39046334 39052531 39038544 39037318 39057796 39056967 39045560 39044915 39048183 39051729 39044751 39063069 39033416 
114 39055301 38903802 39052312 39046019 39053584 39044554 39050464 39050577 39056355 39051864 39060584 39061140 39041628 39036703 39049000 39038236 39036067 39043104 39034856 39036987 39049257 39056578 39045125 39046750 39041580 39037550 39046428 39047960 39027057 39050234 39029450 39055337 
115 39034636 38900664 39048535 39046695 39055128 39045766 39059795 39055155 39053890 39043774 39061012 39057920 39053553 39054789 39041012 39046541 39041588 39027628 39041398 39059035 39040352 39047630 39053969 39055618 39038784 39047694 39055246 39051323 39039953 39056438 39056361 39042185 
116 39048585 38899791 39058028 39046577 39045119 39044277 39051156 39055604 39054861 39043308 39052926 39043390 39053640 39048836 39043648 39043218 39043427 39055309 39052036 39047170 39041768 39043958 39047252 39042763 39050794 39058945 39048324 39043203 39050398 39055879 39036387 39044191 
117 39060645 38902932 39054818 39042605 39067738 39029601 39049839 39048896 39054593 39048528 39049990 39056977 39054411 39047250 39044807 39041800 39045076 39046520 39048419 39053240 39049400 39059465 39040551 39044889 39044180 39038877 39053733 39056672 39043402 39036608 39062901 39046178 
118 39055260 38892718 39032603 39064731 39043231 39067016 39047134 39047017 39047380 39047940 39058105 39058528 39049197 39063243 39050302 39041057 39048913 39051807 39049832 39048357 39056446 39051675 39028669 39054634 39051447 39039298 39045929 39048235 39049930 39046500 39040771 39048641 
119 39060606 38890165 39053272 39057515 39046482 39037832 39056898 39055511 39053475 39047996 39047726 39038799 39053666 39049637 39052742 39034828 39041668 39045994 39045521 39058169 39053259 39052073 39046032 39047987 39055489 39052247 39052449 39049617 39052275 39044901 39053347 39035504 
120 39055088 38900439 39044046 39034937 39064722 39047472 39046005 39057956 39047605 39058758 39048171 39042132 39049457 39054392 39056196 39040656 39053612 39043189 39050998 39045002 39054922 39052872 39046940 39049624 39055124 39050134 39050880 39059124 39049783 39034780 39044989 39042495 
121 39064553 38900921 39042513 39048698 39049446 39063674 39052589 39044953 39039025 39058642 39045195 39042740 39049397 39047991 39048783 39039944 39046538 39049531 39049198 39050458 39048802 39047782 39056688 39051276 39048757 39042816 39057771 39056698 39049454 39046493 39057783 39039435 
122 39055831 38894118 39052807 39046878 39052936 39052988 39055003 39052561 39055553 39051672 39043074 39059867 39052293 39051605 39053428 39048710 39045794 39047807 39052010 39053534 39052292 39050350 39056440 39054774 39046123 39049172 39049021 39042649 39052559 39048006 39048737 39034833 
123 39050791 38900955 39054481 39051566 39046538 39050386 39045025 39049532 39055458 39046836 39065380 39058583 39044570 39053352 39050314 39053264 39054642 39046029 39051055 39051305 39054086 39050250 39051571 39055664 39050848 39047126 39063303 39044925 39048571 39051869 39057715 39034709 
124 39062074 38898773 39055888 39053670 39048615 39051194 39053887 39044582 39048932 39045777 39047385 39046930 39050705 39061696 39055598 39048541 39053584 39049660 39059711 39044152 39058502 39064474 39052451 39047493 39050938 39044218 39044519 39059115 39046566 39048825 39049314 39052822 
125 39064341 38914677 39056103 39051120 39054616 39049800 39045763 39050414 39049883 39063457 39048056 39038642 39055460 39061336 39048754 39042166 39046541 39059622 39062551 39045572 39059336 39056922 39048994 39048238 39051764 39056909 39045768 39062129 39055585 39049235 39064233 39048042 
126 39058322 38918584 39058349 39054834 39054408 39046182 39059812 39055548 39050395 39057873 39051785 39057656 39049812 39054017 39055453 39048045 39052955 39058517 39049228 39047364 39049371 39055191 39060288 39051175 39061621 39044483 39051945 39052610 39063307 39050692 39053620 39050557 
127 39035477 38890812 39048138 39052138 39061319 39045920 39047311 39054925 39046560 39051051 39047992 39047418 39050896 39042185 39050486 39044758 39057705 39048251 39048835 39066950 39056864 39057496 39056554 39064527 39055054 39055250 39056357 39047814 39045772 39061585 39065477 39044764 
128 39041771 38903236 39060467 39056710 39046601 39051508 39058745 39057959 39065476 39067440 39069848 39048107 39061238 39055259 39076377 39058242 39061810 39060985 39053812 39050686 39053522 39043565 39049660 39058262 39063652 39051502 39053290 39050838 39054619 39058461 39056084 39049627 
129 38804704 38782451 39051182 39052311 39058453 39064531 39063112 39039340 39059931 39048671 39062080 39051657 39053434 39052372 39055448 39042367 39058589 39055997 39050401 39063555 39050004 39055548 39058082 39046575 39048734 39052243 39057795 39048469 39052464 39047477 39054523 39054542 
130 39124247 38909856 39049696 39054396 39050251 39057163 39056722 39058952 39033570 39057190 39058763 39069050 39050216 39051105 39043476 39049493 39059045 39063442 39053504 39057849 39055854 39059649 39057760 39054045 39044761 39055546 39063449 39058146 39052969 39055462 39041598 39049960 
131 39123511 38898156 39207207 39055722 39054170 39052907 39050952 39055941 39054390 39047269 39049856 39074008 39053820 39055302 39053158 39047665 39058333 39052083 39050650 39051162 39054445 39056869 39056276 39056672 39045683 39053882 39054524 39052407 39054290 39058671 39055892 39050040 
132 39125188 38906161 39063317 39052617 39052945 39051760 39052611 39050045 39062736 39053714 39054208 39059736 39057755 39054642 39059105 39046650 39061416 39051550 39053816 39048016 39049134 39065368 39050519 39066244 39066237 39045286 39052903 39056617 39059084 39064673 39041932 39058981 
133 39122159 38906577 39062004 39055540 39057980 39066957 39048097 39052445 39045919 39057110 39044421 39072407 39055674 39061958 39058040 39035517 39054965 39059887 39056352 39040208 39051513 39056238 39046864 39064251 39068172 39058626 39059718 39056252 39040811 39059489 39059600 39035363 
134 39118342 38914122 39059138 39062912 39060370 39053909 39062097 39059378 39061460 39063830 39059832 39051442 39052602 39057696 39049763 39051678 39064256 39052634 39049918 39058023 39057466 39051157 39064749 39053159 39059695 39050286 39050851 39045718 39045915 39048607 39053328 39057903 
135 39109707 38912310 39058084 39059374 39052945 39057264 39055173 39066583 39060271 39053083 39063881 39050414 39066652 39047387 39051223 39042485 39058160 39044752 39048420 39054260 39064365 39061206 39051776 39048285 39049842 39058769 39061011 39049366 39052395 39046879 39062469 39038269 
136 39112758 38912639 39067992 39049490 39044793 39059128 39051054 39046287 39038000 39055970 39053983 39058068 39056620 39044623 39048745 39058058 39055859 39050017 39058650 39051562 39055821 39047637 39063674 39058084 39056391 39048150 39051727 39049576 39066333 39053969 39056944 39045089 
137 39118856 38918950 39066210 39058810 39054110 39069611 39064686 39053858 39064070 39055893 39046016 39049087 39050774 39055111 39048384 39054792 39057114 39058262 39049882 39053042 39049354 39053185 39048920 39057240 39049678 39053872 39050622 39054002 39063591 39058813 39071013 39044550 
138 39137950 38909204 39051337 39046963 39050444 39047709 39062129 39067807 39064544 39064064 39059473 39053213 39060411 39062097 39061746 39058292 39060736 39053243 39050333 39052713 39054825 39061891 39046550 39062364 39059874 39058827 39050776 39053588 39064316 39050880 39043405 39047154 
139 39117710 38915856 39050342 39058850 39061042 39057870 39063085 39059476 39053918 39053151 39055187 39059708 39054404 39052209 39058431 39068030 39062377 39065515 39040223 39068791 39051221 39055802 39063569 39057878 39050626 39064342 39064388 39059411 39040341 39074255 39054832 39046010 
140 39128366 38923809 39063592 39058305 39055565 39061668 39064699 39051837 39059911 39060159 39062340 39060019 39058281 39050662 39062474 39045916 39064311 39065749 39055836 39048456 39060637 39065642 39060865 39059024 39063757 39053248 39063021 39057631 39051407 39065943 39051165 39045122 
141 39126926 38930244 39069138 39059819 39061662 39062091 39065497 39066597 39067820 39058322 39063040 39062144 39051907 39061125 39052601 39051288 39062130 39064023 39050805 39050627 39049878 39051940 39057574 39056854 39062649 39060219 39056596 39054400 39051025 39061237 39073092 39050544 
142 39130278 38904985 39056070 39047022 39054113 39051288 39059611 39060961 39056256 39068192 39056426 39057105 39050827 39058262 39069529 39054637 39057837 39056328 39048786 39061664 39063128 39050963 39059742 39055053 39053191 39063127 39052667 39050782 39058327 39060676 39044832 39051290 
143 39120945 38929262 39063638 39057166 39057913 39061913 39063936 39064731 39071940 39061590 39058481 39073017 39067149 39054748 39052840 39059251 39065684 39069645 39061487 39063502 39055152 39061696 39065636 39052077 39051713 39047276 39062198 39057984 39055826 39056051 39067590 39043905 
144 39143226 38926660 39072898 39065100 39055254 39052155 39053698 39053863 39056944 39052470 39062681 39058080 39058045 39058823 39053387 39047487 39067269 39054557 39058314 39068636 39062194 39063228 39059310 39053592 39056607 39061634 39065844 39061501 39057061 39058174 39043561 39054141 
145 39114693 38925125 39061248 39057967 39059608 39059886 39062321 39077712 39058205 39061863 39060775 39059928 39069467 39060849 39064258 39049951 39057349 39066814 39063614 39061139 39068986 39062964 39061053 39066637 39069768 39057997 39066576 39060842 39064765 39052194 39066588 39059496 
146 39119974 38918597 39070275 39071022 39053508 39055402 39072738 39056237 39055559 39066262 39052772 39056171 39058742 39062447 39052428 39052938 39054484 39062544 39064740 39059917 39061157 39053024 39059546 39051029 39063747 39063308 39053919 39062445 39071153 39048081 39057523 39055847 
147 39123858 38912721 39059596 39060547 39060557 39060608 39072215 39050657 39047333 39061144 39052464 39062858 39062087 39058536 39059091 39061233 39053028 39061082 39053092 39067971 39065801 39062429 39052967 39049786 39053192 39060676 39052657 39054681 39068644 39063370 39076136 39044874 
148 39134863 38923946 39066262 39061277 39056779 39047325 39055187 39055157 39065613 39056979 39054113 39067710 39065677 39065243 39070108 39047480 39056762 39062286 39060801 39061578 39071852 39059731 39053425 39059694 39062975 39060477 39056873 39061925 39060640 39057646 39055538 39057008 
149 39133489 38923421 39059114 39047662 39067614 39067167 39068363 39053149 39067144 39070869 39071773 39065985 39051885 39073353 39059127 39057695 39074539 39067273 39069819 39062390 39057000 39050072 39050327 39062859 39073045 39055068 39068637 39061253 39057116 39063643 39065774 39050326 
150 39128635 38932798 39062496 39059695 39066705 39063922 39066865 39057457 39055112 39060835 39068884 39069346 39064178 39048132 39066213 39055962 39054716 39065857 39044730 39052740 39060413 39054229 39059592 39059303 39052517 39052506 39059334 39058235 39061739 39057570 39045348 39067393 
151 39132100 38927573 39066878 39060885 39063824 39071306 39057286 39063864 39067158 39067012 39049725 39063237 39074920 39074215 39055713 39051452 39057856 39055236 39064629 39056241 39060026 39068589 39066975 39068355 39059723 39058480 39066321 39059581 39051144 39057524 39076817 39058249 
152 39129523 38920495 39066591 39063206 39062108 39057012 39059180 39068686 39065075 39060967 39058919 39066561 39055331 39052783 39060151 39056040 39065375 39064456 39065405 39070341 39065374 39066599 39054990 39054247 39058022 39071007 39058422 39055948 39064750 39070499 39056210 39068756 
153 39123717 38945167 39068248 39060426 39070091 39063912 39070251 39064970 39059359 39059351 39067281 39071586 39055318 39059840 39057307 39058597 39064603 39069926 39061901 39058845 39059053 39052824 39062097 39062663 39047236 39062991 39059794 39050691 39057253 39053228 39075373 39062925 
154 39128779 38942579 39063676 39065874 39066075 39080255 39065719 39055129 39062365 39065203 39066342 39072126 39067660 39062610 39058678 39049996 39052034 39071387 39054047 39066708 39054741 39066330 39058314 39067510 39077436 39067443 39064487 39056293 39057711 39064434 39058013 39061805 
155 39136959 38937865 39070878 39069112 39067533 39073682 39066597 39065598 39069388 39065741 39076404 39070618 39054551 39068290 39065144 39057241 39064355 39066578 39055325 39055400 39069386 39062842 39073155 39049950 39060694 39064983 39068373 39057959 39054680 39060579 39068036 39056430 
156 39131617 38937026 39065732 39067733 39050847 39060125 39066946 39053914 39073682 39071536 39060293 39067415 39064356 39070016 39070466 39062946 39067873 39057348 39067089 39067813 39067606 39054226 39067348 39071488 39063383 39071724 39067655 39058752 39055330 39065825 39056426 39052496 
157 39141566 38929690 39068180 39061312 39078073 39077998 39067745 39064968 39060564 39059442 39065687 39062710 39059058 39060817 39074416 39058935 39053333 39074112 39066712 39069471 39074227 39075880 39067064 39052485 39065108 39071758 39062353 39063635 39066412 39057353 39074672 39061548 
158 39121375 38937528 39060566 39066798 39067710 39055714 39056724 39069195 39066988 39059439 39075288 39058758 39066763 39051498 39063592 39050068 39065920 39063470 39059817 39074420 39072824 39063384 39071964 39060192 39061998 39065209 39060092 39057664 39054269 39061953 39046628 39067830 
159 39123651 38945423 39063007 39077948 39058477 39056277 39059380 39059601 39067661 39076952 39066031 39067953 39049178 39070350 39062756 39058685 39064576 39074706 39069774 39059664 39065432 39058885 39062997 39073116 39054707 39065090 39057030 39073784 39050253 39055669 39063589 39065381 
160 39136007 38942154 39061068 39058852 39062299 39058080 39072503 39071237 39065977 39064907 39065194 39070374 39067619 39065222 39070495 39061771 39072594 39059916 39059118 39069137 39069815 39056895 39053742 39059984 39057997 39059948 39055893 39063715 39070737 39069530 39060949 39053832 
161 39118980 38944825 39064424 39059887 39055065 39061860 39068137 39062896 39062735 39067527 39051190 39075908 39072814 39056882 39066875 39072037 39073022 39057733 39066996 39066880 39054062 39061859 39072663 39063597 39063901 39061901 39059146 39073535 39050932 39058098 39072128 39061096 
162 39137895 38939918 39058997 39065346 39068896 39065307 39055903 39059318 39058903 39067641 39059943 39062822 39057382 39062590 39057013 39063299 39055851 39069208 39064949 39085412 39064597 39074425 39061576 39064729 39056230 39071406 39064038 39078245 39074796 39065794 39058253 39063589 
163 39149734 38939198 39068457 39078669 39078093 39057679 39066338 39069958 39070119 39063375 39060001 39062820 39069877 39060311 39072334 39060668 39067147 39074311 39071998 39055983 39072586 39063078 39065260 39052937 39069439 39075444 39063621 39063280 39063509 39067371 39068314 39057144 
164 39135738 38934699 39065267 39065566 39070311 39070895 39068127 39067115 39073031 39077232 39069085 39064072 39068974 39066477 39071211 39062292 39068799 39077126 39063791 39060967 39073100 39067153 39066835 39074689 39060648 39067408 39069613 39071183 39060603 39067465 39055418 39054932 
165 39119077 38946532 39073580 39068686 39061194 39071221 39059740 39069897 39065186 39062923 39056882 39066313 39074710 39065751 39056683 39069055 39061454 39068967 39061754 39073142 39067990 39070078 39066577 39076559 39066353 39070288 39072552 39073622 39053534 39073626 39066693 39064110 
166 39117725 38943351 39076280 39073161 39075443 39070447 39058895 39059172 39072736 39074858 39058384 39058757 39072872 39072000 39071175 39065444 39074656 39064417 39068848 39074962 39077177 39074783 39069284 39065004 39074476 39063495 39055956 39078402 39070075 39058952 39059627 39054898 
167 39133375 38942666 39072764 39065967 39065398 39068338 39072055 39059494 39066452 39062150 39079174 39067562 39065270 39064277 39072861 39063811 39067479 39067325 39078579 39080828 39078552 39070199 39069027 39067694 39078153 39072302 39073963 39057470 39079172 39058825 39064562 39069671 
168 39128393 38943098 39069525 39074601 39069044 39079281 39068874 39063526 39075546 39068826 39065389 39065470 39067665 39071324 39076309 39064332 39061148 39067759 39066867 39070034 39059889 39070124 39063993 39071134 39058334 39063806 39076327 39067333 39058492 39073396 39057523 39072385 
169 39127855 38944128 39068906 39070920 39070482 39086093 39077660 39073142 39060204 39071145 39076866 39067552 39077244 39068080 39072357 39054016 39070628 39069487 39081668 39075385 39079846 39069229 39070733 39073777 39074373 39073939 39066966 39066049 39078330 39069348 39067192 39054878 
170 39123655 38932678 39071105 39068189 39061441 39055878 39065731 39072379 39071340 39066938 39087154 39074184 39071951 39087218 39076174 39065292 39063213 39070358 39062295 39075848 39064613 39070259 39074504 39068824 39074174 39063518 39071377 39066444 39072378 39071008 39056228 39064838 
171 39125793 38947772 39079306 39076442 39069924 39078568 39076249 39079839 39078310 39069183 39070166 39059289 39074816 39066568 39072490 39067784 39067148 39074608 39055419 39070547 39070694 39074564 39067483 39068967 39070922 39060771 39076467 39072735 39064039 39062419 39071042 39058904 
172 39128998 39102368 39075251 39071143 39075037 39076565 39076256 39073761 39075586 39076745 39067119 39067027 39074290 39079297 39066467 39050028 39061500 39065947 39063011 39065966 39070211 39064791 39061828 39073314 39081302 39078293 39077112 39067932 39071050 39070522 39061235 39061691 
173 39125214 38944425 39072352 39074796 39061977 39067517 39072206 39068265 39061892 39077562 39079488 39082093 39080530 39063702 39081703 39065248 39076955 39076441 39071274 39072621 39066307 39055685 39071458 39074492 39069630 39073889 39072918 39068314 39069433 39071850 39074501 39063638 
174 39118493 38949387 39079063 39074706 39069195 39075203 39072764 39066672 39065000 39078344 39062236 39073303 39065546 39066462 39067547 39069024 39065555 39072790 39079096 39068392 39071559 39066674 39081631 39076431 39073192 39069521 39075193 39064099 39075855 39070371 39064180 39069558 
175 39128220 38949016 39080407 39085024 39080521 39070397 39078015 39070477 39074999 39074294 39063048 39080404 39077203 39069033 39070052 39077788 39061197 39074875 39068638 39081931 39071479 39055132 39078635 39070405 39066718 39074224 39070474 39073350 39071940 39069754 39085269 39070431 
176 39139255 38949442 39081663 39086219 39075606 39069974 39072886 39080635 39076715 39073737 39071025 39065962 39074724 39063961 39066026 39076736 39059592 39069175 39065321 39069956 39075789 39066144 39067755 39064833 39068597 39082492 39087574 39067641 39069598 39073891 39058021 39072496 
177 39104027 38970593 39067787 39071544 39070642 39076739 39064698 39070477 39076818 39079929 39077552 39066524 39071392 39081807 39071668 39067242 39065148 39072707 39063420 39066528 39075342 39074309 39083279 39066777 39077481 39076945 39085617 39074719 39068836 39061091 39074357 39057428 
178 39125722 38941608 39057072 39074065 39078029 39075554 39082567 39077346 39069940 39074551 39073709 39067443 39084297 39079336 39072134 39068489 39078000 39072940 39072750 39077172 39084741 39077514 39069138 39078627 39070493 39070283 39062906 39070016 39075358 39064048 39067668 39078497 
179 39109222 38956061 39072209 39076764 39075628 39071638 39074329 39075647 39088516 39076032 39075516 39073259 39077590 39075022 39073704 39075660 39068951 39073944 39071519 39071017 39076584 39068997 39057756 39081055 39064012 39063635 39068714 39075978 39072646 39077979 39079682 39075841 
180 39121975 38939988 39080622 39067426 39074823 39078566 39071566 39076177 39076850 39076280 39073154 39083514 39090353 39080560 39069707 39062667 39065657 39077421 39076468 39072256 39071860 39073610 39071310 39067890 39075008 39068156 39061894 39063241 39075274 39078807 39060623 39076764 
181 39117356 38962606 39079578 39068881 39071484 39079902 39076950 39076464 39077349 39082362 39063503 39068417 39074585 39083752 39077437 39065442 39067405 39069938 39066618 39077450 39075722 39073336 39072728 39066856 39084426 39068012 39072374 39077264 39071097 39075503 39078542 39059692 
182 39129002 38945877 39069515 39083532 39090037 39072727 39084470 39072674 39074849 39074304 39080297 39074232 39072088 39087102 39095744 39060356 39079273 39077717 39072244 39086648 39076490 39077937 39080848 39066459 39070651 39069171 39068113 39077547 39063213 39078120 39069441 39078401 
183 39130751 38951395 39075439 39072445 39077160 39080307 39083292 39081749 39069923 39077234 39083550 39084622 39068768 39082125 39081026 39068679 39074738 39076698 39079216 39067205 39078170 39073189 39065191 39073526 39079417 39077375 39074717 39079850 39075386 39065744 39085250 39069183 
184 39124164 38946174 39079870 39072267 39081694 39078382 39081817 39070938 39075147 39075445 39078498 39074301 39092579 39083269 39078534 39068360 39072378 39068290 39075777 39063526 39077069 39067217 39073693 39083291 39075725 39067792 39074608 39065186 39072318 39077426 39072662 39066975 
185 39118998 38965354 39077057 39075988 39076327 39083317 39081523 39078954 39067829 39070607 39075759 39073547 39092080 39073310 39066241 39076758 39065333 39088110 39069603 39072318 39070916 39085310 39070137 39081510 39075763 39071743 39072765 39074512 39069732 39069165 39079816 39067435 
186 39116723 38956263 39071284 39076756 39077314 39074842 39080326 39081967 39089886 39083688 39068200 39080713 39090410 39077384 39076147 39068835 39071199 39081132 39077596 39080339 39066159 39074264 39075752 39067733 39075146 39079073 39076904 39075278 39075837 39075794 39076878 39062095 
187 39119924 38958104 39089621 39077077 39085956 39084968 39076537 39076022 39081435 39076311 39090332 39100081 39070435 39068161 39087105 39069747 39071616 39072923 39079519 39068593 39070136 39065273 39080494 39080405 39066709 39087412 39081932 39080992 39078658 39071760 39077684 39062492 
188 39124963 38950750 39089831 39080334 39071434 39087847 39085890 39080366 39074141 39086720 39080021 39076588 39082411 39080129 39094603 39073346 39071629 39086434 39068323 39077424 39075053 39062427 39076849 39082100 39066513 39075299 39077517 39079582 39078973 39069415 39074755 39054973 
189 39118122 38956607 39087942 39086139 39081693 39094642 39082725 39092234 39074470 39071825 39076907 39077553 39082677 39073227 39079566 39065670 39079627 39078325 39072074 39083943 39079805 39084309 39071610 39073206 39081641 39081565 39074246 39088548 39080948 39074809 39086389 39077079 
190 39108938 38971691 39076042 39070343 39085743 39078997 39090592 39085021 39083840 39078316 39073197 39067875 39069207 39073785 39075340 39068152 39066990 39079592 39071117 39075766 39076747 39088697 39076609 39085205 39070026 39084411 39074939 39086167 39076484 39080660 39085923 39075921 
191 39104703 38947720 39078368 39079543 39089352 39089031 39086259 39069598 39090703 39084027 39068488 39083478 39090060 39076825 39073399 39073393 39089364 39074687 39077714 39080698 39079282 39086717 39079037 39078301 39083715 39069829 39075941 39077088 39085219 39074105 39076460 39072681 
192 39138265 38956615 39075481 39082148 39088076 39075228 39082442 39085371 39084221 39091773 39075861 39085210 39076366 39084065 39083021 39079421 39086251 39072736 39076841 39087090 39076706 39077744 39079145 39080633 39078127 39079415 39084764 39082569 39082580 39082301 39083284 39074994 
193 39092591 38967677 39091796 39076350 39081345 39088630 39076082 39085363 39094987 39086961 39077142 39079115 39079581 39089545 39084715 39073241 39073570 39086619 39090068 39074567 39077086 39086673 39065975 39082363 39068909 39079644 39069769 39074489 39075306 39082815 39093571 39075967 
194 39104310 38950697 39081435 39077573 39074515 39088402 39084953 39085831 39078820 39083997 39089147 39092249 39078144 39083811 39092135 39070656 39088829 39079966 39079045 39076549 39092399 39088902 39077689 39084884 39099138 39069791 39090004 39073933 39078890 39080324 39076554 39084292 
195 39117041 38964055 39072829 39078327 39080453 39077502 39075852 39083160 39077998 39087191 39083273 39086162 39072817 39094262 39077211 39069831 39078989 39081164 39084980 39076872 39087478 39077826 39078706 39072363 39087977 39078226 39082749 39086731 39081351 39071966 39081511 39074591 
196 39104630 38973255 39083479 39080033 39086409 39076935 39082540 39083601 39091599 39088484 39094149 39073334 39073001 39086736 39075325 39078602 39079084 39081267 39080256 39087382 39083882 39083100 39081101 39085864 39084642 39073666 39076836 39079900 39080243 39072596 39070499 39076777 
197 39103809 38967516 39079883 39089992 39093210 39078021 39066243 39081966 39087917 39094399 39089963 39079967 39085560 39097432 39089968 39083738 39084899 39087770 39086959 39090139 39082831 39078183 39076231 39082076 39083030 39074625 39076014 39081242 39081778 39080791 39088786 39071775 
198 39106167 38965288 39092097 39073044 39099469 39086661 39084668 39088449 39086812 39081080 39094005 39106742 39089109 39072869 39086633 39069053 39077756 39086950 39080200 39083558 39078618 39081301 39084363 39082033 39076885 39091457 39084892 39089741 39086011 39084828 39075569 39079468 
199 39100682 38966745 39089765 39081850 39092354 39090951 39072476 39082415 39079221 39087260 39082231 39094954 39085648 39096458 39087192 39084607 39089519 39095421 39084978 39084349 39078305 39092170 39084056 39081639 39098007 39072791 39086000 39079036 39084586 39089390 39088249 39077823 
200 39104123 38961142 39093678 39090980 39085455 39077162 39083178 39087836 39082781 39083107 39084984 39096411 39078072 39078611 39084637 39081596 39095340 39089511 39080422 39084547 39077364 39092823 39087455 39089101 39097187 39085076 39091330 39093221 39091653 39077563 39088482 39081040 
201 39108192 38976745 39090607 39089947 39081090 39088644 39097801 39090533 39090756 39080180 39090053 39087254 39092221 39083206 39098115 39088796 39088976 39078011 39098608 39090263 39086072 39083319 39079786 39081086 39078258 39084822 39083218 39077432 39084442 39079280 39086599 39065562 
202 39105785 38959809 39096457 39086442 39078024 39094709 39084155 39089587 39090534 39084367 39081655 39091441 39078178 39082704 39092659 39073398 39099556 39100905 39082086 39082140 39085488 39083518 39083963 39090349 39079372 39080200 39081106 39083366 39075146 39099885 39073757 39076390 
203 39105239 38963004 39087496 39095840 39087695 39089032 39086477 39101547 39081657 39083424 39089327 39087953 39088814 39085108 39092313 39082721 39084136 39081698 39093414 39083202 39089683 39095492 39107389 39087358 39093441 39077322 39084133 39080513 39090043 39091179 39090616 39081825 
204 39102843 38967340 39098488 39088592 39086402 39090209 39098836 39092508 39096598 39086082 39082527 39090312 39086577 39088678 39079635 39092171 39099847 39083341 39089809 39089892 39084758 39091021 39088255 39082283 39091144 39071640 39096647 39092805 39095627 39087614 39077315 39069751 
205 39089454 38968650 39090237 39087776 39083255 39097659 39095303 39098965 39097050 39092745 39091562 39093628 39089181 39094497 39091055 39087092 39076447 39077127 39095389 39088735 39096129 39085873 39097081 39087872 39083340 39095404 39085285 39079305 39085192 39088238 39081819 39082162 
206 39100848 38967691 39098614 39092919 39088201 39080553 39091572 39092051 39092008 39109124 39081604 39074855 39086809 39085096 39085614 39076338 39103580 39093265 39094717 39086451 39079807 39090230 39097705 39090162 39079097 39088635 39082905 39090802 39085591 39078598 39071160 39084513 
207 39092616 38952437 39085871 39100709 39088058 39097555 39086952 39100915 39087322 39077520 39091749 39085467 39096657 39085066 39083569 39085196 39092421 39089027 39091338 39098043 39089429 39098748 39096537 39090192 39089210 39094199 39096094 39082575 39078703 39082305 39095335 39075582 
208 39103330 38969545 39086118 39096165 39081347 39099855 39088484 39090690 39098005 39090664 39089052 39081494 39090055 39087445 39091999 39090378 39090567 39091853 39100194 39085175 39086571 39088596 39067405 39086682 39088371 39087000 39079622 39087935 39074829 39078933 39072538 39082038 
209 39080467 38973312 39093384 39096520 39083459 39098500 39111267 39093696 39089625 39094475 39096488 39097548 39096511 39089811 39085417 39088486 39093438 39089838 39092817 39093729 39096357 39082912 39090408 39088621 39088013 39083505 39088013 39088323 39089782 39095740 39093847 39086280 
210 39085178 38953584 39091329 39094380 39089771 39096654 39098857 39096632 39102036 39100066 39087768 39088099 39096953 39098598 39093376 39082428 39090841 39092483 39086246 39094882 39087923 39094419 39084681 39081585 39084310 39094298 39096441 39086346 39084724 39086213 39088013 39081568 
